Municipio,CodIbge,Estado,AreaKm2,Desmatado2000,Incremento19992000,Floresta2000,Nuvem2000,NaoObservado2000,NaoFloresta2000,Hidrografia2000
Bragança,1501709,PA,2108,1673.2,0,341.4,0.5,0.3,37.4,55.2
Terra Nova do Norte,5108055,MT,2303,1660.8,0,638.7,0,0,3.5,0
Lago da Pedra,2105708,MA,1655,1652.9,0,2.1,0,0,0,0
Canaã dos Carajás,1502152,PA,3157,1650.3,0,1401.5,0,0,105.1,0.1
Alto Alegre do Pindaré,2100477,MA,1951,1648.6,0,249.3,0,0.4,52.7,0
Santa Terezinha,5107776,MT,6463,1634.9,0,3533.3,0,0.2,1245.9,48.7
Sinop,5107909,MT,3193,1621.2,0,1527.8,0,0,29.2,14.8
Floresta do Araguaia,1503044,PA,3454,1614.6,0,618.3,0,0.2,1172.9,48
Bandeirantes do Tocantins,1703057,TO,1678,1612.2,0,65.5,0,0,0.3,0
Arame,2100956,MA,3075,1579.4,0,1156,0,1.5,338,0.1
Carlinda,5102793,MT,2414,1558.2,0,823,0,0,0,32.8
Machadinho d'Oeste,1100130,RO,8589,1556.6,0,6594.7,0,0,380.3,57.4
Bannach,1501253,PA,2963,1552.1,0,1348.8,0,0,62.1,0
Pacajá,1505486,PA,11852,1550.5,0,10301.4,0,0.1,0,0
São Miguel do Guaporé,1100320,RO,8102,1538.2,0,4764,0,0.1,1799.7,0
Porto dos Gaúchos,5106802,MT,7016,1537,0,5407.5,0,0.1,48.5,22.9
Canarana,5102702,MT,10839,1535.9,0,2511.1,0,1.7,6784.1,6.2
Presidente Médici,1100254,RO,1774,1531.8,0,214.7,0,0,17.6,9.9
Bom Jesus do Tocantins,1501576,PA,2824,1521.5,0,1188.4,0,0.8,71.7,41.6
Theobroma,1101609,RO,2219,1471.4,0,747.1,0,0,0,0.5
Arapoema,1702307,TO,1558,1459.3,0,75.8,0,0,0,22.9
Óbidos,1505106,PA,28043,1451.4,0,20639.5,0,2.7,4593.4,1356
Paranatinga,5106307,MT,24185,1446.4,0,6065.2,0,5.5,16659.9,8
Tailândia,1507953,PA,4451,1446.2,0,3004.8,0,0,0,0
Itacoatiara,1301902,AM,8926,1445.2,0,4986.8,0,0.5,829.4,1664.1
Nova Lacerda,5106182,MT,4756,1428.5,0,1831.6,0,0,1495.9,0
Rondolândia,5107578,MT,12742,1409,0,11254.3,0,1.2,52.3,25.2
Nova Bandeirantes,5106158,MT,9561,1402.8,0,7938.8,0,1.1,91.1,127.2
Almeirim,1500503,PA,72969,1396.4,0,67762.2,2.3,58.6,2712.7,1036.8
Rurópolis,1506195,PA,7025,1376.8,0,5598.3,0,0,0,49.9
Novo Mundo,5106265,MT,5801,1351.9,0,3894.6,0,0.3,536,18.2
Buriticupu,2102325,MA,2567,1337.7,0,1227.7,0,0.6,0,1
Jacundá,1503804,PA,2014,1332.3,0,416.4,0,0,0,265.3
Baião,1501204,PA,3766,1323.8,0,1730.4,0,0,475.3,236.5
Paranaíta,5106299,MT,4833,1323.6,0,3419.9,0,1.6,31.6,56.3
Vilhena,1100304,RO,11583,1320.1,0,8569.9,0,3.9,1687.6,1.5
CanaBrava do Norte,5102694,MT,3450,1316.6,0,930.8,0,0,1202.4,0.2
Nova Mamoré,1100338,RO,10244,1309.4,0,7531.8,0,3.4,1356.6,42.8
Lábrea,1302405,AM,69669,1295.2,0,66125.6,0,9.6,1792.2,446.4
Ribeirão Cascalheira,5107180,MT,11364,1254.8,0,2155.9,0,0.2,7937.3,15.8
Garrafão do Norte,1503077,PA,1616,1254.7,0,360.5,0,0.8,0,0
Rolim de Moura,1100288,RO,1471,1254.6,0,216.4,0,0,0,0
Tabaporã,5107941,MT,8233,1254.3,0,4731.9,0,0.7,2239.6,6.5
Itaipava do Grajaú,2105351,MA,1558,1253.8,0,302.9,0,1.3,0,0
Vera,5108501,MT,2951,1232.5,0,1699.3,0,1.4,17.7,0.1
Xambioá,1722107,TO,1641,1227.7,0,373.6,0,0.1,11,28.6
Placas,1505650,PA,7174,1222.7,0,5951.1,0,0,0.1,0.1
Nova Santa Helena,5106190,MT,2625,1217.2,0,1405.5,0,0.1,2.2,0
Barra do Garças,5101803,MT,9147,1216.9,0,284.6,0,4.5,7626.4,14.6
Araputanga,5101258,MT,1608,1209.4,0,363.3,0,0.7,34.6,0
Santa Fé do Araguaia,1718865,TO,1682,1202.1,0,423.8,0,0,0,56.1
Alvorada d'Oeste,1100346,RO,3060,1201.6,0,1037,0,0,821.4,0
Bacabal,2101202,MA,1707,1199.2,0,0,0,344.5,360.9,2.5
Santa Luzia do Pará,1506559,PA,1361,1197.4,0,136.9,0.1,26.6,0,0
Cidelândia,2103257,MA,1473,1194.3,0,249.6,0,0.7,21,7.4
Matupá,5105606,MT,5153,1183.2,0,3751.3,0,0,218.5,0
Cláudia,5103056,MT,3819,1179.6,0,2630.9,0,0,0,8.5
São José do Rio Claro,5107305,MT,5060,1175.7,0,2477.7,0,0,1403.9,2.7
Aurora do Pará,1500958,PA,1824,1175.4,0,0,0,801.3,0,5.5
Boca do Acre,1300706,AM,23013,1172.2,0,21649.5,0,1.9,58.1,131.3
São José dos Quatro Marcos,5107107,MT,1284,1167.7,0,78.5,0,0,37.8,0
Buritis,1100452,RO,3315,1166.1,0,2144,0,0,4.8,0.1
Oriximiná,1505304,PA,107778,1164.3,0,101120.3,4,83.5,3638.4,1767.5
Alto Paraíso,1100403,RO,2681,1164.1,0,1499,0,0.1,0.7,17.1
Parauapebas,1505536,PA,7019,1161.1,0,5771.7,0,0,84.9,1.3
Campo Novo de Rondônia,1100700,RO,3491,1160.5,0,2054.5,0,0,276,0
Guajará-Mirim,1100106,RO,25257,1150.1,0,20069.4,0,72,3798.4,167.1
Nova Esperança do Piriá,1504950,PA,2830,1144.5,0,1685,0,0.5,0,0
Colorado do Oeste,1100064,RO,1459,1144.1,0,261.7,0,0,53.2,0
Alenquer,1500404,PA,22275,1141.5,0,18064.2,0,4.5,2474.1,590.7
Sapucaia,1507755,PA,1302,1138.1,0,163.9,0,0,0,0
Nova Brasilândia,5106208,MT,3269,1132.5,0,225.9,0,0,1883,27.6
Governador Jorge Teixeira,1101005,RO,5128,1128.9,0,3808,0,0,191.1,0
Maués,1302900,AM,40079,1128.7,0,36782.3,0,2.2,873.7,1292.1
Cacaulândia,1100601,RO,1986,1128.4,0,816.5,0,0,41.1,0
São Francisco do Guaporé,1101492,RO,4805,1125.6,0,2824.6,0,0,854.8,0
Ananás,1701002,TO,1596,1125.6,0,224.9,0,1.8,203.6,40.1
Itaúba,5104559,MT,4543,1118.8,0,2970,0,0,421,33.2
São Domingos do Capim,1507201,PA,1687,1109.7,0,0,0,1671.7,0,0
São Domingos do Araguaia,1507151,PA,1396,1105.3,0,290.7,0,0,0,0
Denise,5103452,MT,1304,1104.2,0,194.7,0,0,5.1,0
Brasiléia,1200104,AC,4484,1100.7,0,3372,0,11,0,0.3
Manaus,1302603,AM,11474,1094.1,0,8828.5,0,0.2,2.6,1548.6
Imperatriz,2105302,MA,1376,1093.2,0,105.6,0,0,155.3,21.9
Vitorino Freire,2113009,MA,1130,1087.6,0,0,0,0,44.8,0
Salto do Céu,5107750,MT,1316,1080.3,0,203.5,0,0,32.2,0
Candeias do Jamari,1100809,RO,6933,1041.9,0,5509.3,0,0.2,0,381.6
São Gabriel da Cachoeira,1303809,AM,112501,1040.3,0,109109.4,6.4,370.6,489.5,1484.8
Plácido de Castro,1200385,AC,2099,1031.9,0,1063.8,0,3.3,0,0
Juruti,1503903,PA,8307,1031.6,0,5535.6,0,0,633.9,1105.9
Pau d'Arco,1716307,TO,1304,1030.3,0,157,0,0,83.8,32.9
João Lisboa,2105500,MA,1134,1020.8,0,112.4,0,0.8,0,0
Feliz Natal,5103700,MT,11448,1017.7,0,9699.3,0,4.1,704.6,22.3
Senador Guiomard,1200450,AC,1887,1016.5,0,870.5,0,0,0,0
Nova Ipixuna,1504976,PA,1605,1010.6,0,375.1,0,0,123.4,95.9
Uruará,1508159,PA,10794,1008.9,0,9781.1,0,3.8,0,0.2
Manicoré,1302702,AM,48687,1008.4,0,42688.9,0,17.4,4145.8,826.5
Monte Negro,1101401,RO,1956,1006.7,0,904.9,0,0,44.4,0
Guaraí,1709302,TO,2279,999.9,0,193.3,0,0.1,1081.1,4.6
Santa Cruz do Xingu,5107743,MT,5625,999.5,0,2939.1,0,0,1622.9,63.5
Pimenteiras do Oeste,1101468,RO,6067,995.8,0,2584.7,0,33.9,2428.1,24.5
Sena Madureira,1200500,AC,26182,993.5,0,25169.8,0,15.8,2.9,0
Bujari,1200138,AC,3572,992.8,0,2578.7,0,0.5,0,0
Mucajaí,1400308,RR,12878,987.8,0,11655.2,0,1.3,196.3,37.4
Jauru,5105002,MT,1221,985.3,0,121.6,0,0.3,113.8,0
Brasil Novo,1501725,PA,6370,983.7,0,5377.9,2.2,0,0.1,6.1
Autazes,1300300,AM,7634,981.4,0,5175.2,0,0.1,464.2,1013.1
Tuntum,2112308,MA,3619,980.3,0,661.5,0,0.2,1935.1,41.9
Coroatá,2103604,MA,2298,965.6,0,0,0,2298.4,0,0
Tarauacá,1200609,AC,16278,963.5,0,15306.9,0,1.9,0,5.7
Careiro,1301100,AM,6126,960.7,0,4757.8,0,6.5,80.8,320.2
Ourilândia do Norte,1505437,PA,13840,958.2,0,9712.1,0,0.4,3165.9,3.4
Nova Olímpia,5106232,MT,1570,954,0,299.5,0,0,316.5,0
Apuí,1300144,AM,54481,953.5,0,52679.7,0,15.2,624.1,208.5
Porto Acre,1200807,AC,3071,948.9,0,2119.3,0,2.8,0,0
Irituia,1503507,PA,1387,938.9,0,0,0,1366.4,0,0
Paulo Ramos,2108108,MA,937,937.8,0,0,0,0,0,0
Costa Marques,1100080,RO,12890,937.8,0,8480.2,0,50.2,3378.8,43
Santo Antônio do Leverger,5107800,MT,12270,937.7,0,1210.4,0,0.4,10099.9,21.6
Vila Nova dos Martírios,2112852,MA,1197,930.5,0,121.5,0,1.4,131.3,12.3
Cachoeira do Piriá,1501956,PA,2439,930.1,0,1500.4,0.6,0.5,0,7.4
Muricilândia,1713957,TO,1194,928.4,0,239.9,0,0,0,25.7
Xapuri,1200708,AC,5416,926.6,0,4488.5,0,0.8,0.1,0
Alto Alegre dos Parecis,1100379,RO,3993,915.5,0,2141.7,0,4,917.8,14
Santa Luzia d'Oeste,1100296,RO,1207,906.4,0,300.6,0,0,0,0
Juscimeira,5105200,MT,2206,902.9,0,58,0,0,1244,1.1
Cametá,1502103,PA,3090,892.7,0,1088.3,0,0.1,658.2,450.7
Vitória do Xingu,1508357,PA,2969,886,0,1929.6,0.2,0,0.1,153.1
Feijó,1200302,AC,25248,884.8,0,24299.3,0,57,0.4,6.5
Brejo Grande do Araguaia,1501758,PA,1191,884.1,0,250.8,0,0,29.1,27
Cantá,1400175,RR,7714,882.5,0,5918.8,0,1.3,827.6,83.8
Parintins,1303403,AM,5961,882,0,1664.7,0,0,1132.3,2282
Lambari d'Oeste,5105234,MT,1338,872.7,0,291.2,0,0.7,172.9,0.5
Bernardo Sayão,1703206,TO,930,865.1,0,51.8,0,0,0,13.1
Nortelândia,5106000,MT,1353,860.9,0,341.5,0,0,150.6,0
Anapu,1500859,PA,11909,859.6,0,10871.3,0,0,6.8,171.3
Nova Guarita,5108808,MT,1089,854.3,0,234.1,0,0,0,0.6
Mirassol d'Oeste,5105622,MT,1077,852.5,0,190.3,0,0.1,34.1,0
Itaporã do Tocantins,1711100,TO,924,850.3,0,73.2,0,0.5,0,0
Cabixi,1100031,RO,1322,849.4,0,456.2,0,0.6,11.3,4.5
Medicilândia,1504455,PA,8271,846.6,0,7422,0.4,1.1,0,0.9
Santo Afonso,5107263,MT,1172,846,0,321.3,0,0,4.7,0
Rio Crespo,1100262,RO,1744,845.7,0,875.1,0,0,23.2,0
Colniza,5103254,MT,28134,836.5,0,26920.1,0,10.8,310.6,56
Aveiro,1501006,PA,17094,832.3,0,15523.2,0,1.4,18.2,718.9
Zé Doca,2114007,MA,2435,828.5,0,1606.2,0,0.3,0,0
Alto Boa Vista,5100359,MT,2242,823.3,0,841.1,0,0,577.6,0
Nova Olinda,1714880,TO,1780,820.7,0,19.8,0,0.6,938.9,0
Apiacás,5100805,MT,20402,815.6,0,18279.2,0,3.9,1053.7,249.6
Parecis,1101450,RO,2567,809.2,0,1275.4,0,0,482.1,0.3
Vale do Paraíso,1101807,RO,973,807.6,0,161.4,0,0,3.4,0.6
Pau d'Arco,1505551,PA,1675,805.2,0,455.6,0,0.1,414.1,0
Aragominas,1701309,TO,1179,802.6,0,349.5,0,0,17.9,9
Rondonópolis,5107602,MT,4166,801.5,0,295.7,0,0.1,3063,5.7
Dom Aquino,5103601,MT,2207,799.1,0,48.6,0,0,1359.3,0
Nova Brasilândia d'Oeste,1100148,RO,1166,789.1,0,312.2,0,0,64.7,0
Pequizeiro,1716653,TO,1212,788.4,0,121.4,0,0,302.2,0
Santa Carmem,5107248,MT,3921,786.6,0,3134.4,0,0,0,0
Grajaú,2104800,MA,7480,778.6,0,1949.3,0,0,4752.1,0
Governador Nunes Freire,2104677,MA,1047,775.4,0,271.3,0,0.3,0,0
Nova Marilândia,5108857,MT,1943,756.2,0,617.2,0,0.2,569.4,0
Rorainópolis,1400472,RR,33850,752.1,0,24871.2,0,6,7643.4,577.3
Seringueiras,1101500,RO,2280,751.6,0,1361.4,0,0,167,0
Pio XII,2108702,MA,827,749,0,0,0,0,47.1,32.3
Centro do Guilherme,2103158,MA,1084,745.8,0,338.2,0,0,0,0
Vale do Anari,1101757,RO,3166,741.3,0,2394.3,0,0,11.4,19
Piraquê,1717206,TO,926,739,0,113.6,0,0.2,73.2,0
Maranhãozinho,2106375,MA,964,734.5,0,229.5,0,0,0,0
Nova Xavantina,5106257,MT,5527,732.9,0,321.9,0,0,4445.4,26.8
Castanhal,1502400,PA,1035,731.2,0,0,0,1035.6,0,0
Cerejeiras,1100056,RO,2804,730.6,0,831.5,0,0,1241.9,0
Figueirópolis d'Oeste,5103809,MT,893,729.8,0,52.8,0,0,110.4,0
Colméia,1716703,TO,995,723.5,0,51.2,0,0.5,219.8,0
Araguanã,1702158,TO,837,712.1,0,98.1,0,0,12.5,14.3
Coari,1301209,AM,58834,709.3,0,54539,0,1.4,821.5,2762.8
Augusto Corrêa,1500909,PA,1101,708.5,0,309.7,1.9,0.2,4.6,76.1
Epitaciolândia,1200252,AC,1710,705,0,996.8,0,8.1,0,0.1
Araguaiana,5101001,MT,6421,700.1,0,655.8,0,18.4,5031.1,15.6
Barreirinha,1300508,AM,5759,696.8,0,3696,0,0,408.8,957.4
São Francisco do Brejão,2110856,MA,751,696.7,0,54.3,0,0,0,0
Caracaraí,1400209,RR,47820,686.7,0,32048.8,7.1,11.2,14491.9,574.3
Palestina do Pará,1505494,PA,986,685.2,0,270.8,0,0,0.4,29.6
São João do Araguaia,1507508,PA,1291,685.1,0,423.6,0,0,73.3,109
Jaciara,5104807,MT,1657,682.9,0,16.4,0,0,957.7,0
Novo Horizonte do Oeste,1100502,RO,852,679.4,0,167.9,0,0,4.7,0
Porto Alegre do Norte,5106778,MT,3982,678.6,0,852.3,0,0,2451.1,0
Ministro Andreazza,1101203,RO,805,678,0,127,0,0,0,0
São Miguel do Guamá,1507607,PA,1117,678,0,0,0,1117.5,0,0
Altamira do Maranhão,2100402,MA,677,677.5,0,0,0,0,0,0
Belterra,1501451,PA,4404,672.5,0,3128.3,0,0,0,603.2
Lagoa Grande do Maranhão,2105963,MA,742,668,0,74,0,0,0,0
Vale de São Domingos,5108352,MT,2007,667.9,0,528.6,0,0.2,810.3,0
Castanheiras,1100908,RO,901,667,0,231.2,0,0,0.6,2.2
Capixaba,1200179,AC,1765,664.7,0,1093.9,0,6.4,0,0
Colinas do Tocantins,1705508,TO,848,656.6,0,10,0,0.6,180.8,0
Presidente Dutra,2109106,MA,805,656.3,0,148.7,0,0,0,0
Marajá do Sena,2106359,MA,833,653.3,0,179.7,0,0,0,0
São Luís Gonzaga do Maranhão,2111409,MA,981,643,0,0,0,564.3,1.6,0
Cujubim,1100940,RO,3901,640.1,0,3258.4,0,0.2,0.1,2.2
Juruena,5105176,MT,3200,638.4,0,2372,0,0,160.9,28.7
Urupá,1101708,RO,840,636.3,0,104.9,0,0,98.8,0
Itapuã do Oeste,1101104,RO,4131,635.4,0,3286.7,0,0.3,2.5,206.1
Nova União,1101435,RO,815,634.7,0,176.4,0,0.1,3.8,0
Senador La Rocque,2111763,MA,751,633.3,0,117.7,0,0,0,0
Manacapuru,1302504,AM,7381,633.2,0,4522.7,0,0.1,804.5,1420.5
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,98.4,114.2
Novo Horizonte do Norte,5106273,MT,940,625,0,307.4,0,0,0,7.6
Guajará,1301654,AM,9389,622.6,0,8485.5,0,0,273.9,7
Jenipapo dos Vieiras,2105476,MA,1522,590.6,0,759.5,0,0,171.9,0
Poção de Pedras,2108900,MA,663,588.9,0,0,0,196,0,0
Cândido Mendes,2102606,MA,1748,587.3,0,959.5,0.6,0.7,82.7,117.2
Igarapé-Açu,1503200,PA,789,585.4,0,0,0,789.9,0,0
Carutapera,2102903,MA,1267,582.8,0,475.5,1,0.5,123.2,84
Trairão,1508050,PA,11996,575.1,0,11319.3,0,0.2,1.1,100.3
Buritirana,2102358,MA,825,572.8,0,237.9,0,0,14.3,0
Concórdia do Pará,1502756,PA,694,570.3,0,0,0,694.3,0,0
Jacareacanga,1503754,PA,53409,567.3,0,46903.7,0,8.8,5211,718.2
Tucuruí,1508100,PA,2094,564.8,0,1040.9,0,0,4.8,483.5
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Indiavaí,5104500,MT,601,555.8,0,45.1,0,0.1,0,0
Cotriguaçu,5103379,MT,9149,555.2,0,8439.4,0,0.1,20.9,133.4
Conquista D'oeste,5103361,MT,2708,548.8,0,841.3,0,2.1,1315.8,0
Mirante da Serra,1101302,RO,1206,546.2,0,443.9,0,0.1,215.8,0
Planalto da Serra,5106455,MT,2451,545.6,0,49.2,0,0.2,1856,0
Tefé,1304203,AM,24187,543.2,0,22752.8,0,1.8,168.5,720.7
Bujaru,1501907,PA,1010,543,0,0,0,1010.1,0,0
Cruzeiro do Sul,1200203,AC,8352,542.5,0,7773.6,0,35.7,0.2,0
Acrelândia,1200013,AC,1610,541.4,0,1066.4,0,2.2,0,0
São Domingos do Maranhão,2110708,MA,1321,538.8,0,664.5,0,0,117.7,0
Novo Aripuanã,1303304,AM,41459,537.4,0,38529.2,0,27.9,1623.2,741.3
Caroebe,1400233,RR,12122,536.7,0,11479.2,1.6,8,12.8,83.7
Humaitá,1301704,AM,33431,535.4,0,28989.8,0,2.1,3120.5,783.2
Abel Figueiredo,1500131,PA,617,526.4,0,90.4,0,0.2,0,0
Porto Franco,2109007,MA,1427,525.1,0,125.6,0,0.1,761.2,15
Presidente Figueiredo,1303536,AM,25567,524.2,0,21616.7,0,5.4,1,3419.7
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Junco do Maranhão,2105658,MA,543,521.8,0,20.7,0,0,0,0.5
Maracaçumé,2106326,MA,635,518.6,0,116.4,0,0,0,0
União do Sul,5108303,MT,4583,511,0,4046.1,0,2.1,23.8,0
Rio Preto da Eva,1303569,AM,5839,501.1,0,5326.3,0,1.1,0,10.5
Alto Alegre,1400050,RR,25870,497.1,0,22552.3,0,113.1,2610.4,97.1
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Riachinho,1718550,TO,615,476.5,0,103.7,0,0.5,34.3,0
Santa Rita do Trivelato,5107768,MT,3347,474.9,0,872.7,0,0,1999.4,0
Mocajuba,1504604,PA,874,471.9,0,158.6,0,0,168.4,75.1
São Felipe d'Oeste,1101484,RO,546,471.6,0,74.4,0,0,0,0
Borba,1300805,AM,44453,464.5,0,41551.3,0,13,587.2,1837
Capanema,1502202,PA,618,463.1,0,0,0,491.9,26.9,0
Iracema,1400282,RR,14271,459.4,0,13678.5,0,91.4,35.4,6.3
Ribamar Fiquene,2109551,MA,907,457.4,0,93.4,0,0,341,15.2
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,552,104.6,8.9
