Municipio,CodIbge,Estado,AreaKm2,Desmatado2004,Incremento20032004,Floresta2004,Nuvem2004,NaoObservado2004,NaoFloresta2004,Hidrografia2004
Sapucaia,1507755,PA,1302,1145.5,2.5,156.5,0,0,0,0
Turilândia,2112456,MA,1529,1133.8,4.4,170.8,25.5,0.1,136.8,62
Denise,5103452,MT,1304,1132.7,1.5,166.2,0,0,5.1,0
Salto do Céu,5107750,MT,1316,1120.4,3.7,163.4,0,0,32.2,0
Serrano do Maranhão,2111789,MA,1222,1101.7,0,82,22.4,0.2,2.3,13.4
Cachoeira do Piriá,1501956,PA,2439,1100.9,8.8,1329.6,0.6,0.5,0,7.4
Tarauacá,1200609,AC,16278,1100.3,18.4,15170.1,0,1.9,0,5.7
Autazes,1300300,AM,7634,1099.9,24.2,5056.7,0,0.1,464.2,1013.1
Juruti,1503903,PA,8307,1099.6,3.8,5370,97.6,0,633.9,1105.9
Tuntum,2112308,MA,3619,1099.6,29.8,542.2,0,0.2,1935.1,41.9
Portel,1505809,PA,25425,1099.4,72.2,23052.6,44.9,0.4,385.9,841.8
Jacareacanga,1503754,PA,53409,1095.4,117.5,46375.6,0,8.8,5211,718.2
Imperatriz,2105302,MA,1376,1094.8,1.5,104,0,0,155.3,21.9
Nova Ipixuna,1504976,PA,1605,1088.5,45.7,297.2,0,0,123.4,95.9
Vitorino Freire,2113009,MA,1130,1087.6,0,0,0,0,44.8,0
Cametá,1502103,PA,3090,1086.5,1.2,880.3,14.2,0.1,658.2,450.7
Xapuri,1200708,AC,5416,1083.3,62.8,4331.8,0,0.8,0.1,0
Vale do Anari,1101757,RO,3166,1070.9,53.3,2064.7,0,0,11.4,19
Careiro,1301100,AM,6126,1069.6,10.4,4648.9,0,6.5,80.8,320.2
Alto Boa Vista,5100359,MT,2242,1057.3,48.1,607.1,0,0,577.6,0
Cujubim,1100940,RO,3901,1053.8,141.8,2844.7,0,0.2,0.1,2.2
Pau d'Arco,1716307,TO,1304,1036.6,3.8,150.7,0,0,83.8,32.9
Feijó,1200302,AC,25248,1035.4,12.9,24148.7,0,57,0.4,6.5
João Lisboa,2105500,MA,1134,1027.8,4.1,105.4,0,0.8,0,0
Guaraí,1709302,TO,2279,1007.7,1.8,185.5,0,0.1,1081.1,4.6
Governador Nunes Freire,2104677,MA,1047,1004.7,0,42,0,0.3,0,0
