Municipio,CodIbge,Estado,AreaKm2,Desmatado2006,Incremento20052006,Floresta2006,Nuvem2006,NaoObservado2006,NaoFloresta2006,Hidrografia2006
Igarapé-Açu,1503200,PA,789,680.1,4.1,0,0,109.4,0,0
Abaetetuba,1500107,PA,1617,677.5,4.6,241.8,45.4,228,12.7,411.6
Altamira do Maranhão,2100402,MA,677,677.5,0,0,0,0,0,0
Tucuruí,1508100,PA,2094,676.5,17.7,875,54.2,0,4.8,483.5
Oeiras do Pará,1505205,PA,3863,675.9,0.8,1571.4,942.6,0.3,379,293.8
Presidente Figueiredo,1303536,AM,25567,663.3,5.8,21394.6,83,5.4,1,3419.7
Colinas do Tocantins,1705508,TO,848,662.4,0,4.2,0,0.6,180.8,0
Cruzeiro do Sul,1200203,AC,8352,662,3.2,7634.8,19.3,35.7,0.2,0
Senador La Rocque,2111763,MA,751,662,2.8,89,0,0,0,0
Santa Rita do Trivelato,5107768,MT,3347,659.3,0.1,688.3,0,0,1999.4,0
Carutapera,2102903,MA,1267,651.6,3.2,339,68.7,0.5,123.2,84
São Luís Gonzaga do Maranhão,2111409,MA,981,643,0,1,0,335.4,1.6,0
Jenipapo dos Vieiras,2105476,MA,1522,642.1,2.6,707.4,0.6,0,171.9,0
Bujaru,1501907,PA,1010,632.6,13.5,0,0,381.1,0,0
Buritirana,2102358,MA,825,631.8,5.4,178.9,0,0,14.3,0
Humaitá,1301704,AM,33431,628.1,4.7,28897.1,0,2.1,3120.5,783.2
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,98.4,114.2
Mirante da Serra,1101302,RO,1206,619.4,3.9,370.7,0,0.1,215.8,0
Envira,1301506,AM,13904,617.8,13.3,13153.6,45,5.3,0.1,82.2
Tefé,1304203,AM,24187,605.9,3.9,22592.7,97.4,1.8,168.5,720.7
Concórdia do Pará,1502756,PA,694,600.2,3.6,0,0,95.7,0,0
Poção de Pedras,2108900,MA,663,588.9,0,0,0,74.2,0,0
Conquista D'oeste,5103361,MT,2708,578.6,3.5,811.5,0,2.1,1315.8,0
Senador José Porfírio,1507805,PA,14388,575.3,41.2,13133.3,208.5,0.3,84.8,385.8
Diamantino,5103502,MT,7640,574.4,5.2,1640.2,0,1.1,5424.3,0
Cururupu,2103703,MA,940,570.1,0,247.3,37.4,0.6,6.5,78.1
Iracema,1400282,RR,14271,569.6,15.4,10790.3,2778,91.4,35.4,6.3
Indiavaí,5104500,MT,601,562.2,0.4,38.7,0,0.1,0,0
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Abel Figueiredo,1500131,PA,617,558.9,0.7,57.9,0,0.2,0,0
Porto Franco,2109007,MA,1427,554.3,0.3,96.4,0,0.1,761.2,15
Planalto da Serra,5106455,MT,2451,553.5,0,41.3,0,0.2,1856,0
Rio Preto da Eva,1303569,AM,5839,549.4,0.7,5276.3,1.7,1.1,0,10.5
Presidente Sarney,2109270,MA,732,548.9,2.4,87.2,10,0,83.3,2.6
Maracaçumé,2106326,MA,635,539.6,1.9,95.4,0,0,0,0
Junco do Maranhão,2105658,MA,543,530.2,1.1,12.3,0,0,0,0.5
Breves,1501808,PA,9570,529.6,0.1,7072.8,859.3,1.7,85.9,1020.7
Santa Isabel do Pará,1506500,PA,719,528,5.5,0,0,191.8,0,0
Bonito,1501600,PA,590,527.5,13.5,0,0,63.2,0,0
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
São Luiz,1400605,RR,1537,511.9,15,1013.3,9.6,0.1,0,2.1
Lucas do Rio Verde,5105259,MT,3663,511.3,0.2,653.9,0,0,2497.8,0
Capanema,1502202,PA,618,507.1,2.5,0,2,82.5,26.9,0
Borba,1300805,AM,44453,501.7,1.7,41448.8,65.3,13,587.2,1837
Riachinho,1718550,TO,615,501,1.1,79.2,0,0.5,34.3,0
Bacuri,2101301,MA,794,499.7,0.1,146.8,53.8,0.3,5.5,87.9
Mocajuba,1504604,PA,874,489.9,0.1,109.1,31.5,0,168.4,75.1
Viana,2112803,MA,1174,489.5,1,89.7,16.4,0,382.5,195.9
Manaquiri,1302553,AM,4003,488.2,1.1,3120.4,0,0,106.7,287.7
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Joselândia,2105609,MA,692,485.6,0.8,46.8,2.8,142.9,0,13.9
Ourém,1505403,PA,566,485.4,11.4,0.4,0.3,79.9,0,0
São Felipe d'Oeste,1101484,RO,546,484,0.2,62,0,0,0,0
Gonçalves Dias,2104404,MA,888,481.1,6.6,279.1,0.2,127.6,0,0
Penalva,2108306,MA,794,477.8,3,22.6,15.8,0,154.6,123.2
Ribamar Fiquene,2109551,MA,907,476.9,0.6,73.9,0,0,341,15.2
Bequimão,2101905,MA,779,467.6,0,54.1,23.1,0,195,39.2
Careiro da Várzea,1301159,AM,2641,466.1,10.8,831.3,6.1,0.2,708.4,628.9
Tracuateua,1508035,PA,856,461.3,1.2,108.8,59.6,18.5,188.2,19.6
Iranduba,1301852,AM,2228,457.4,3.7,1309.2,25.7,0,132.6,303.1
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
São João da Baliza,1400506,RR,4305,455.9,14.2,3807.2,36.4,0.1,0.4,5
Nhamundá,1303007,AM,14135,455.4,2.9,11546.6,680.7,1.9,342.6,1107.8
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
Mãe do Rio,1504059,PA,471,447.1,5.5,0,0,25.1,0,0
São Pedro da Água Branca,2111532,MA,726,446.9,0,43.2,0,0.9,208.5,26.5
Igarapé-Miri,1503309,PA,2003,445.6,0.5,804.1,229.2,0.2,204.6,319.3
Teixeirópolis,1101559,RO,467,443.2,1.9,23.8,0,0,0,0
Palmeirândia,2107605,MA,534,440.7,0,12.1,0.8,0,58.3,22.1
Presidente Médici,2109239,MA,441,439.5,0,1.2,0,0.3,0,0
Rodrigues Alves,1200427,AC,3491,438.8,2.5,2998.1,1.4,52,0.7,0
Primavera de Rondônia,1101476,RO,610,421.6,0.3,95.6,0,0,92.6,0.2
Alto Paraguai,5100508,MT,2054,421.3,1.4,120.8,0,0,1511.9,0
Silves,1304005,AM,3758,420.8,0.9,2581.3,28.6,0,128.1,599.2
Rio Branco,5107206,MT,501,417.9,0,10.1,0,0.5,72.5,0
São Francisco do Pará,1507409,PA,480,413.4,3.1,0,0,69.1,0,0
Santa Maria do Pará,1506609,PA,460,411.7,5.6,0,0,50.4,0,0
Anajatuba,2100709,MA,1132,410.6,4.2,57.4,0.3,0,552,111.7
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Codó,2103307,MA,4434,404.4,0,1615.5,0,2414.1,0,0
Campestre do Maranhão,2102556,MA,618,404.2,0.6,49.5,0,0,154.6,9.7
Nova Olinda do Norte,1303106,AM,5624,404,1.7,4503.9,0,0.3,281.7,434.1
Matões do Norte,2106631,MA,793,401.4,5.7,0,0.3,386.5,4.3,0.7
Fortaleza do Tabocão,1708254,TO,622,401.1,0,0.2,0,0,220.7,0
Augustinópolis,1702554,TO,417,399.3,0.5,11.8,5.2,0.1,0.6,0
Arari,2101004,MA,1116,395.4,8.5,57.9,1.2,0.1,583.3,78.1
São João do Carú,2111029,MA,622,393.9,0.1,127.9,100.2,0,0,0
Marapanim,1504406,PA,796,391.1,4.7,0,51.6,309.8,13.1,31.1
Chapada dos Guimarães,5103007,MT,6204,381.2,0.6,139.1,0,1.7,5483.1,198.9
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Porto Estrela,5106851,MT,2066,378.9,1.7,224.4,0,0,1462.7,0
Macapá,1600303,AP,6420,376.4,5.4,1676.4,292.9,1.9,3121.6,950.8
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
Nova Timboteua,1505007,PA,492,371.2,3.5,0,0,121.5,0,0
Guimarães,2104909,MA,609,367.1,0,92.1,7.6,0,7.8,134.4
Arenápolis,5101308,MT,413,366.6,0.6,46.4,0,0,0,0
Eirunepé,1301407,AM,16471,364.8,0.9,15692.2,52.1,5.3,174.6,182
Porto Esperidião,5106828,MT,5834,362.3,1.6,220.4,2.5,6.5,5242.3,0
São Bento,2110500,MA,462,360.1,0,0.8,1,0,99.6,0.5
Itaguatins,1710706,TO,745,355.1,2.1,68.4,0.7,0,309,11.8
Peixe-Boi,1505601,PA,454,353.7,2.2,0,0,101.7,0,0
Barão de Melgaço,5101605,MT,11180,351.9,8,2221.1,0,12.9,8484.6,109.5
São Luís,2111300,MA,840,349.8,1.2,153.4,44.7,0.4,0,291.7
São Bento do Tocantins,1720101,TO,1113,347.1,0.1,79.4,0.1,1.4,685,0
Amapá do Maranhão,2100550,MA,446,345,5.9,101,0,0,0,0
Bonfim,1400159,RR,8141,340.2,10.7,1575,38.3,13.3,6129.9,44.3
Mâncio Lima,1200336,AC,4947,337.9,4.8,4466,0.3,142.8,0,0
Presidente Kennedy,1718402,TO,774,337.1,0,104.5,0,0.6,331.8,0
São Miguel do Tocantins,1720200,TO,400,331.6,1.2,51.1,0,0,4.2,13.1
Nobres,5105903,MT,3857,329.9,1.3,253.1,0,0,3274,0
Urucará,1304302,AM,28014,325.8,1.8,26526.5,91.5,0.9,422.9,646.4
Godofredo Viana,2104305,MA,648,325.1,2.6,222.6,39.3,0.2,25,35.8
Inhangapi,1503408,PA,475,323.6,5.1,0.2,0,151.2,0,0
Terra Santa,1507979,PA,1900,323.4,2.3,717.2,78.4,0.2,390.1,390.7
Santo Antônio do Tauá,1507003,PA,540,319.3,6.1,0,0,221.1,0,0
Maracanã,1504307,PA,786,318.5,1.1,0.1,64.7,363.9,13.2,25.6
Miranorte,1713304,TO,1037,318,0,10.9,0,0,708.1,0
Barcarena,1501303,PA,1315,315.3,6.8,0,4.5,710.9,0,286.3
Boa Vista do Gurupi,2101970,MA,405,313.8,4.5,86.2,0,0.1,0,4.9
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Curvelândia,5103437,MT,749,312.8,0,111,0,0.2,323.1,1.9
Wanderlândia,1722081,TO,1382,309.1,1,148.9,0,0,924,0
Luís Domingues,2106201,MA,468,309,2,99.8,33.7,0.1,4.1,21.3
Porto Grande,1600535,AP,4405,307.6,5.2,1984.9,1426.2,21.4,644.4,20.5
São Pedro da Cipa,5107404,MT,344,306.3,0,6.8,0,0,30.9,0
Carmolândia,1703883,TO,340,306.1,0,33.8,0,0.1,0,0
Curuá,1502855,PA,1430,301,2.5,387,0,0.6,271.6,469.8
Tocantinópolis,1721208,TO,1084,300.5,0.3,135,0,0,623,25.5
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,97.7,0
Alvarães,1300029,AM,6029,297.1,3.1,5033.6,531.5,0,39,127.8
Sítio Novo do Tocantins,1720804,TO,325,292.4,0.3,32.6,0,0,0,0
Tapauá,1304104,AM,90959,291.6,1,86480.7,524.2,1.9,2159.9,1500.7
Glória d'Oeste,5103957,MT,848,291.5,0.6,46.8,0,0,509.7,0
Matinha,2106508,MA,414,288.3,0.2,2.2,1.1,0,50.3,72.1
Itapecuru Mirim,2105401,MA,1182,286.7,4.1,603.5,0,6.5,282.8,2.5
Carauari,1301001,AM,26472,285.8,0.2,24990.5,777.6,7.1,12.7,398.3
Davinópolis,2103752,MA,340,282.5,0.6,57.5,0,0,0,0
Governador Edison Lobão,2104552,MA,618,280.9,1.2,22.9,0,0,300.9,13.3
São Raimundo do Doca Bezerra,2111631,MA,284,280.2,0,3.5,0,0.3,0,0
Nazaré,1714302,TO,398,280.1,0.5,34.9,0,0,83,0
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Reserva do Cabaçal,5107156,MT,371,270.8,1.6,100.2,0,0,0,0
Serra Nova Dourada,5107883,MT,1481,268.4,0.4,259.1,0,0,953.5,0
Tartarugalzinho,1600709,AP,6716,267.9,8.5,2354.6,659.6,16.5,3229.5,187.9
Governador Eugênio Barros,2104602,MA,829,266.7,11.5,285.7,0,276.6,0,0
São José dos Basílios,2111250,MA,365,265.7,1.9,4.4,1.4,81.8,0,11.7
Curuçá,1502905,PA,674,262.4,8.4,0,8.3,358.1,0.8,47.2
Campo Novo do Parecis,5102637,MT,9467,261.2,3.9,1575.1,0,0,7630.7,0
Caseara,1703909,TO,1698,260.8,0,326.2,0,0.1,1079.6,31.3
Central do Maranhão,2103125,MA,370,257.3,0,8.4,3.1,0,98.8,2.4
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Codajás,1301308,AM,18940,254.8,0,16422.8,93.8,2.5,728.6,1437.5
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
Lajeado Novo,2105989,MA,1055,253.5,0.4,20,0,0,781.5,0
São João do Paraíso,2111052,MA,2069,250.9,1.9,21.5,0,0.8,1795.8,0
Amajari,1400027,RR,28788,250.5,6.5,19224.2,3472.8,465.5,5295,80
Santa Rita,2110203,MA,800,249.9,3.4,350.7,0.1,0,177.5,21.8
Belém,1501402,PA,1071,245.4,2,0,0,826.8,0,0
Peri Mirim,2108405,MA,409,243.6,0,26.9,10.9,0,126.7,0.9
Fortuna,2104206,MA,705,233.2,8.3,203.5,0,263,5.3,0
Vitória do Mearim,2112902,MA,736,233,2.8,24.7,3.8,0.2,464,10.3
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Caapiranga,1300839,AM,9551,230.1,0.1,8672.3,39,0.1,181.4,428.1
Uarini,1304260,AM,10449,229.8,1.6,9118.2,565.9,0,100.6,434.5
Miranda do Norte,2106755,MA,356,229.1,15.4,61.2,0.6,51.2,13.6,0.3
Atalaia do Norte,1300201,AM,80044,228.7,0.2,78326.3,755.9,314,16.9,402.2
Cocalinho,5103106,MT,16562,227,2.7,1741.9,0,29.6,14453.6,109.9
Couto de Magalhães,1706001,TO,1591,226.4,0.3,97.7,0,0,1228.2,38.7
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
São Caetano de Odivelas,1507102,PA,752,225.3,6.4,0,0,391.3,0.6,135.3
Jutaí,1302306,AM,71771,224.5,1,66615,3667.1,6.9,96.8,1160.7
Manoel Urbano,1200344,AC,9741,223.4,4.9,9464.9,0,9.8,0,42.9
Faro,1503002,PA,11794,222,2.8,11150.1,149.6,0.4,89.4,182.5
Cantanhede,2102705,MA,809,221.8,0,0.2,0,575,12,0
Lagoa da Confusão,1711902,TO,10578,219.5,1.5,2018.2,0,0.4,8229.2,110.7
Brasilândia do Tocantins,1703602,TO,643,218.8,0,4.8,0,0.2,419.2,0
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
Buriti do Tocantins,1703800,TO,250,215,0,0.9,0,0,28.9,5.2
Esperantina,1707405,TO,504,214.5,0.2,14.9,0,0,225,49.6
Praia Norte,1718303,TO,290,214.4,1,35,2.5,0,29.5,8.6
Vigia,1508209,PA,536,214.2,2.6,0,0,323.7,0,0
Ipixuna,1301803,AM,14195,214,1.7,13771.5,73,0.6,65.7,70.2
Igarapé do Meio,2105153,MA,397,211.7,2.4,9,1.5,0.2,174.1,0.5
Dom Pedro,2103802,MA,374,210.6,3,10.2,1,152.2,0,0
Juarina,1711803,TO,482,210.3,0,13.5,0,0,237,21.2
Pedra Branca do Amaparí,1600154,AP,9496,208.2,2.4,8128.1,1121.8,33.6,0,4.3
Apicum-Açu,2100832,MA,655,206.4,0.1,234.6,46.2,0.3,9,158.5
Santa Isabel do Rio Negro,1303601,AM,64132,205.6,0.3,54437.1,7837.8,70.9,948.6,632
Pauini,1303502,AM,44594,201.2,4.2,43585.3,520.3,2.3,23.7,261.2
Cedral,2103109,MA,263,201.1,0,52.2,1.6,0.1,0.3,7.7
Beruri,1300631,AM,17412,200.7,0.4,15751.5,0.5,2.2,884.9,572.2
Boa Vista do Ramos,1300680,AM,2588,198.4,1,1129.1,0,0,854,406.5
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Campo Verde,5102678,MT,4794,196.1,0,54.8,0,1,4542.1,0
Angico,1701051,TO,441,194.6,1.2,35,0,0.6,210.8,0
Barcelos,1300409,AM,124166,193.2,0.8,91361.9,11004.8,55.6,17049.5,4501
Anamã,1300086,AM,2474,192,0.1,2000.8,25.8,0,34.8,220.6
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Marechal Thaumaturgo,1200351,AC,8145,188.7,2.2,7862,3.5,90.1,0.2,0.5
São Sebastião do Uatumã,1303957,AM,10775,188,1.8,9856.3,38.2,0.5,65.3,626.7
Vitória do Jari,1600808,AP,2483,187.6,0.6,1289.7,494.6,0.8,380.8,129.5
São João de Pirabas,1507474,PA,703,186.2,2.2,16.9,129.9,285.1,7.5,77.4
Curralinho,1502806,PA,3626,185.3,0.3,1621.5,1203.2,0.8,241.7,373.5
Nova Nazaré,5106174,MT,4039,184.8,4,1076.7,0,0.7,2767.5,9.3
Graça Aranha,2104701,MA,274,184.1,1.2,89.9,0,0,0,0
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0,0.7,0,1.5,14.2
Benjamin Constant,1300607,AM,9151,183.7,0.3,8495.2,249,16.6,0,206.5
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Formoso do Araguaia,1708205,TO,13459,180.2,1.9,845.3,0,371.7,11892,169.8
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Sapezal,5107875,MT,13640,176.9,0.4,2863.9,0,5.7,10593.1,0.4
Novo Santo Antônio,5106315,MT,4375,176.6,5.1,511.2,0,0.2,3591.6,95.4
Cutias,1600212,AP,2118,176.1,2.4,371.1,52.1,0.5,1452.3,65.9
Colinas,2103505,MA,2065,175.7,3.3,166.6,0,257.4,1465.3,0
Bagre,1501105,PA,4402,174.9,1.1,1992.2,1920.1,0.1,61.9,252.8
Primavera,1506104,PA,261,174.1,1.2,0,0.1,83.2,4.1,0
Cuiabá,5103403,MT,3539,173.3,0.2,174.1,0,0.4,3191.2,0
São Paulo de Olivença,1303908,AM,20470,172.9,0.9,18945,675.8,0.3,85.4,590.6
Oiapoque,1600501,AP,22643,172.7,3.9,14674.5,1908.4,4953,920.2,14.2
Governador Archer,2104503,MA,442,169.7,1.2,0,0,272.3,0,0
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,51.6,20.3
Terra Alta,1507961,PA,209,168.1,2.8,0.8,0,40.1,0,0
Guiratinga,5104203,MT,5361,167.4,0,0.3,0,190.2,5003.1,0
Anajás,1500701,PA,6939,162.5,0.3,5148.9,1278.6,1.5,212,135.5
Laranjal do Jari,1600279,AP,30971,161.3,1.7,26365.5,3964.2,269.7,146.9,63.4
Magalhães Barata,1504109,PA,326,160.6,2.2,0.1,16.2,137,0,12.1
Itiquira,5104609,MT,8638,159.8,0.5,220.6,0,83,8167.6,7
Santa Bárbara do Pará,1506351,PA,279,157.8,1.4,0,0,122.5,0,0
Luzinópolis,1712454,TO,281,155.3,0.3,21.5,0,0,104.2,0
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
Tabatinga,1304062,AM,3346,151.3,0.5,2889.7,223.1,29.6,1.3,51
Melgaço,1504505,PA,6782,150.2,1.6,5244.5,688.1,0.9,167.3,531
São João Batista,2111003,MA,699,148.1,0,56,0.8,0,357.7,136.4
Porto Walter,1200393,AC,6461,147.7,0.9,6304.9,3.8,1.6,3,0
Porto Rico do Maranhão,2109056,MA,227,146.1,0,70.5,3.4,0,0.4,6.6
Santarém Novo,1506906,PA,231,142.7,0.1,0,0,90.8,0,0
Maurilândia do Tocantins,1712801,TO,741,141.8,1.2,66,0.1,0,521.2,11.9
Calçoene,1600204,AP,14284,140.7,2,9769.8,2136.1,431.7,1710.7,95
Juruá,1302207,AM,19848,139.5,1.7,17264.3,1558.9,8.9,142,734.4
Axixá do Tocantins,1702901,TO,151,139.2,0,11.6,0.2,0,0,0
São Sebastião do Tocantins,1720309,TO,288,139.2,0,0,0,0,133.1,16.8
Assis Brasil,1200054,AC,2986,138.9,0.9,2816.1,0,31,0,0
Marianópolis do Tocantins,1712504,TO,2096,133.1,0.5,200,0,0,1761.7,1.2
Governador Luiz Rocha,2104628,MA,377,132.5,6,190.4,0,28.9,25.2,0
Itapiranga,1302009,AM,4245,131.4,0.4,3779.3,9,0,155.9,169.4
Santo Antônio do Içá,1303700,AM,12746,130,0.9,10897.4,1108.3,65.2,90.4,454.7
Ferreira Gomes,1600238,AP,5048,130,2.9,2282.1,921.4,7.9,1641.8,64.8
Montes Altos,2107001,MA,1348,126.1,0.4,57.7,0,0,1164.2,0
Benevides,1501501,PA,189,124.3,1.3,0,0,65.4,0,0
São Sebastião da Boa Vista,1507706,PA,1636,119.9,0,713.9,510.6,0.3,174.3,117
Jatobá,2105450,MA,393,118.3,3.1,131.6,0,0,143.1,0
Itamarati,1301951,AM,26048,116.3,1.4,24958.6,678,1.5,3.1,290.5
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Jordão,1200328,AC,5692,113.4,2,5563.8,1.5,12.8,0.1,0.4
Amaturá,1300060,AM,4904,110.5,0.1,4092,268.6,0,222.9,210
Novo Airão,1303205,AM,38112,110,0.2,33544.7,2898.3,0.7,210.9,1347.4
Nossa Senhora do Livramento,5106109,MT,5200,109.3,0,79.9,0,3.8,5004.7,2.3
Cachoeirinha,1703826,TO,354,107.3,0.1,38.7,0,0,208,0
Carrasco Bonito,1703891,TO,195,106.6,0,0,0,0.1,83,5.8
Aguiarnópolis,1700301,TO,237,106.3,0.5,23.5,0,0.1,101.7,5.4
Campos de Júlio,5102686,MT,6832,105.3,0.4,474.5,0,4.4,6247.8,0
Maraã,1302801,AM,17221,104.7,0.8,13642.4,1014.2,5.4,604.7,1849.6
Salvaterra,1506302,PA,1048,103.5,0.4,108.1,40.4,357.1,420.3,18.6
Amapá,1600105,AP,9185,100.9,6.3,2413,783.7,2.4,4906.5,978.5
Goianorte,1708304,TO,1806,99.7,0.1,54.2,0,0.1,1652,0
São João da Ponta,1507466,PA,196,98.7,3.8,0,0,98,0,0
Muaná,1504901,PA,3776,98.5,0.2,1227.7,595.7,1,1365.4,487.7
Senador Alexandre Costa,2111748,MA,432,97.8,3.3,142.3,0,191.9,0,0
Fonte Boa,1301605,AM,12393,95,0.8,9760.3,1569.2,2.1,154.3,812.1
São José de Ribamar,2111201,MA,390,95,2.1,80.8,6.6,35.1,0,172.5
Urucurituba,1304401,AM,2915,93.1,0.3,131.2,0,0,1690,1000.7
Chaves,1502509,PA,13114,92.3,1.3,3589.4,435.9,1.5,5240.1,3754.8
Colares,1502608,PA,612,89.8,2.6,0,0,523,0,0
Gurupá,1503101,PA,8550,88.7,1.8,6084.6,564,1.5,516.7,1294.5
Itaubal,1600253,AP,1705,88,0.7,400.4,17.6,0.2,776.1,422.7
Ananindeua,1500800,PA,185,87.4,1,0,0,98.4,0,0
Cajapió,2102408,MA,917,85,0,295.9,34.2,0,115.4,386.5
Sampaio,1718808,TO,200,83.1,1.3,6.7,3.6,0.5,98,8.1
Mazagão,1600402,AP,13141,80.6,2.4,7682,3775,10.3,1347,246.1
Tonantins,1304237,AM,6618,79.6,0.6,4931.7,1223.8,1.6,66.9,314.4
Bacabeira,2101251,MA,624,78.9,0.7,218.9,3.9,0.1,226.3,95.9
Anori,1300102,AM,5850,77.3,0.6,4696.6,2.5,0.3,640.2,433.1
Poconé,5106505,MT,17281,77.1,0.4,1297.8,0,36.5,15380.3,489.3
Palmeirante,1715705,TO,2447,76.4,0,10.2,0,0,2344.7,15.7
Quatipuru,1506112,PA,326,74.6,0.5,33.4,32.9,117.2,15.6,52.3
Rosário,2109601,MA,694,72.7,1.1,523,4.4,0,0,93.9
Santa Terezinha do Tocantins,1720002,TO,271,72.7,0,24.6,0,0.5,173.2,0
Cachoeira do Arari,1502004,PA,3114,71.4,0.3,275.4,34.3,207.6,2267.5,257.8
Serra do Navio,1600055,AP,7761,69.6,0.5,7252.4,428.6,0.7,0,9.7
Paço do Lumiar,2107506,MA,135,69.3,0.8,50,5.8,0,0,9.9
Santana,1600600,AP,1578,68.7,1.8,441.1,83.7,0.6,938.9,45
Pacaraima,1400456,RR,8083,66.9,4,1571.6,39.3,125.2,6264.3,15.7
Marituba,1504422,PA,103,65.5,0.2,0,0,37.5,0,0
Santa Rosa do Purus,1200435,AC,6225,65.3,2,6095.7,0,28.9,0.1,35
Rosário Oeste,5107701,MT,8805,64.7,0,25.3,0,0,8705.9,9.1
Pracuúba,1600550,AP,4966,63.2,1.3,2480.6,1173.7,3.9,1175.8,68.8
Dois Irmãos do Tocantins,1707207,TO,3772,61.6,0,80.8,0,1.9,3627.7,0
Limoeiro do Ajuru,1504000,PA,1495,58.7,0,699.5,178.8,0.5,51.5,506
Palmeiras do Tocantins,1713809,TO,751,58,0,22.1,0,0.1,669.4,1.4
Sítio Novo,2111805,MA,3140,57.7,0,14,1.9,869.1,2197.3,0
Presidente Juscelino,2109205,MA,450,54.2,0.9,346.1,0,2.5,45,2.2
Cajari,2102507,MA,552,53.6,1,25.4,8.3,0,353.2,111.5
Santa Filomena do Maranhão,2109759,MA,409,52.4,0.3,18.3,0,0,338.3,0
Ponta de Pedras,1505700,PA,3380,51.6,0,521.2,88.9,1.9,2253.7,462.7
Japurá,1302108,AM,57561,50.3,0.1,47628,8253.8,98.3,2.6,1528
Araguacema,1701903,TO,2787,46.7,0.6,423,0,0,2240.8,76.5
Darcinópolis,1706506,TO,1558,46.6,0.3,8.2,0,0,1497,6.2
Buriti Bravo,2102309,MA,1605,40.8,0.7,1040.2,0,524,0,0
Água Boa,5100201,MT,7486,36.1,0.4,125.2,0,3.8,7320.9,0
Dueré,1707306,TO,3434,34.3,0.1,243.3,0,1158,1994.4,4
Pium,1717503,TO,10036,34.1,0,1669.9,0,0.9,8081.5,249.6
Soure,1507904,PA,3528,33.5,0.3,156.8,59.7,475.9,2501.3,300.8
Vargem Grande,2112704,MA,1988,32.9,0,1253.3,0,701.8,0,0
Recursolândia,1718501,TO,2229,32.2,0,94.2,0,1.5,2101.1,0
Presidente Vargas,2109304,MA,475,31.7,0.2,217.4,0,210.3,15.4,0.2
Uiramutã,1400704,RR,8116,31.4,6,1680.2,460.5,52.8,5883.3,7.8
Fernando Falcão,2104081,MA,3546,30.2,0,88.9,0,0,3426.9,0
Formosa da Serra Negra,2104099,MA,3976,28.3,0.6,30,0,2389.6,1528.1,0
Luciára,5105309,MT,4152,27.1,0.9,404.8,0,0,3676.3,43.8
Afuá,1500305,PA,8382,26.4,1,5269.9,57.6,0.5,286.9,2740.7
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Axixá,2101103,MA,205,25.8,0.2,117.9,3.7,0,0,57.6
Salinópolis,1506203,PA,219,23.1,0,80,73,15.9,10.4,16.6
Cachoeira Grande,2102374,MA,716,21.7,0.8,319,0,307.5,64.3,3.5
Santa Rita do Tocantins,1718899,TO,3288,20.6,0.3,15.7,0,1110.2,2141.4,0.1
Pedra Preta,5106372,MT,4191,20.4,0,1.1,0,0,4169.5,0
Pedro Afonso,1716505,TO,2021,20.1,0.1,31.4,0,0.1,1952.7,16.7
Normandia,1400407,RR,7003,19.2,1,424.9,77,8.1,6451.8,22
Divinópolis do Tocantins,1707108,TO,2355,18.3,0,55.9,0,0.1,2280.7,0
Boa Vista,1400100,RR,5726,17.9,1.2,232.6,0,0,5382.8,92.7
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828,3.7
Timbiras,2112100,MA,1509,16.8,0,1075.2,0,417,0,0
Bacurituba,2101350,MA,685,16.4,0,29.3,2.5,0,358,278.8
