Municipio,CodIbge,Estado,AreaKm2,Desmatado2008,Incremento20072008,Floresta2008,Nuvem2008,NaoObservado2008,NaoFloresta2008,Hidrografia2008
Oeiras do Pará,1505205,PA,3863,687.1,5.2,2131.4,370.2,1.5,379,293.8
Jaciara,5104807,MT,1657,686.5,0.4,12.8,0,0,957.7,0
Igarapé-Açu,1503200,PA,789,685.4,4.4,101.8,0,1.8,0,0
Urupá,1101708,RO,840,683.8,2.1,57.4,0,0,98.8,0
Abaetetuba,1500107,PA,1617,682.6,1.3,509.2,0.5,0.4,12.7,411.6
Mirinzal,2106805,MA,697,682.5,0,10.4,3.8,0,0,0.3
Cruzeiro do Sul,1200203,AC,8352,681.8,11.5,6406.2,1224.6,39.2,0.2,0
Altamira do Maranhão,2100402,MA,677,677.5,0,0,0,0,0,0
Senador La Rocque,2111763,MA,751,673.7,10,77.3,0,0,0,0
Buritirana,2102358,MA,825,663.3,23.9,147.4,0,0,14.3,0
Colinas do Tocantins,1705508,TO,848,662.8,0.4,3.9,0,0.5,180.8,0
Humaitá,1301704,AM,33431,662,20.8,28843.3,20,2,3120.5,783.2
Santa Rita do Trivelato,5107768,MT,3347,661.3,1.4,686.3,0,0,1999.4,0
Envira,1301506,AM,13904,655.8,21.2,13160.6,0,5.3,0.1,82.2
Carutapera,2102903,MA,1267,652.6,1.1,132.3,274,0.9,123.2,84
Bujaru,1501907,PA,1010,650.7,5.9,357.9,0,1.4,0,0
Jenipapo dos Vieiras,2105476,MA,1522,649.5,4.1,700.6,0,0,171.9,0
Senador José Porfírio,1507805,PA,14388,649.4,15,10734.7,2529.4,3.9,84.8,385.8
São Luís Gonzaga do Maranhão,2111409,MA,981,643,0,1,0,335.4,1.6,0
Mirante da Serra,1101302,RO,1206,627.8,5.5,362.3,0,0.1,215.8,0
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,98.4,114.2
Tefé,1304203,AM,24187,620.6,10.1,22039.2,634.2,3.8,168.5,720.7
Concórdia do Pará,1502756,PA,694,605.6,2.4,87.8,0,0.6,0,0
Poção de Pedras,2108900,MA,663,588.9,0,0,0,74.2,0,0
Diamantino,5103502,MT,7640,581.2,1.9,1633.4,0,1.1,5424.3,0
Conquista D'oeste,5103361,MT,2708,581.1,1.6,808.9,0,2.2,1315.8,0
Cururupu,2103703,MA,940,570.6,0,116.1,168.2,0.5,6.5,78.1
Indiavaí,5104500,MT,601,563.1,1,37.8,0,0.1,0,0
Abel Figueiredo,1500131,PA,617,562.7,2.1,54.1,0,0.2,0,0
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Presidente Sarney,2109270,MA,732,559.8,8.1,65.5,20.6,0.2,83.3,2.6
Rio Preto da Eva,1303569,AM,5839,559.6,6.7,5265.9,0.6,2.4,0,10.5
Porto Franco,2109007,MA,1427,558.6,2.5,92,0,0.2,761.2,15
Planalto da Serra,5106455,MT,2451,554.6,1.1,40.2,0,0.2,1856,0
Maracaçumé,2106326,MA,635,539.6,0,79.6,15.8,0,0,0
São Luiz,1400605,RR,1537,539.5,12.7,988.6,6.2,0.6,0,2.1
Bonito,1501600,PA,590,537.1,6.5,51.5,0,1.4,0,0
Breves,1501808,PA,9570,533.7,3.8,6925.1,1002.3,2.3,85.9,1020.7
Santa Isabel do Pará,1506500,PA,719,531.6,1.5,185.7,0,1.7,0,0
Junco do Maranhão,2105658,MA,543,530.2,0,12,0.3,0,0,0.5
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Lucas do Rio Verde,5105259,MT,3663,520.4,7.6,644.8,0,0,2497.8,0
Capanema,1502202,PA,618,512.5,4,75.9,1.5,1.2,26.9,0
Borba,1300805,AM,44453,511.5,8.8,41495.3,9,13,587.2,1837
Gonçalves Dias,2104404,MA,888,505.1,21.2,257.5,0,125.4,0,0
Riachinho,1718550,TO,615,503.1,1.8,77.1,0,0.5,34.3,0
Bacuri,2101301,MA,794,500.6,0.9,148.8,51,0.2,5.5,87.9
Viana,2112803,MA,1174,500.2,6.4,95,0.2,0.2,382.5,195.9
São João da Baliza,1400506,RR,4305,496.3,14.8,3787.6,15,0.7,0.4,5
Ourém,1505403,PA,566,493,7.1,66.9,5,1.1,0,0
Joselândia,2105609,MA,692,490.7,4.2,45.1,0.5,141.8,0,13.9
Mocajuba,1504604,PA,874,490.7,0.5,138.4,1.1,0.3,168.4,75.1
Careiro da Várzea,1301159,AM,2641,489.4,13.9,812.6,0.9,0.8,708.4,628.9
Manaquiri,1302553,AM,4003,489.3,0.7,3021.4,97.7,0.2,106.7,287.7
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Penalva,2108306,MA,794,485.7,3,26.8,3.4,0.3,154.6,123.2
São Felipe d'Oeste,1101484,RO,546,484.7,0.4,61.3,0,0,0,0
Ribamar Fiquene,2109551,MA,907,478.8,1.4,72,0,0,341,15.2
Bequimão,2101905,MA,779,469.1,0.3,38.6,37,0.1,195,39.2
Tracuateua,1508035,PA,856,463.5,2.1,138.5,46.1,0.1,188.2,19.6
Iranduba,1301852,AM,2228,463.4,1.9,1026.1,301.6,1.2,132.6,303.1
Nhamundá,1303007,AM,14135,458.7,0.8,10748.8,1474.1,3,342.6,1107.8
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
Igarapé-Miri,1503309,PA,2003,453.4,2.2,1025.3,0.1,0.3,204.6,319.3
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Mãe do Rio,1504059,PA,471,449.5,0.3,20.2,0,1.3,0,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
Rodrigues Alves,1200427,AC,3491,448.5,5.3,2975,11.8,55,0.7,0
São Pedro da Água Branca,2111532,MA,726,448.3,0.3,41.8,0,0.9,208.5,26.5
Teixeirópolis,1101559,RO,467,443.7,0.5,23.3,0,0,0,0
Palmeirândia,2107605,MA,534,441.2,0.1,8.5,3.8,0.1,58.3,22.1
Presidente Médici,2109239,MA,441,439.5,0,0.2,131.7,-130.4,0,0
Silves,1304005,AM,3758,425.2,2.9,2193.8,410.5,1.2,128.1,599.2
Primavera de Rondônia,1101476,RO,610,423,1.1,94.2,0,0,92.6,0.2
Alto Paraguai,5100508,MT,2054,422.7,0.7,119.4,0,0,1511.9,0
São Francisco do Pará,1507409,PA,480,417.9,2.5,60.9,0,1.2,0,0
Rio Branco,5107206,MT,501,417.9,0,10.1,0,0.5,72.5,0
Santa Maria do Pará,1506609,PA,460,414.7,1,43.8,0,1.5,0,0
Anajatuba,2100709,MA,1132,413.8,2.9,54.3,0,0.2,552,111.7
Nova Olinda do Norte,1303106,AM,5624,411.2,6.5,4481.4,13.9,1.7,281.7,434.1
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Arari,2101004,MA,1116,407.2,9.7,46.9,0.1,0.4,583.3,78.1
Matões do Norte,2106631,MA,793,407,5.5,0.1,0,380.9,4.3,0.7
Campestre do Maranhão,2102556,MA,618,406.2,1.6,47.5,0,0,154.6,9.7
Codó,2103307,MA,4434,404.4,0,1620.1,0,2409.5,0,0
Fortaleza do Tabocão,1708254,TO,622,401.1,0,0.2,0,0,220.7,0
Augustinópolis,1702554,TO,417,400.1,0.2,16.2,0,0.1,0.6,0
Marapanim,1504406,PA,796,397.4,4.7,279.5,73.9,1,13.1,31.1
São João do Carú,2111029,MA,622,395.5,0.2,54.5,171.8,0.2,0,0
Macapá,1600303,AP,6420,388.4,6.9,1469,488.3,1.9,3121.6,950.8
Chapada dos Guimarães,5103007,MT,6204,381.6,0.1,138.6,0,1.8,5483.1,198.9
Porto Estrela,5106851,MT,2066,380.1,0.2,223.2,0,0,1462.7,0
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
Nova Timboteua,1505007,PA,492,373.9,2.4,117.4,0,0.7,0,0
Eirunepé,1301407,AM,16471,369.7,3.7,15734.1,5.4,5.2,174.6,182
Porto Esperidião,5106828,MT,5834,369.6,7,216.4,0,5.7,5242.3,0
Guimarães,2104909,MA,609,368.7,1.2,51.6,46.2,0.3,7.8,134.4
Arenápolis,5101308,MT,413,367.3,0.3,45.7,0,0,0,0
Bonfim,1400159,RR,8141,366.6,20,1452.9,138.1,9.2,6129.9,44.3
São Luís,2111300,MA,840,366.6,16.1,180.4,0.2,1.1,0,291.7
Itapecuru Mirim,2105401,MA,1182,362.5,73,525.4,0.3,8.5,282.8,2.5
São Bento,2110500,MA,462,360.1,0,1.8,0,0,99.6,0.5
Barão de Melgaço,5101605,MT,11180,359.5,4.6,2192.7,24.6,9.1,8484.6,109.5
Peixe-Boi,1505601,PA,454,358.1,4,95.3,0,0.6,0,0
Itaguatins,1710706,TO,745,357,1.7,67.2,0,0,309,11.8
São Bento do Tocantins,1720101,TO,1113,348.1,0.7,78.5,0,1.4,685,0
Amapá do Maranhão,2100550,MA,446,346.2,1,69.3,30.3,0.2,0,0
Porto Grande,1600535,AP,4405,344.1,13.5,3227.9,148.4,19.7,644.4,20.5
Mâncio Lima,1200336,AC,4947,343.7,3.9,4431.2,21.5,150.6,0,0
Presidente Kennedy,1718402,TO,774,339.4,0.3,102.2,0,0.6,331.8,0
São Miguel do Tocantins,1720200,TO,400,334,1.7,48.7,0,0,4.2,13.1
Terra Santa,1507979,PA,1900,332.9,5.5,735.3,49.2,1.8,390.1,390.7
Nobres,5105903,MT,3857,331.8,0.6,251.2,0,0,3274,0
Urucará,1304302,AM,28014,329.7,2.3,25344.8,1268,2.2,422.9,646.4
Inhangapi,1503408,PA,475,326.4,1,148,0,0.6,0,0
Godofredo Viana,2104305,MA,648,325.2,0.2,77.2,184.5,0.3,25,35.8
Santo Antônio do Tauá,1507003,PA,540,322.7,1.9,216.3,0,1,0,0
Maracanã,1504307,PA,786,321.4,1.3,369.9,54.8,1.1,13.2,25.6
Barcarena,1501303,PA,1315,319.5,1.2,708.5,0,0.7,0,286.3
Miranorte,1713304,TO,1037,318.8,0.6,10.1,0,0,708.1,0
Boa Vista do Gurupi,2101970,MA,405,314.2,0.4,63.1,22.6,0.2,0,4.9
Curvelândia,5103437,MT,749,314.2,1.5,109.1,0.5,0.2,323.1,1.9
Wanderlândia,1722081,TO,1382,313,2.4,145,0,0,924,0
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Curuá,1502855,PA,1430,310.2,4.2,377.5,0,0.9,271.6,469.8
Luís Domingues,2106201,MA,468,309.9,0.9,28.8,103.7,0.2,4.1,21.3
Alvarães,1300029,AM,6029,309.7,10.3,5164.5,386.5,1.5,39,127.8
Carmolândia,1703883,TO,340,306.8,0.1,33.1,0,0.1,0,0
São Pedro da Cipa,5107404,MT,344,306.3,0,6.8,0,0,30.9,0
Tocantinópolis,1721208,TO,1084,301.8,1.1,133.7,0,0,623,25.5
Tapauá,1304104,AM,90959,299.4,3.4,84290.9,2706.2,1.9,2159.9,1500.7
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,97.7,0
Governador Eugênio Barros,2104602,MA,829,295.3,23.1,260.4,0,273.3,0,0
Amajari,1400027,RR,28788,294.4,35,17592.8,5039.2,486.6,5295,80
Sítio Novo do Tocantins,1720804,TO,325,293.8,0.7,31.2,0,0,0,0
Glória d'Oeste,5103957,MT,848,292.1,0.5,46.2,0,0,509.7,0
Tartarugalzinho,1600709,AP,6716,291.9,14,2395.6,596.8,14.3,3229.5,187.9
Carauari,1301001,AM,26472,289.8,2.4,25685.7,78.4,7.1,12.7,398.3
Matinha,2106508,MA,414,289.6,0.5,1.8,0.1,0.1,50.3,72.1
Davinópolis,2103752,MA,340,285,2,55,0,0,0,0
Governador Edison Lobão,2104552,MA,618,282.8,0.5,21,0,0,300.9,13.3
Serra Nova Dourada,5107883,MT,1481,282.2,9.6,245.3,0,0,953.5,0
Nazaré,1714302,TO,398,282,1.8,33,0,0,83,0
São Raimundo do Doca Bezerra,2111631,MA,284,280.3,0,3.4,0,0.3,0,0
Santa Rita,2110203,MA,800,279.6,25.8,314.5,5.6,1,177.5,21.8
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Reserva do Cabaçal,5107156,MT,371,271.9,0.5,99.1,0,0,0,0
São José dos Basílios,2111250,MA,365,269.2,2.9,2.8,0,81.3,0,11.7
Curuçá,1502905,PA,674,266,2.3,272.6,85.8,1.6,0.8,47.2
Caseara,1703909,TO,1698,264.5,2.6,322.5,0,0.1,1079.6,31.3
Fortuna,2104206,MA,705,264.1,24.9,177.1,0,258.5,5.3,0
Campo Novo do Parecis,5102637,MT,9467,262.7,1,1568.6,5,0,7630.7,0
Codajás,1301308,AM,18940,258.6,1.3,14915.6,1597,2.7,728.6,1437.5
Central do Maranhão,2103125,MA,370,257.3,0,1.5,10,0,98.8,2.4
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Lajeado Novo,2105989,MA,1055,254.1,0.6,19.4,0,0,781.5,0
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
São João do Paraíso,2111052,MA,2069,251.9,0.7,20.6,0,0.7,1795.8,0
Belém,1501402,PA,1071,246.5,0.9,824,0,0.5,0,0
Miranda do Norte,2106755,MA,356,245.5,15.3,45.9,0,50.7,13.6,0.3
Peri Mirim,2108405,MA,409,245.3,1,34.2,1.8,0.1,126.7,0.9
Uarini,1304260,AM,10449,239,6.9,9492.4,180.3,2.2,100.6,434.5
Vitória do Mearim,2112902,MA,736,236.7,2.8,24.4,0.3,0.3,464,10.3
Manoel Urbano,1200344,AC,9741,234.1,4.8,9449.4,0,14.6,0,42.9
Cocalinho,5103106,MT,16562,231.6,1.2,1740.7,0,26.2,14453.6,109.9
Atalaia do Norte,1300201,AM,80044,231.5,1.4,77364.6,1700.6,328.2,16.9,402.2
Caapiranga,1300839,AM,9551,231.4,0.2,8427.7,281.8,0.6,181.4,428.1
Lagoa da Confusão,1711902,TO,10578,230.4,8.3,2007.3,0,0.4,8229.2,110.7
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
São Caetano de Odivelas,1507102,PA,752,230.1,3.6,384.3,0.7,1,0.6,135.3
Couto de Magalhães,1706001,TO,1591,229.9,3.2,94.2,0,0,1228.2,38.7
Jutaí,1302306,AM,71771,229.4,3.9,67383.6,2890.9,9.6,96.8,1160.7
Faro,1503002,PA,11794,227.1,1.9,10380.6,913,1.4,89.4,182.5
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
Pedra Branca do Amaparí,1600154,AP,9496,223.9,3.5,6262.8,2971,34,0,4.3
Cantanhede,2102705,MA,809,223.4,1.8,0.4,0,573.2,12,0
Ipixuna,1301803,AM,14195,221.1,5.2,13800.7,36.7,0.6,65.7,70.2
Praia Norte,1718303,TO,290,219.1,4.1,32.8,0,0,29.5,8.6
Brasilândia do Tocantins,1703602,TO,643,218.8,0,4.8,0,0.2,419.2,0
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
Vigia,1508209,PA,536,216.6,1.5,318.2,0,1.2,0,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
Dom Pedro,2103802,MA,374,216.1,4,6.7,0,151.2,0,0
Esperantina,1707405,TO,504,216.1,1.1,13.3,0,0,225,49.6
Buriti do Tocantins,1703800,TO,250,215.2,0.1,0.7,0,0,28.9,5.2
Igarapé do Meio,2105153,MA,397,214.6,1.4,7.3,0.2,0.3,174.1,0.5
Pauini,1303502,AM,44594,212.4,3.3,41496.8,2597.6,2.3,23.7,261.2
Juarina,1711803,TO,482,210.3,0,13.5,0,0,237,21.2
Santa Isabel do Rio Negro,1303601,AM,64132,207.5,1.5,58882.8,3381.4,79.7,948.6,632
Apicum-Açu,2100832,MA,655,206.4,0,161.3,119.5,0.3,9,158.5
Marechal Thaumaturgo,1200351,AC,8145,203.9,12.7,7549.9,294.2,96.3,0.2,0.5
Beruri,1300631,AM,17412,203.5,2.4,15693.1,55.6,2.7,884.9,572.2
Cedral,2103109,MA,263,201.3,0,20.2,33.3,0.2,0.3,7.7
Boa Vista do Ramos,1300680,AM,2588,200,0.3,1115.6,10.8,1.1,854,406.5
Nova Nazaré,5106174,MT,4039,199.3,11.5,1062.1,0,0.8,2767.5,9.3
Campo Verde,5102678,MT,4794,197.7,1.7,53.1,0,1.1,4542.1,0
Angico,1701051,TO,441,197.6,2.7,31.9,0,0.7,210.8,0
Graça Aranha,2104701,MA,274,197.4,12,76.6,0,0,0,0
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
São João de Pirabas,1507474,PA,703,196.5,4.9,288.6,132,1,7.5,77.4
Barcelos,1300409,AM,124166,195.9,1.5,89377.3,12959.5,82.8,17049.5,4501
São Sebastião do Uatumã,1303957,AM,10775,195.4,5.5,7982.3,1903.1,2.2,65.3,626.7
Vitória do Jari,1600808,AP,2483,194.4,1.3,1020,757.9,0.4,380.8,129.5
Anamã,1300086,AM,2474,192.6,0.1,1965.9,59.7,0.4,34.8,220.6
Novo Santo Antônio,5106315,MT,4375,191.1,8.8,496.7,0,0.2,3591.6,95.4
Colinas,2103505,MA,2065,190.6,14.3,157.8,0,251.3,1465.3,0
Oiapoque,1600501,AP,22643,190.1,11.5,12256.8,4286.5,4975.2,920.2,14.2
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Curralinho,1502806,PA,3626,187.5,0.6,2407.9,414.8,0.6,241.7,373.5
Benjamin Constant,1300607,AM,9151,186.9,0.5,7721.8,1018.4,17.4,0,206.5
Sapezal,5107875,MT,13640,184,6.4,2711.7,145.1,5.7,10593.1,0.4
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0.6,0,0,1.5,14.2
Formoso do Araguaia,1708205,TO,13459,183.3,2.2,848.1,0,365.8,11892,169.8
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Bagre,1501105,PA,4402,179.9,3.7,3333.9,572.7,0.8,61.9,252.8
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Cutias,1600212,AP,2118,179,1.8,299.2,121.3,0.3,1452.3,65.9
Primavera,1506104,PA,261,176.8,0.7,79.5,0.2,0.4,4.1,0
Governador Archer,2104503,MA,442,175.4,4.7,0,0,266.8,0,0
São Paulo de Olivença,1303908,AM,20470,174.6,0.3,13083.4,6532.8,3.2,85.4,590.6
Laranjal do Jari,1600279,AP,30971,174.3,8.9,22796.4,7519.5,270.5,146.9,63.4
Cuiabá,5103403,MT,3539,173.8,0,173.5,0,0.5,3191.2,0
Terra Alta,1507961,PA,209,170,1.4,38.2,0,0.8,0,0
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,51.6,20.3
Guiratinga,5104203,MT,5361,167.6,0.1,3.4,0,186.9,5003.1,0
Anajás,1500701,PA,6939,162.6,0,4836.1,1591.6,1.2,212,135.5
Magalhães Barata,1504109,PA,326,161.7,0.4,147.8,3.8,0.6,0,12.1
Porto Walter,1200393,AC,6461,161.2,7,5381.5,913.4,1.9,3,0
Calçoene,1600204,AP,14284,160.1,6.3,7404.8,4481.3,432.1,1710.7,95
Santa Bárbara do Pará,1506351,PA,279,159.8,1.3,118.5,0,0.7,0,0
Itiquira,5104609,MT,8638,159.8,0,225.7,0,77.9,8167.6,7
Luzinópolis,1712454,TO,281,155.8,0.4,21,0,0,104.2,0
Melgaço,1504505,PA,6782,154.9,4.5,5550.3,377.6,0.9,167.3,531
Governador Luiz Rocha,2104628,MA,377,154.5,17.5,169.1,0,28.2,25.2,0
Tabatinga,1304062,AM,3346,154.4,1.1,838.6,2264.1,36.6,1.3,51
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
São João Batista,2111003,MA,699,148.1,0,56.7,0,0.1,357.7,136.4
Santarém Novo,1506906,PA,231,147.4,3.1,83.1,0,0.5,0,0
Porto Rico do Maranhão,2109056,MA,227,146.1,0,20.6,53.2,0.1,0.4,6.6
Juruá,1302207,AM,19848,143.6,3,16918.2,1897.8,12,142,734.4
Maurilândia do Tocantins,1712801,TO,741,143.3,0.7,64.6,0,0,521.2,11.9
Jatobá,2105450,MA,393,142,17,107.9,0,0,143.1,0
Assis Brasil,1200054,AC,2986,141.4,0.7,2801.3,1.2,42.1,0,0
Axixá do Tocantins,1702901,TO,151,139.5,0.2,11.5,0,0,0,0
São Sebastião do Tocantins,1720309,TO,288,139.2,0,0,0,0,133.1,16.8
Marianópolis do Tocantins,1712504,TO,2096,139.1,1.2,194,0,0,1761.7,1.2
Itapiranga,1302009,AM,4245,133.4,1.2,3366.2,419.3,0.8,155.9,169.4
Ferreira Gomes,1600238,AP,5048,133.3,2.6,2724.7,476.3,7.1,1641.8,64.8
Santo Antônio do Içá,1303700,AM,12746,132.4,1,11277.9,704.6,86,90.4,454.7
Montes Altos,2107001,MA,1348,128.7,1.6,55.1,0,0,1164.2,0
Benevides,1501501,PA,189,125,0.2,63.6,0,0.4,0,0
Jordão,1200328,AC,5692,122.3,7.4,5547.5,4.6,17.1,0.1,0.4
São Sebastião da Boa Vista,1507706,PA,1636,120.1,0,1146.4,78.2,0,174.3,117
Itamarati,1301951,AM,26048,119.9,1.6,21945.8,3687.2,1.5,3.1,290.5
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Novo Airão,1303205,AM,38112,112,0.9,34949.9,1490.3,1.5,210.9,1347.4
Senador Alexandre Costa,2111748,MA,432,111.1,11.2,132,0,188.9,0,0
Amaturá,1300060,AM,4904,110.7,0.1,3494.4,865,1,222.9,210
Nossa Senhora do Livramento,5106109,MT,5200,109.4,0.1,79.8,0,3.8,5004.7,2.3
Cachoeirinha,1703826,TO,354,108.1,0.5,37.9,0,0,208,0
Maraã,1302801,AM,17221,108,3.1,14626.1,26.8,5.8,604.7,1849.6
Carrasco Bonito,1703891,TO,195,106.8,0.2,0,0,0.2,83,5.8
Aguiarnópolis,1700301,TO,237,106.4,0.1,23.4,0,0.1,101.7,5.4
Campos de Júlio,5102686,MT,6832,106.2,0.8,473.1,0.3,4.6,6247.8,0
Amapá,1600105,AP,9185,104.5,1.9,1685.2,1508.8,1.5,4906.5,978.5
Salvaterra,1506302,PA,1048,103.8,0.3,473.5,31.6,0.2,420.3,18.6
São João da Ponta,1507466,PA,196,103,3.9,92.6,0,0.4,0,0
Mazagão,1600402,AP,13141,102.2,15.4,10912,529.7,4,1347,246.1
São José de Ribamar,2111201,MA,390,100.3,5.5,82.7,0.1,34.4,0,172.5
Goianorte,1708304,TO,1806,100.1,0.5,53.8,0,0.1,1652,0
Muaná,1504901,PA,3776,98.9,0,1679.5,144.1,0.4,1365.4,487.7
Fonte Boa,1301605,AM,12393,97.1,1.9,11261.6,64.9,3,154.3,812.1
Urucurituba,1304401,AM,2915,93.9,0.6,128.7,1.4,0.3,1690,1000.7
Gurupá,1503101,PA,8550,93,3.4,4041.5,2602.7,1.6,516.7,1294.5
Chaves,1502509,PA,13114,92.7,0.2,2867.3,1158.2,0.9,5240.1,3754.8
Colares,1502608,PA,612,90.4,0.4,521.2,0,0.4,0,0
Itaubal,1600253,AP,1705,88.7,0.2,350.1,67.1,0.3,776.1,422.7
Ananindeua,1500800,PA,185,87.4,0,97.4,0,0.2,0,0
Rosário,2109601,MA,694,85.3,11.9,502.3,12,0.5,0,93.9
Cajapió,2102408,MA,917,85,0,325.5,4.6,0,115.4,386.5
Bacabeira,2101251,MA,624,84.7,3.7,215.5,1.3,0.3,226.3,95.9
Sampaio,1718808,TO,200,83.5,0.2,10.1,0,0.3,98,8.1
Tonantins,1304237,AM,6618,81.1,0.3,5031.1,1122.4,2.1,66.9,314.4
Quatipuru,1506112,PA,326,80.1,2.2,136.1,41.6,0.3,15.6,52.3
Anori,1300102,AM,5850,78.2,0.8,4144.3,553.6,0.6,640.2,433.1
Poconé,5106505,MT,17281,77.1,0,1297.8,9.7,26.8,15380.3,489.3
Presidente Juscelino,2109205,MA,450,77,22,321.6,1.5,2.7,45,2.2
Palmeirante,1715705,TO,2447,76.4,0,10.2,0,0,2344.7,15.7
Santana,1600600,AP,1578,73.9,4.6,400.2,119.6,0.4,938.9,45
Paço do Lumiar,2107506,MA,135,73.1,3.3,51.2,0.4,0.4,0,9.9
Santa Terezinha do Tocantins,1720002,TO,271,72.7,0,24.6,0,0.5,173.2,0
Pracuúba,1600550,AP,4966,71.8,5.2,2435.3,1211.5,2.8,1175.8,68.8
Cachoeira do Arari,1502004,PA,3114,71.7,0,516.4,0.6,0,2267.5,257.8
Santa Rosa do Purus,1200435,AC,6225,71.5,2.3,6080.4,0,38,0.1,35
Serra do Navio,1600055,AP,7761,70.6,0.3,4800.4,2878.7,1.6,0,9.7
Pacaraima,1400456,RR,8083,68.7,0.3,997.4,604.5,132.4,6264.3,15.7
Marituba,1504422,PA,103,65.6,0,37.3,0,0.1,0,0
Rosário Oeste,5107701,MT,8805,65.2,0.3,24.8,0,0,8705.9,9.1
Dois Irmãos do Tocantins,1707207,TO,3772,64.9,2.7,77.5,0,1.9,3627.7,0
Cajari,2102507,MA,552,59,3.1,28.1,0.1,0.1,353.2,111.5
Limoeiro do Ajuru,1504000,PA,1495,58.8,0.1,834.3,44.4,0,51.5,506
Palmeiras do Tocantins,1713809,TO,751,58,0,22.1,0,0.1,669.4,1.4
Sítio Novo,2111805,MA,3140,57.8,0.1,17.8,0,867.1,2197.3,0
Santa Filomena do Maranhão,2109759,MA,409,54.7,1.6,16,0,0,338.3,0
Japurá,1302108,AM,57561,52.3,1.5,46305.7,9551.3,121.1,2.6,1528
Ponta de Pedras,1505700,PA,3380,51.6,0,530.2,81.7,0.1,2253.7,462.7
Buriti Bravo,2102309,MA,1605,48.1,6.9,1038.7,0,518.2,0,0
Araguacema,1701903,TO,2787,47.9,1.2,421.8,0,0,2240.8,76.5
Presidente Vargas,2109304,MA,475,47.9,16.1,206.8,0,204.7,15.4,0.2
Darcinópolis,1706506,TO,1558,47,0.4,7.8,0,0,1497,6.2
Vargem Grande,2112704,MA,1988,37,4.1,1253.3,0,697.7,0,0
Água Boa,5100201,MT,7486,37,0.8,124.2,0,3.9,7320.9,0
Dueré,1707306,TO,3434,34.5,0.1,249.4,0,1151.7,1994.4,4
Pium,1717503,TO,10036,34.1,0,1670,0,0.8,8081.5,249.6
Soure,1507904,PA,3528,33.7,0,615.8,75.5,0.9,2501.3,300.8
Fernando Falcão,2104081,MA,3546,33.6,2.6,85.5,0,0,3426.9,0
Recursolândia,1718501,TO,2229,32.7,0,93.8,0,1.4,2101.1,0
Uiramutã,1400704,RR,8116,32.2,0.5,998,1137.2,57.5,5883.3,7.8
Formosa da Serra Negra,2104099,MA,3976,31.5,0.8,22.6,0,2393.8,1528.1,0
Luciára,5105309,MT,4152,30.1,2.3,401.8,0,0,3676.3,43.8
Axixá,2101103,MA,205,29,3.1,117.8,0.4,0.2,0,57.6
Cachoeira Grande,2102374,MA,716,28.2,6.1,318,0,302,64.3,3.5
Afuá,1500305,PA,8382,26.7,0.1,3724.3,1603.1,0.3,286.9,2740.7
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Salinópolis,1506203,PA,219,25.1,0.6,105.1,61.6,0.2,10.4,16.6
Santa Rita do Tocantins,1718899,TO,3288,20.8,0.2,19.2,0,1106.5,2141.4,0.1
Pedro Afonso,1716505,TO,2021,20.6,0.2,30.9,0,0.1,1952.7,16.7
Boa Vista,1400100,RR,5726,20.4,2.4,224.5,5.4,0.2,5382.8,92.7
Pedra Preta,5106372,MT,4191,20.4,0,1.1,0,0,4169.5,0
Normandia,1400407,RR,7003,19.6,0.3,277.6,225.1,6.9,6451.8,22
