Municipio,CodIbge,Estado,AreaKm2,Desmatado2001,Incremento20002001,Floresta2001,Nuvem2001,NaoObservado2001,NaoFloresta2001,Hidrografia2001
São Domingos do Maranhão,2110708,MA,1321,583.5,44.5,619.8,0,0,117.7,0
Presidente Figueiredo,1303536,AM,25567,583,58.6,21557.9,0,5.4,1,3419.7
Alto Alegre,1400050,RR,25870,579.4,82.8,22470,0,113.1,2610.4,97.1
Humaitá,1301704,AM,33431,574.5,39.6,28950.7,0,2.1,3120.5,783.2
Buritirana,2102358,MA,825,573.7,1,237,0,0,14.3,0
Concórdia do Pará,1502756,PA,694,573.5,3.3,0,0,122.6,0,0
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Conquista D'oeste,5103361,MT,2708,560,11.4,830.1,0,2.1,1315.8,0
Mirante da Serra,1101302,RO,1206,559.7,13.7,430.4,0,0.1,215.8,0
Cruzeiro do Sul,1200203,AC,8352,558.9,16.6,7757.2,0,35.7,0.2,0
Bujaru,1501907,PA,1010,558.2,14.9,0,0,454.5,0,0
Tefé,1304203,AM,24187,556.8,12.9,22739.2,0,1.8,168.5,720.7
Indiavaí,5104500,MT,601,556.6,1,44.3,0,0.1,0,0
Novo Aripuanã,1303304,AM,41459,553.1,15.5,38513.5,0,27.9,1623.2,741.3
União do Sul,5108303,MT,4583,551.8,40.4,4005.3,0,2.1,23.8,0
Cururupu,2103703,MA,940,550.7,544.6,302.1,2,0.6,6.5,78.1
Planalto da Serra,5106455,MT,2451,549.6,4,45.2,0,0.2,1856,0
Presidente Sarney,2109270,MA,732,540.5,515.4,105.6,0,0,83.3,2.6
Porto Franco,2109007,MA,1427,527.7,2.7,123,0,0.1,761.2,15
Abel Figueiredo,1500131,PA,617,526.7,0.4,90.1,0,0.2,0,0
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Junco do Maranhão,2105658,MA,543,521.8,0,20.7,0,0,0,0.5
Maracaçumé,2106326,MA,635,518.6,0,116.4,0,0,0,0
Rio Preto da Eva,1303569,AM,5839,515.9,14.6,5311.5,0,1.1,0,10.5
Santa Rita do Trivelato,5107768,MT,3347,503.8,28.1,843.8,0,0,1999.4,0
Santa Isabel do Pará,1506500,PA,719,499.7,52,0,0,219.9,0,0
Iracema,1400282,RR,14271,497.5,38.4,13639.8,0.6,91.4,35.4,6.3
Mocajuba,1504604,PA,874,488.1,17,142.4,0,0,168.4,75.1
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Bacuri,2101301,MA,794,486.3,481.7,214,0,0.3,5.5,87.9
Viana,2112803,MA,1174,483,473.1,112.6,0,0,382.5,195.9
Riachinho,1718550,TO,615,480.1,3.6,100.1,0,0.5,34.3,0
Canutama,1300904,AM,30283,476.9,27.6,28516.8,0,5.5,988.3,295.5
Envira,1301506,AM,13904,476.7,23.5,13339.7,0,5.3,0.1,82.2
Manaquiri,1302553,AM,4003,473.7,19.7,3134.9,0,0,106.7,287.7
São Felipe d'Oeste,1101484,RO,546,472,0.5,74,0,0,0,0
Borba,1300805,AM,44453,468.2,3.6,41547.6,0,13,587.2,1837
Capanema,1502202,PA,618,467.8,4.5,0,0,123.4,26.9,0
Bequimão,2101905,MA,779,466.6,441.4,77.2,1,0,195,39.2
Penalva,2108306,MA,794,461.5,431.5,54.7,0,0,154.6,123.2
Ribamar Fiquene,2109551,MA,907,458.2,0.7,92.6,0,0,341,15.2
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
Tracuateua,1508035,PA,856,453.6,2.1,176.1,0,18.5,188.2,19.6
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Bonito,1501600,PA,590,449.7,58.2,0.8,0,139.5,0,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
São Pedro da Água Branca,2111532,MA,726,440.4,3.3,49.7,0,0.9,208.5,26.5
Palmeirândia,2107605,MA,534,440.3,437.7,13.3,0,0,58.3,22.1
Igarapé-Miri,1503309,PA,2003,439.7,269.3,1039.2,0,0.2,204.6,319.3
Presidente Médici,2109239,MA,441,437.6,209.1,3.1,0,0.3,0,0
Ourém,1505403,PA,566,434.4,37.4,0.2,0,131.4,0,0
Nhamundá,1303007,AM,14135,434.2,9.5,12248.5,0,1.9,342.6,1107.8
Joselândia,2105609,MA,692,431.9,0.7,103.3,0,142.9,0,13.9
Teixeirópolis,1101559,RO,467,431.2,7.6,35.8,0,0,0,0
Diamantino,5103502,MT,7640,427.5,32.7,1787.1,0,1.1,5424.3,0
Iranduba,1301852,AM,2228,423,82.4,1369.3,0,0,132.6,303.1
São Luiz,1400605,RR,1537,422,36.2,1112.8,0,0.1,0,2.1
Rio Branco,5107206,MT,501,417.1,0.3,10.9,0,0.5,72.5,0
Alto Paraguai,5100508,MT,2054,410.5,4.4,131.6,0,0,1511.9,0
Breves,1501808,PA,9570,408.8,350.1,8052.9,0,1.7,85.9,1020.7
Mãe do Rio,1504059,PA,471,408.5,29.9,0,0,63,0,0
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Primavera de Rondônia,1101476,RO,610,404.5,0.7,112.7,0,0,92.6,0.2
Codó,2103307,MA,4434,404.4,0,1615.5,0,2414.1,0,0
Lucas do Rio Verde,5105259,MT,3663,403,13.7,762.2,0,0,2497.8,0
Fortaleza do Tabocão,1708254,TO,622,400.9,0,0.4,0,0,220.7,0
Anajatuba,2100709,MA,1132,400.6,388.7,67.7,0,0,552,111.7
Silves,1304005,AM,3758,398.8,10,2631.9,0,0,128.1,599.2
Augustinópolis,1702554,TO,417,391.7,1.5,24.6,0,0.1,0.6,0
Matões do Norte,2106631,MA,793,388.6,52.3,0,0,399.9,4.3,0.7
São João da Baliza,1400506,RR,4305,384,53.6,3915.5,0,0.1,0.4,5
Campestre do Maranhão,2102556,MA,618,380.1,0.7,73.6,0,0,154.6,9.7
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Careiro da Várzea,1301159,AM,2641,379.7,10.7,923.8,0,0.2,708.4,628.9
São Francisco do Pará,1507409,PA,480,377.3,33.6,0,0,105.2,0,0
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
São João do Carú,2111029,MA,622,375.3,17.1,246.7,0,0,0,0
Santa Maria do Pará,1506609,PA,460,371.5,44.1,0,0,90.9,0,0
Chapada dos Guimarães,5103007,MT,6204,370.2,13.6,150.1,0,1.7,5483.1,198.9
Arari,2101004,MA,1116,368.2,304.2,86.3,0,0.1,583.3,78.1
Nova Olinda do Norte,1303106,AM,5624,367.1,8.3,4540.8,0,0.3,281.7,434.1
Gonçalves Dias,2104404,MA,888,365.9,3.1,394.5,0,127.6,0,0
Arenápolis,5101308,MT,413,362,9.2,51,0,0,0,0
Porto Estrela,5106851,MT,2066,360.2,0.9,243.1,0,0,1462.7,0
São Bento,2110500,MA,462,360.1,359.7,1.8,0,0,99.6,0.5
Rodrigues Alves,1200427,AC,3491,357.5,12.9,3080.8,0,52,0.7,0
Guimarães,2104909,MA,609,346.4,337.1,119.8,0.6,0,7.8,134.4
Marapanim,1504406,PA,796,338.9,1.3,0,0,413.5,13.1,31.1
São Bento do Tocantins,1720101,TO,1113,336.4,2.9,90.2,0,1.4,685,0
Presidente Kennedy,1718402,TO,774,334,0.1,107.6,0,0.6,331.8,0
Eirunepé,1301407,AM,16471,326.8,35.8,15782.3,0,5.3,174.6,182
Nova Timboteua,1505007,PA,492,326.8,7.6,0.3,0,164.9,0,0
Itaguatins,1710706,TO,745,326.4,3.8,97.8,0,0,309,11.8
Miranorte,1713304,TO,1037,316.1,0.5,12.8,0,0,708.1,0
Urucará,1304302,AM,28014,313.7,17,26630.1,0,0.9,422.9,646.4
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
São Miguel do Tocantins,1720200,TO,400,312.6,3.9,70.1,0,0,4.2,13.1
Peixe-Boi,1505601,PA,454,309.5,3.3,0,0,145,0,0
Curvelândia,5103437,MT,749,306.6,3.1,117.2,0,0.2,323.1,1.9
São Pedro da Cipa,5107404,MT,344,306.2,0.3,6.9,0,0,30.9,0
Barão de Melgaço,5101605,MT,11180,305.7,7.1,2267.3,0,12.9,8484.6,109.5
Inhangapi,1503408,PA,475,303.3,19.4,0.1,0,171.6,0,0
Porto Esperidião,5106828,MT,5834,301.1,14.9,284.1,0,6.5,5242.3,0
Santo Antônio do Tauá,1507003,PA,540,300.5,42.8,0,0,239.6,0,0
Carmolândia,1703883,TO,340,297.7,0.3,42.2,0,0.1,0,0
São Vicente Ferrer,2111706,MA,394,297.6,296.4,0,0,0,97.7,0
Terra Santa,1507979,PA,1900,296.5,10.5,822.5,0,0.2,390.1,390.7
Tocantinópolis,1721208,TO,1084,292.8,0.3,142.7,0,0,623,25.5
Glória d'Oeste,5103957,MT,848,287.5,1.1,50.8,0,0,509.7,0
Matinha,2106508,MA,414,287.2,287.3,4.4,0,0,50.3,72.1
Curuá,1502855,PA,1430,287,2.4,401,0,0.6,271.6,469.8
Boa Vista do Gurupi,2101970,MA,405,286.9,8.3,113.1,0,0.1,0,4.9
Mâncio Lima,1200336,AC,4947,286.5,9.4,4517.7,0,142.8,0,0
Luís Domingues,2106201,MA,468,283.8,0.6,158.7,0,0.1,4.1,21.3
Sítio Novo do Tocantins,1720804,TO,325,281.6,0.9,43.4,0,0,0,0
Wanderlândia,1722081,TO,1382,280.9,0.2,177.1,0,0,924,0
São Raimundo do Doca Bezerra,2111631,MA,284,280.1,0,3.6,0,0.3,0,0
Barcarena,1501303,PA,1315,278.8,52.8,0,0,752.2,0,286.3
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Governador Edison Lobão,2104552,MA,618,272.4,0.1,31.4,0,0,300.9,13.3
Davinópolis,2103752,MA,340,271.9,0.3,68.1,0,0,0,0
Carauari,1301001,AM,26472,268.1,10,25785.8,0,7.1,12.7,398.3
Tapauá,1304104,AM,90959,266.9,5.8,87029.6,0,1.9,2159.9,1500.7
Nazaré,1714302,TO,398,266.8,0.7,48.2,0,0,83,0
Maracanã,1504307,PA,786,264.1,4.9,0.8,0,482.3,13.2,25.6
Reserva do Cabaçal,5107156,MT,371,264,3.1,107,0,0,0,0
Nobres,5105903,MT,3857,262.7,8.4,320.3,0,0,3274,0
Alvarães,1300029,AM,6029,262.1,5,5600.1,0,0,39,127.8
Godofredo Viana,2104305,MA,648,258.8,0,328.2,0,0.2,25,35.8
Central do Maranhão,2103125,MA,370,257.3,260.5,11.5,0,0,98.8,2.4
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
Senador José Porfírio,1507805,PA,14388,253.8,79.3,13663.3,0,0.3,84.8,385.8
Serra Nova Dourada,5107883,MT,1481,253,13,274.5,0,0,953.5,0
Macapá,1600303,AP,6420,252.3,8.9,2093.4,0,1.9,3121.6,950.8
Amapá do Maranhão,2100550,MA,446,244.4,0.1,201.6,0,0,0,0
Peri Mirim,2108405,MA,409,242.3,238.4,39.1,0,0,126.7,0.9
Codajás,1301308,AM,18940,241.2,5.6,16530.2,0,2.5,728.6,1437.5
Lajeado Novo,2105989,MA,1055,240.4,1.6,33.1,0,0,781.5,0
São José dos Basílios,2111250,MA,365,239.2,0.2,32.3,0,81.8,0,11.7
Itapecuru Mirim,2105401,MA,1182,235.4,188,654.8,0,6.5,282.8,2.5
São João do Paraíso,2111052,MA,2069,234.6,0.6,37.8,0,0.8,1795.8,0
Caseara,1703909,TO,1698,231.8,7.6,355.2,0,0.1,1079.6,31.3
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Belém,1501402,PA,1071,229.7,13.5,0,0,842.3,0,0
Porto Grande,1600535,AP,4405,228.4,19.7,3490.3,0,21.4,644.4,20.5
Vitória do Mearim,2112902,MA,736,227.2,188.6,34.3,0,0.2,464,10.3
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
Cantanhede,2102705,MA,809,221.2,4.7,0.1,0,575.7,12,0
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
São Luís,2111300,MA,840,217.5,191,330.4,0,0.4,0,291.7
Brasilândia do Tocantins,1703602,TO,643,216.7,0.2,6.9,0,0.2,419.2,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
Curuçá,1502905,PA,674,216.2,6.7,2.3,0,407.5,0.8,47.2
Buriti do Tocantins,1703800,TO,250,214.2,0.4,1.7,0,0,28.9,5.2
Santa Rita,2110203,MA,800,214,179.7,386.7,0,0,177.5,21.8
Caapiranga,1300839,AM,9551,211.6,9.3,8729.8,0,0.1,181.4,428.1
Esperantina,1707405,TO,504,209.9,12.2,19.5,0,0,225,49.6
Juarina,1711803,TO,482,208,6,15.8,0,0,237,21.2
Couto de Magalhães,1706001,TO,1591,207,7.5,117.1,0,0,1228.2,38.7
Igarapé do Meio,2105153,MA,397,205.2,90.2,17,0,0.2,174.1,0.5
Amajari,1400027,RR,28788,204.1,144.4,22735.5,7.9,465.5,5295,80
Apicum-Açu,2100832,MA,655,202.4,202.3,283.4,1.4,0.3,9,158.5
Praia Norte,1718303,TO,290,200.4,3.9,51.5,0,0,29.5,8.6
Uarini,1304260,AM,10449,198.9,4.7,9715,0,0,100.6,434.5
Faro,1503002,PA,11794,198,9.5,11323.7,0,0.4,89.4,182.5
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Atalaia do Norte,1300201,AM,80044,195.8,1.6,79115.1,0,314,16.9,402.2
São Caetano de Odivelas,1507102,PA,752,195.5,31.5,0,0,420.7,0.6,135.3
Santa Isabel do Rio Negro,1303601,AM,64132,192.7,5.4,62185.9,101.9,70.9,948.6,632
Vigia,1508209,PA,536,191.8,28,0,0,346.4,0,0
Boa Vista do Ramos,1300680,AM,2588,189.8,7.5,1137.7,0,0,854,406.5
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Campo Verde,5102678,MT,4794,189.7,2.2,61.2,0,1,4542.1,0
Beruri,1300631,AM,17412,189.5,7.6,15763.2,0,2.2,884.9,572.2
Jutaí,1302306,AM,71771,189.2,13.4,70317.4,0,6.9,96.8,1160.7
Anamã,1300086,AM,2474,187.9,11.2,2030.7,0,0,34.8,220.6
Pedra Branca do Amaparí,1600154,AP,9496,187.9,63.3,9270.2,0,33.6,0,4.3
Miranda do Norte,2106755,MA,356,186.4,143.8,104.5,0,51.2,13.6,0.3
Olinda Nova do Maranhão,2107456,MA,200,183.6,183.6,0.7,0,0,1.5,14.2
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Angico,1701051,TO,441,182.7,0,46.9,0,0.6,210.8,0
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Benjamin Constant,1300607,AM,9151,177.6,1,8750.3,0,16.6,0,206.5
Barcelos,1300409,AM,124166,177.1,32.1,102173.3,209.5,55.6,17049.5,4501
Vitória do Jari,1600808,AP,2483,176.1,0,1795.8,0,0.8,380.8,129.5
Cocalinho,5103106,MT,16562,176,8.4,1792.9,0,29.6,14453.6,109.9
Campo Novo do Parecis,5102637,MT,9467,175.1,0.6,1661.2,0,0,7630.7,0
Lagoa da Confusão,1711902,TO,10578,175,10.3,2062.7,0,0.4,8229.2,110.7
Nova Nazaré,5106174,MT,4039,171.7,3.8,1089.8,0,0.7,2767.5,9.3
Porto de Moz,1505908,PA,17429,171.3,7.8,12671.4,0,2.7,3132.2,1451.4
Pindaré-Mirim,2108504,MA,240,168.7,3,0,0,0.1,51.6,20.3
São Sebastião do Uatumã,1303957,AM,10775,168.3,17.2,9914.2,0,0.5,65.3,626.7
Bonfim,1400159,RR,8141,168,49.2,1785.5,0,13.3,6129.9,44.3
Cuiabá,5103403,MT,3539,167,1.2,180.4,0,0.4,3191.2,0
Guiratinga,5104203,MT,5361,166.9,0,0.8,0,190.2,5003.1,0
Formoso do Araguaia,1708205,TO,13459,166,7.8,859.5,0,371.7,11892,169.8
Fortuna,2104206,MA,705,165.8,6.9,270.9,0,263,5.3,0
Ipixuna,1301803,AM,14195,165.6,3.8,13892.9,0,0.6,65.7,70.2
Dom Pedro,2103802,MA,374,163.3,1.7,58.5,0,152.2,0,0
Bagre,1501105,PA,4402,162.6,132.9,3924.6,0,0.1,61.9,252.8
Pauini,1303502,AM,44594,158.9,8,44147.9,0,2.3,23.7,261.2
Tartarugalzinho,1600709,AP,6716,154.3,21.2,3127.8,0,16.5,3229.5,187.9
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
Itiquira,5104609,MT,8638,152.4,0,228,0,83,8167.6,7
Santa Bárbara do Pará,1506351,PA,279,152.2,26.5,0,0,127.9,0,0
Luzinópolis,1712454,TO,281,151.9,0.1,24.9,0,0,104.2,0
Governador Eugênio Barros,2104602,MA,829,151.7,8.8,400.7,0,276.6,0,0
Terra Alta,1507961,PA,209,150.9,24.9,0.7,0,57.4,0,0
Governador Archer,2104503,MA,442,148.4,0.5,0,0,293.8,0,0
São João Batista,2111003,MA,699,148.1,149.4,56.8,0,0,357.7,136.4
Cedral,2103109,MA,263,146.4,147.3,108.1,0.4,0.1,0.3,7.7
Oiapoque,1600501,AP,22643,145.4,39.7,16610.2,0,4953,920.2,14.2
Marechal Thaumaturgo,1200351,AC,8145,145.3,3.3,7908.9,0,90.1,0.2,0.5
Tabatinga,1304062,AM,3346,142.6,5.6,3121.5,0,29.6,1.3,51
Porto Rico do Maranhão,2109056,MA,227,141.1,140.5,78.9,0,0,0.4,6.6
Magalhães Barata,1504109,PA,326,140.5,0.2,0.7,0,172.7,0,12.1
São Sebastião do Tocantins,1720309,TO,288,139,0.1,0,0,0,133.1,16.8
Manoel Urbano,1200344,AC,9741,135.8,6.4,9552.5,0,9.8,0,42.9
Primavera,1506104,PA,261,135.7,0,0,0,121.4,4.1,0
Anajás,1500701,PA,6939,135.2,116.8,6454.8,0,1.5,212,135.5
Maurilândia do Tocantins,1712801,TO,741,134.6,0.4,73.3,0,0,521.2,11.9
Axixá do Tocantins,1702901,TO,151,133.4,0.3,17.6,0,0,0,0
Cutias,1600212,AP,2118,131.5,0,467.8,0,0.5,1452.3,65.9
Melgaço,1504505,PA,6782,131.5,127.5,5951.3,0,0.9,167.3,531
Graça Aranha,2104701,MA,274,129.2,7.1,144.8,0,0,0,0
Curralinho,1502806,PA,3626,128.8,121.8,2881.2,0,0.8,241.7,373.5
Santo Antônio do Içá,1303700,AM,12746,125.8,14.3,12009.9,0,65.2,90.4,454.7
Laranjal do Jari,1600279,AP,30971,125.6,1.9,30365.4,0,269.7,146.9,63.4
Novo Santo Antônio,5106315,MT,4375,122.7,14.5,565.1,0,0.2,3591.6,95.4
Itapiranga,1302009,AM,4245,120.4,8.5,3799.3,0,0,155.9,169.4
São João de Pirabas,1507474,PA,703,120,1.1,213,0,285.1,7.5,77.4
São Sebastião da Boa Vista,1507706,PA,1636,119.5,119.3,1224.9,0,0.3,174.3,117
Colinas,2103505,MA,2065,119.3,8.5,223,0,257.4,1465.3,0
Juruá,1302207,AM,19848,118.6,3.3,18844.1,0,8.9,142,734.4
Montes Altos,2107001,MA,1348,117.8,3.6,66,0,0,1164.2,0
São Paulo de Olivença,1303908,AM,20470,117.1,13.1,19676.6,0,0.3,85.4,590.6
Benevides,1501501,PA,189,116.2,19.6,0,0,73.2,0,0
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Porto Walter,1200393,AC,6461,113.3,4.3,6343.1,0,1.6,3,0
Amaturá,1300060,AM,4904,108.4,2.8,4362.7,0,0,222.9,210
Marianópolis do Tocantins,1712504,TO,2096,108,1.3,225.1,0,0,1761.7,1.2
Nossa Senhora do Livramento,5106109,MT,5200,106.4,0.1,82.8,0,3.8,5004.7,2.3
Carrasco Bonito,1703891,TO,195,106.3,0,0,0,0.1,83,5.8
Itamarati,1301951,AM,26048,103.7,5.6,25649.2,0,1.5,3.1,290.5
Assis Brasil,1200054,AC,2986,102.9,67.8,2852.1,0,31,0,0
Novo Airão,1303205,AM,38112,102.8,23.3,36450.2,0,0.7,210.9,1347.4
Ferreira Gomes,1600238,AP,5048,100.6,6,3232.9,0,7.9,1641.8,64.8
Cachoeirinha,1703826,TO,354,100.6,1.7,45.4,0,0,208,0
Salvaterra,1506302,PA,1048,99.6,65.5,152.4,0,357.1,420.3,18.6
Aguiarnópolis,1700301,TO,237,99.5,0.6,30.3,0,0.1,101.7,5.4
Muaná,1504901,PA,3776,97.6,92.9,1824.3,0,1,1365.4,487.7
Goianorte,1708304,TO,1806,95.2,3.3,58.7,0,0.1,1652,0
Santarém Novo,1506906,PA,231,94.4,0,0,0,138.1,0,0
Urucurituba,1304401,AM,2915,89.7,7.1,134.6,0,0,1690,1000.7
Sapezal,5107875,MT,13640,89.6,6.9,2951.2,0,5.7,10593.1,0.4
Jordão,1200328,AC,5692,89.6,9.8,5589.1,0,12.8,0.1,0.4
Chaves,1502509,PA,13114,87.1,3.1,4025.2,5.3,1.5,5240.1,3754.8
Maraã,1302801,AM,17221,86.7,11.9,14674.6,0,5.4,604.7,1849.6
Jatobá,2105450,MA,393,85.4,6,164.5,0,0,143.1,0
Cajapió,2102408,MA,917,84.6,84.5,330.5,0,0,115.4,386.5
Ananindeua,1500800,PA,185,83.4,10.1,0,0,102.4,0,0
Sampaio,1718808,TO,200,80.3,0.3,13.1,0,0.5,98,8.1
São João da Ponta,1507466,PA,196,79.9,5.5,0,0,116.7,0,0
Fonte Boa,1301605,AM,12393,76.8,0.7,11347.7,0,2.1,154.3,812.1
Palmeirante,1715705,TO,2447,75.2,0,11.4,0,0,2344.7,15.7
Poconé,5106505,MT,17281,74.3,0.9,1300.6,0,36.5,15380.3,489.3
Tonantins,1304237,AM,6618,73.9,6.3,6161.2,0,1.6,66.9,314.4
Colares,1502608,PA,612,70.6,5.3,0,0,542,0,0
Anori,1300102,AM,5850,70.3,1.2,4706.1,0,0.3,640.2,433.1
Governador Luiz Rocha,2104628,MA,377,70.3,4.4,252.6,0,28.9,25.2,0
Santa Terezinha do Tocantins,1720002,TO,271,70.1,0.9,27.2,0,0.5,173.2,0
Cachoeira do Arari,1502004,PA,3114,70,69,311.1,0,207.6,2267.5,257.8
Calçoene,1600204,AP,14284,68.2,55.4,11978.4,0,431.7,1710.7,95
Gurupá,1503101,PA,8550,65.4,62.3,6671.3,0.6,1.5,516.7,1294.5
Rosário Oeste,5107701,MT,8805,64,1.6,26,0,0,8705.9,9.1
Serra do Navio,1600055,AP,7761,63.5,19.8,7687.1,0,0.7,0,9.7
Itaubal,1600253,AP,1705,63.5,16.9,442.5,0,0.2,776.1,422.7
Marituba,1504422,PA,103,61.5,7.2,0,0,41.6,0,0
Mazagão,1600402,AP,13141,60.3,1.7,11477.3,0,10.3,1347,246.1
Santana,1600600,AP,1578,60.3,1.3,533.2,0,0.6,938.9,45
Quatipuru,1506112,PA,326,59.7,1.7,81.2,0,117.2,15.6,52.3
Dois Irmãos do Tocantins,1707207,TO,3772,58.9,1.9,83.5,0,1.9,3627.7,0
Pacaraima,1400456,RR,8083,58.5,17.2,1619.3,0,125.2,6264.3,15.7
Limoeiro do Ajuru,1504000,PA,1495,58.3,58.1,878.7,0,0.5,51.5,506
Bacabeira,2101251,MA,624,54.4,32.9,247.3,0,0.1,226.3,95.9
Sítio Novo,2111805,MA,3140,54.3,0.4,19.3,0,869.1,2197.3,0
Senador Alexandre Costa,2111748,MA,432,52.5,5.4,187.6,0,191.9,0,0
Rosário,2109601,MA,694,50.6,18.6,549.5,0,0,0,93.9
Palmeiras do Tocantins,1713809,TO,751,50.3,0.1,29.8,0,0.1,669.4,1.4
Ponta de Pedras,1505700,PA,3380,49.8,48.5,611.9,0,1.9,2253.7,462.7
Cajari,2102507,MA,552,49.7,37.6,37.6,0,0,353.2,111.5
Japurá,1302108,AM,57561,45.3,1.8,55884.9,1.9,98.3,2.6,1528
Darcinópolis,1706506,TO,1558,43.2,0,11.6,0,0,1497,6.2
Campos de Júlio,5102686,MT,6832,43.2,11.4,536.6,0,4.4,6247.8,0
Pracuúba,1600550,AP,4966,41.4,0,3676.1,0,3.9,1175.8,68.8
Santa Filomena do Maranhão,2109759,MA,409,41.2,0.7,29.5,0,0,338.3,0
Santa Rosa do Purus,1200435,AC,6225,40.5,2.4,6120.5,0,28.9,0.1,35
Presidente Juscelino,2109205,MA,450,40.1,8.1,360.2,0,2.5,45,2.2
Araguacema,1701903,TO,2787,38.3,4.2,431.4,0,0,2240.8,76.5
São José de Ribamar,2111201,MA,390,37.8,24.3,144.6,0,35.1,0,172.5
Amapá,1600105,AP,9185,37.3,0,3260.3,0,2.4,4906.5,978.5
Água Boa,5100201,MT,7486,33.6,0.8,127.7,0,3.8,7320.9,0
Paço do Lumiar,2107506,MA,135,33.5,23.6,91.6,0,0,0,9.9
Soure,1507904,PA,3528,31.7,12.7,218.3,0,475.9,2501.3,300.8
Dueré,1707306,TO,3434,31,1.5,246.6,0,1158,1994.4,4
Vargem Grande,2112704,MA,1988,30.7,13.4,1255.5,0,701.8,0,0
Pium,1717503,TO,10036,28.1,0.2,1675.9,0,0.9,8081.5,249.6
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Recursolândia,1718501,TO,2229,25.4,4.5,101,0,1.5,2101.1,0
Presidente Vargas,2109304,MA,475,24.9,18.4,224.2,0,210.3,15.4,0.2
Buriti Bravo,2102309,MA,1605,23.9,0.7,1057.1,0,524,0,0
Afuá,1500305,PA,8382,20.2,0.3,5333.7,0,0.5,286.9,2740.7
Fernando Falcão,2104081,MA,3546,19.9,1.3,99.2,0,0,3426.9,0
Formosa da Serra Negra,2104099,MA,3976,19.7,2.1,38.6,0,2389.6,1528.1,0
Uiramutã,1400704,RR,8116,19.2,0,2152.9,0,52.8,5883.3,7.8
Pedra Preta,5106372,MT,4191,19.1,0,2.4,0,0,4169.5,0
Luciára,5105309,MT,4152,18.3,4.4,413.6,0,0,3676.3,43.8
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828,3.7
Divinópolis do Tocantins,1707108,TO,2355,17.2,4.3,57,0,0.1,2280.7,0
Timbiras,2112100,MA,1509,16.8,0,1075.2,0,417,0,0
Bacurituba,2101350,MA,685,16.4,15.5,31.8,0,0,358,278.8
Santa Rita do Tocantins,1718899,TO,3288,16.4,1,19.9,0,1110.2,2141.4,0.1
Pedro Afonso,1716505,TO,2021,15.8,0.1,35.7,0,0.1,1952.7,16.7
Cachoeira Grande,2102374,MA,716,15.5,0,325.2,0,307.5,64.3,3.5
Axixá,2101103,MA,205,14.1,1.7,133.3,0,0,0,57.6
Boa Vista,1400100,RR,5726,11.6,1.4,238.9,0,0,5382.8,92.7
Morros,2107100,MA,1745,8.3,2.7,1471.8,0,252.4,10.3,2.2
Salinópolis,1506203,PA,219,7.3,0,168.8,0,15.9,10.4,16.6
Estreito,2104057,MA,2736,7.1,0.1,8.9,0,0.1,2700.8,19.1
Icatu,2105104,MA,1468,6.1,4.2,1047.6,0,331.7,0.4,82.2
Bom Jesus do Tocantins,1703305,TO,1339,4.3,0.2,11,0,0,1316.1,7.6
Sandolândia,1718840,TO,3539,4.2,0,73.8,0,1.1,3445.5,14.4
Abreulândia,1700251,TO,1899,3.7,1.5,49.7,0,0.3,1845.3,0
Raposa,2109452,MA,65,3.5,1.3,52.2,0,0.1,0.8,8.4
Babaçulândia,1703008,TO,1796,3.2,0,0,0,0,1777.8,15.7
Santo Antônio do Leste,5107792,MT,3597,0.9,0,68.6,0,0,3527.5,0
São João do Soter,2111078,MA,1462,0.6,0,1219.1,0,242.3,0,0
