Municipio	CodIbge	AreaKm2	Desmatado	Floresta
Uruará	1508159	10794	2869.1	6244
Nova Mutum	5106224	9546	2831.6	3338.6
Machadinho d'Oeste	1100130	8589	2766	5385.3
Nova Mamoré	1100338	10244	2746.9	6093.1
Bom Jesus do Araguaia	5101852	4282	2687.2	1216.8
Araguaína	1702109	4019	2675.5	419.5
Eldorado dos Carajás	1502954	2967	2670.8	296.2
Breu Branco	1501782	3950	2662.5	1024.5
Redenção	1506138	3830	2654.8	469.5
Chupinguaia	1100924	5163	2625.8	2207.4
Jaru	1100114	2976	2612.5	318.6
Ipixuna do Pará	1503457	5245	2610.4	2591.9
Ji-Paraná	1100122	6955	2602	4251
Nova Monte Verde	5108956	6512	2577	3776.8
Itinga do Maranhão	2105427	3612	2550.1	1060.7
Capitão Poço	1502301	2924	2543.8	354.7
Santa Terezinha	5107776	6463	2534.2	2289.7
São Geraldo do Araguaia	1507458	3283	2533.4	403.8
Colíder	5103205	3038	2499.9	532
Tabaporã	5107941	8233	2491.2	3495
Cacoal	1100049	3820	2486.6	1301.1
Castanheira	5102850	3963	2482.8	1447.2
Novo Mundo	5106265	5801	2444.8	2801.8
Brasil Novo	1501725	6370	2422.4	3208.8
Guarantã do Norte	5104104	4717	2378.4	1613.8
Pimenta Bueno	1100189	6284	2355.9	2872.1
Tucumã	1508084	2513	2267.9	237
Acará	1500206	4363	2263.3	2051.2
Alta Floresta d'Oeste	1100015	7138	2230.7	3001.9
Paranaíta	5106299	4833	2213.6	2530
Centro Novo do Maranhão	2103174	8366	2207.4	1628.4
Amarante do Maranhão	2100600	7737	2186.2	3778.8
Cáceres	5102504	24446	2163.4	1628.5
Tangará da Serra	5107958	11596	2156.7	648.2
Buritis	1100452	3315	2154.1	1156
Corumbiara	1100072	3082	2145.2	839.4
Bom Jesus das Selvas	2102036	2700	2121.3	578.7
São Miguel do Guaporé	1100320	8102	2121.2	4181
Costa Marques	1100080	12890	2109.6	6916.1
Bannach	1501253	2963	2109.1	791.8
Tailândia	1507953	4451	2100	2347.4
Espigão d'Oeste	1100098	4549	2080.3	2172.3
Paranatinga	5106307	24185	2070.5	5441.1
Curionópolis	1502772	2375	2052.7	316
Apiacás	5100805	20402	2038	17053.7
Sinop	5107909	3193	2030.6	1118.4
São Francisco do Guaporé	1101492	4805	2009.4	1940.8
Feliz Natal	5103700	11448	1968.9	8748.1
Zé Doca	2114007	2435	1952.8	113
Terra Nova do Norte	5108055	2303	1943.6	355.9
Vera	5108501	2951	1920.4	1011.3
Anapu	1500859	11909	1911	8098.9
Turiaçu	2112407	2601	1910.1	411.4
Boca do Acre	1300706	23013	1898.3	20922
Buriticupu	2102325	2567	1883	676.9
Canarana	5102702	10839	1875.1	2171.8
Matupá	5105606	5153	1871.3	3063.2
Floresta do Araguaia	1503044	3454	1868.9	364
Alto Alegre do Pindaré	2100477	1951	1864.5	33.2
Poxoréo	5107008	6923	1857.9	95.5
Rondolândia	5107578	12742	1856	10807.1
Medicilândia	1504455	8271	1840.1	6402.4
Campo Novo de Rondônia	1100700	3491	1826	1389
Araguatins	1702208	2640	1796.4	237.2
Nova Lacerda	5106182	4756	1765.1	1461.6
São José do Rio Claro	5107305	5060	1755.3	1898.1
Candeias do Jamari	1100809	6933	1753.2	4798
Cotriguaçu	5103379	9149	1743.4	7251.2
Ouro Preto do Oeste	1100155	1991	1740.4	232.4
Óbidos	1505106	28043	1739.1	19654.6
Arame	2100956	3075	1738.5	992.1
Theobroma	1101609	2219	1736	482.5
Canaã dos Carajás	1502152	3157	1732.1	1319.7
Vitória do Xingu	1508357	2969	1731.6	642.7
Bom Jesus do Tocantins	1501576	2824	1721.3	988.6
Vilhena	1100304	11583	1716.3	8173.7
Carlinda	5102793	2414	1714.7	666.5
Bragança	1501709	2108	1713.8	186.7
Rurópolis	1506195	7025	1699.8	5233.6
Itacoatiara	1301902	8926	1692.7	4718.2
Almeirim	1500503	72969	1679.9	56406.9
Pedro do Rosário	2108256	1770	1671.2	23.6
Lago da Pedra	2105708	1655	1655	0
Alto Paraíso	1100403	2681	1647.9	1015.2
Placas	1505650	7174	1646.6	4919.5
Itaúba	5104559	4543	1636.9	2451.9
Bandeirantes do Tocantins	1703057	1678	1626.7	51
Apuí	1300144	54481	1618.5	51749.9
CanaBrava do Norte	5102694	3450	1613.3	634.1
Ribeirão Cascalheira	5107180	11364	1611.5	1799.2
Mucajaí	1400308	12878	1605.2	7763.4
Presidente Médici	1100254	1774	1601.7	144.8
Baião	1501204	3766	1534.9	1432.6
Cláudia	5103056	3819	1530.4	2280.1
Aurora do Pará	1500958	1824	1514.3	301.7
Sena Madureira	1200500	26182	1508.5	24648.9
Nova Santa Helena	5106190	2625	1502.9	1119.8
Plácido de Castro	1200385	2099	1477.1	616.9
Manicoré	1302702	48687	1469.5	42225.3
Arapoema	1702307	1558	1461.8	73.3
Cacaulândia	1100601	1986	1451.7	493.2
Jacundá	1503804	2014	1448.1	300.6
Santa Carmem	5107248	3921	1447.6	2473.4
Cantá	1400175	7714	1429.4	5291.7
Nova Esperança do Piriá	1504950	2830	1420.9	898
Oriximiná	1505304	107778	1418.9	86335.4
Guajará-Mirim	1100106	25257	1411.3	19785.6
Santa Helena	2109809	2336	1407.8	151.7
Garrafão do Norte	1503077	1616	1399.2	208.3
Brasiléia	1200104	4484	1393.9	3075.1
Portel	1505809	25425	1377.9	20696
Cujubim	1100940	3901	1363.3	2535.1
Alvorada d'Oeste	1100346	3060	1363	875.6
Porto Acre	1200807	3071	1356.1	1711.8
Monte Negro	1101401	1956	1345.5	566.1
Itaipava do Grajaú	2105351	1558	1344.2	211.8
Santa Cruz do Xingu	5107743	5625	1339.6	2599
Governador Jorge Teixeira	1101005	5128	1339.6	3597.3
Parauapebas	1505536	7019	1338.7	5593.8
São Domingos do Capim	1507201	1687	1331.2	353.1
Rolim de Moura	1100288	1471	1319.8	151.2
Alenquer	1500404	22275	1314	17164.1
Xambioá	1722107	1641	1310	291.3
Jacareacanga	1503754	53409	1295	46165.5
Cidelândia	2103257	1473	1288.3	155.2
Senador Guiomard	1200450	1887	1281.2	605.8
Alto Alegre dos Parecis	1100379	3993	1280.7	1765.3
Maués	1302900	40079	1279.3	36601.5
Bujari	1200138	3572	1273.3	2298.2
Barra do Garças	5101803	9147	1272.6	228.5
Juruena	5105176	3200	1263.4	1747
São Domingos do Araguaia	1507151	1396	1262.2	133.8
Santa Fé do Araguaia	1718865	1682	1261.2	364.7
Cachoeira do Piriá	1501956	2439	1246.3	959.7
Pimenteiras do Oeste	1101468	6067	1243.8	2326.4
Santa Luzia do Pará	1506559	1361	1234.6	114.3
Ourilândia do Norte	1505437	13840	1230.8	9416.9
Manaus	1302603	11474	1229	8681.4
Araputanga	5101258	1608	1224.9	347.8
Irituia	1503507	1387	1206	176.4
Autazes	1300300	7634	1204.1	4936.9
Bacabal	2101202	1707	1199.2	0
Colorado do Oeste	1100064	1459	1187.3	218.5
Vale do Anari	1101757	3166	1184	1951.6
Tarauacá	1200609	16278	1183.9	14672.2
São José dos Quatro Marcos	5107107	1284	1180.8	65.4
Tuntum	2112308	3619	1180.3	461.5
São Gabriel da Cachoeira	1303809	112501	1177.5	81091.9
Turilândia	2112456	1529	1170.5	119.9
Governador Newton Bello	2104651	1177	1168.6	5.7
Nova Brasilândia	5106208	3269	1164.2	194.2
Sapucaia	1507755	1302	1158.7	143.3
Nova Olinda do Maranhão	2107357	2487	1156.3	127.9
Ananás	1701002	1596	1155.9	194.5
Xapuri	1200708	5416	1150.9	4264.5
Nova Ipixuna	1504976	1605	1143.3	242.2
Denise	5103452	1304	1139.4	159.5
Juruti	1503903	8307	1133	5426.3
Salto do Céu	5107750	1316	1130.2	153.6
Seringueiras	1101500	2280	1129.6	983.4
Alto Boa Vista	5100359	2242	1128.6	535.8
Parecis	1101450	2567	1120	964.6
Grajaú	2104800	7480	1115.9	1612
Imperatriz	2105302	1376	1111.6	87.2
Feijó	1200302	25248	1106.9	24069.2
Serrano do Maranhão	2111789	1222	1102.3	63.3
Aveiro	1501006	17094	1092.5	15010.1
Cametá	1502103	3090	1090.9	866.6
Careiro	1301100	6126	1089.7	4541.2
Vitorino Freire	2113009	1130	1087.6	0
Rio Crespo	1100262	1744	1055.3	665.5
Pau d'Arco	1716307	1304	1053	134.3
João Lisboa	2105500	1134	1053	80.3
Rorainópolis	1400472	33850	1047.8	23390
Santo Antônio do Leverger	5107800	12270	1031	1117.2
União do Sul	5108303	4583	1018.3	3538.8
Guaraí	1709302	2279	1017.3	175.9
Trairão	1508050	11996	1015.8	10878.6
Governador Nunes Freire	2104677	1047	1011.1	9.8
Nova Olímpia	5106232	1570	1009.5	244
Brejo Grande do Araguaia	1501758	1191	1007.5	127.4
Jauru	5105002	1221	1004.8	102.1
Aragominas	1701309	1179	997.5	154.6
Santa Luzia d'Oeste	1100296	1207	972.1	234.9
Cabixi	1100031	1322	967.7	336.3
Coroatá	2103604	2298	965.6	0.5
Vila Nova dos Martírios	2112852	1197	959.8	92.2
Monção	2106904	1359	954.9	85.3
Caracaraí	1400209	47820	953.8	28817.4
Nova Marilândia	5108857	1943	953.6	419.8
Muricilândia	1713957	1194	952.5	215.8
Parintins	1303403	5961	948.3	1423.4
Santo Afonso	5107263	1172	942.3	225
Paulo Ramos	2108108	937	937.8	0
Mirassol d'Oeste	5105622	1077	933.9	89
Lambari d'Oeste	5105234	1338	928.1	235.9
Pau d'Arco	1505551	1675	925.4	335.4
Nova Guarita	5108808	1089	923.4	165
Juscimeira	5105200	2206	920.3	40.6
Cândido Mendes	2102606	1748	917.8	288.1
Prainha	1506005	12600	917.4	6795
Nortelândia	5106000	1353	916.9	285.5
Alcântara	2100204	1502	907.6	125.2
Castanhal	1502400	1035	897.8	134.5
São João do Araguaia	1507508	1291	897.6	211.1
Bernardo Sayão	1703206	930	893.3	23.6
Nova Brasilândia d'Oeste	1100148	1166	889.6	211.7
Centro do Guilherme	2103158	1084	887.4	0
Canutama	1300904	30283	884.8	28041.6
Caroebe	1400233	12122	879.2	10668.9
São Miguel do Guamá	1507607	1117	878.9	235.1
Itaporã do Tocantins	1711100	924	876.9	46.5
Acrelândia	1200013	1610	876.6	730.5
Pinheiro	2108603	1483	872	70.3
Vale do Paraíso	1101807	973	867.7	101.3
Santa Luzia do Paruá	2110039	914	865.9	0.1
Novo Aripuanã	1303304	41459	863.2	38051
Porto Alegre do Norte	5106778	3982	862.3	668.6
Itapuã do Oeste	1101104	4131	858.3	3063.8
Porto de Moz	1505908	17429	856.4	9241.4
Epitaciolândia	1200252	1710	853.6	846.7
Pequizeiro	1716653	1212	841.7	68.1
São Domingos do Maranhão	2110708	1321	841.5	361.8
Araguaiana	5101001	6421	832	526.8
Capixaba	1200179	1765	830.1	927
Rondonópolis	5107602	4166	824.3	273
Nova Olinda	1714880	1780	822.9	17.7
Palestina do Pará	1505494	986	804.6	151.4
Dom Aquino	5103601	2207	801.5	46.2
Cerejeiras	1100056	2804	797.1	765
Belterra	1501451	4404	793.9	2534
Nova Xavantina	5106257	5527	781.5	273.3
Guajará	1301654	9389	773.9	8296.5
Piraquê	1717206	926	762.9	89.7
Barreirinha	1300508	5759	759.7	3444.2
Coari	1301209	58834	758	52310.4
Manacapuru	1302504	7381	757	3617.5
Araguanã	2100873	810	753.4	55.9
Maranhãozinho	2106375	964	752.7	0
Colméia	1716703	995	752.2	22.6
Pio XII	2108702	827	749	0
Araguanã	1702158	837	741.6	68.6
Novo Horizonte do Oeste	1100502	852	741.2	106.1
Figueirópolis d'Oeste	5103809	893	736.4	46.2
Novo Horizonte do Norte	5106273	940	734.1	198.3
Alto Alegre	1400050	25870	733.1	17141.5
Augusto Corrêa	1500909	1101	730.6	239.1
Presidente Dutra	2109106	805	720.9	84.1
Castanheiras	1100908	901	718.2	180
Tucuruí	1508100	2094	715.9	885.8
Marajá do Sena	2106359	833	712.4	119.4
São Francisco do Brejão	2110856	751	711.5	39.5
Ministro Andreazza	1101203	805	710.5	94.5
Lagoa Grande do Maranhão	2105963	742	709.1	32.6
Vale de São Domingos	5108352	2007	695.8	500.7
Presidente Figueiredo	1303536	25567	694.6	20484.8
Nova União	1101435	815	692.6	118.5
Iracema	1400282	14271	687.4	9311.4
Oeiras do Pará	1505205	3863	687.1	2131.4
Jaciara	5104807	1657	686.5	12.8
Igarapé-Açu	1503200	789	685.4	101.8
Urupá	1101708	840	683.8	57.4
Abaetetuba	1500107	1617	682.6	509.2
Mirinzal	2106805	697	682.5	10.4
Cruzeiro do Sul	1200203	8352	681.8	6406.2
Altamira do Maranhão	2100402	677	677.5	0
Senador La Rocque	2111763	751	673.7	77.3
Buritirana	2102358	825	663.3	147.4
Colinas do Tocantins	1705508	848	662.8	3.9
Humaitá	1301704	33431	662	28843.3
Santa Rita do Trivelato	5107768	3347	661.3	686.3
Envira	1301506	13904	655.8	13160.6
Carutapera	2102903	1267	652.6	132.3
Bujaru	1501907	1010	650.7	357.9
Jenipapo dos Vieiras	2105476	1522	649.5	700.6
Senador José Porfírio	1507805	14388	649.4	10734.7
São Luís Gonzaga do Maranhão	2111409	981	643	1
Mirante da Serra	1101302	1206	627.8	362.3
Conceição do Lago-Açu	2103554	836	625.3	0
Tefé	1304203	24187	620.6	22039.2
Concórdia do Pará	1502756	694	605.6	87.8
Poção de Pedras	2108900	663	588.9	0
Diamantino	5103502	7640	581.2	1633.4
Conquista D'oeste	5103361	2708	581.1	808.9
Cururupu	2103703	940	570.6	116.1
Indiavaí	5104500	601	563.1	37.8
Abel Figueiredo	1500131	617	562.7	54.1
Olho d'Água das Cunhãs	2107407	562	562	0
Presidente Sarney	2109270	732	559.8	65.5
Rio Preto da Eva	1303569	5839	559.6	5265.9
Porto Franco	2109007	1427	558.6	92
Planalto da Serra	5106455	2451	554.6	40.2
Maracaçumé	2106326	635	539.6	79.6
São Luiz	1400605	1537	539.5	988.6
Bonito	1501600	590	537.1	51.5
Breves	1501808	9570	533.7	6925.1
Santa Isabel do Pará	1506500	719	531.6	185.7
Junco do Maranhão	2105658	543	530.2	12
Satubinha	2111722	613	523.5	0.6
Lucas do Rio Verde	5105259	3663	520.4	644.8
Capanema	1502202	618	512.5	75.9
Borba	1300805	44453	511.5	41495.3
Gonçalves Dias	2104404	888	505.1	257.5
Riachinho	1718550	615	503.1	77.1
Bacuri	2101301	794	500.6	148.8
Viana	2112803	1174	500.2	95
São João da Baliza	1400506	4305	496.3	3787.6
Ourém	1505403	566	493	66.9
Joselândia	2105609	692	490.7	45.1
Mocajuba	1504604	874	490.7	138.4
Careiro da Várzea	1301159	2641	489.4	812.6
Manaquiri	1302553	4003	489.3	3021.4
Brejo de Areia	2102150	487	487.5	0
Penalva	2108306	794	485.7	26.8
São Felipe d'Oeste	1101484	546	484.7	61.3
Ribamar Fiquene	2109551	907	478.8	72
Bequimão	2101905	779	469.1	38.6
Tracuateua	1508035	856	463.5	138.5
Iranduba	1301852	2228	463.4	1026.1
Nhamundá	1303007	14135	458.7	10748.8
São Mateus do Maranhão	2111508	792	456.4	0
Igarapé-Miri	1503309	2003	453.4	1025.3
Bom Lugar	2102077	452	452.1	0
Mãe do Rio	1504059	471	449.5	20.2
Esperantinópolis	2104008	486	448.9	1
Rodrigues Alves	1200427	3491	448.5	2975
São Pedro da Água Branca	2111532	726	448.3	41.8
Teixeirópolis	1101559	467	443.7	23.3
Palmeirândia	2107605	534	441.2	8.5
Presidente Médici	2109239	441	439.5	0.2
Silves	1304005	3758	425.2	2193.8
Primavera de Rondônia	1101476	610	423	94.2
Alto Paraguai	5100508	2054	422.7	119.4
São Francisco do Pará	1507409	480	417.9	60.9
Rio Branco	5107206	501	417.9	10.1
Santa Maria do Pará	1506609	460	414.7	43.8
Anajatuba	2100709	1132	413.8	54.3
Nova Olinda do Norte	1303106	5624	411.2	4481.4
Santa Inês	2109908	411	407.8	0
Arari	2101004	1116	407.2	46.9
Matões do Norte	2106631	793	407	0.1
Campestre do Maranhão	2102556	618	406.2	47.5
Codó	2103307	4434	404.4	1620.1
Fortaleza do Tabocão	1708254	622	401.1	0.2
Augustinópolis	1702554	417	400.1	16.2
Marapanim	1504406	796	397.4	279.5
São João do Carú	2111029	622	395.5	54.5
Macapá	1600303	6420	388.4	1469
Chapada dos Guimarães	5103007	6204	381.6	138.6
Porto Estrela	5106851	2066	380.1	223.2
Igarapé Grande	2105203	380	379.9	0.1
Lago Verde	2105906	466	376.4	0
Nova Timboteua	1505007	492	373.9	117.4
Eirunepé	1301407	16471	369.7	15734.1
Porto Esperidião	5106828	5834	369.6	216.4
Guimarães	2104909	609	368.7	51.6
Arenápolis	5101308	413	367.3	45.7
Bonfim	1400159	8141	366.6	1452.9
São Luís	2111300	840	366.6	180.4
Itapecuru Mirim	2105401	1182	362.5	525.4
São Bento	2110500	462	360.1	1.8
Barão de Melgaço	5101605	11180	359.5	2192.7
Peixe-Boi	1505601	454	358.1	95.3
Itaguatins	1710706	745	357	67.2
São Bento do Tocantins	1720101	1113	348.1	78.5
Amapá do Maranhão	2100550	446	346.2	69.3
Porto Grande	1600535	4405	344.1	3227.9
Mâncio Lima	1200336	4947	343.7	4431.2
Presidente Kennedy	1718402	774	339.4	102.2
São Miguel do Tocantins	1720200	400	334	48.7
Terra Santa	1507979	1900	332.9	735.3
Nobres	5105903	3857	331.8	251.2
Urucará	1304302	28014	329.7	25344.8
Inhangapi	1503408	475	326.4	148
Godofredo Viana	2104305	648	325.2	77.2
Santo Antônio do Tauá	1507003	540	322.7	216.3
Maracanã	1504307	786	321.4	369.9
Barcarena	1501303	1315	319.5	708.5
Miranorte	1713304	1037	318.8	10.1
Boa Vista do Gurupi	2101970	405	314.2	63.1
Curvelândia	5103437	749	314.2	109.1
Wanderlândia	1722081	1382	313	145
Lago do Junco	2105807	312	312.9	0
Curuá	1502855	1430	310.2	377.5
Luís Domingues	2106201	468	309.9	28.8
Alvarães	1300029	6029	309.7	5164.5
Carmolândia	1703883	340	306.8	33.1
São Pedro da Cipa	5107404	344	306.3	6.8
Tocantinópolis	1721208	1084	301.8	133.7
Tapauá	1304104	90959	299.4	84290.9
São Vicente Ferrer	2111706	394	297.6	0
Governador Eugênio Barros	2104602	829	295.3	260.4
Amajari	1400027	28788	294.4	17592.8
Sítio Novo do Tocantins	1720804	325	293.8	31.2
Glória d'Oeste	5103957	848	292.1	46.2
Tartarugalzinho	1600709	6716	291.9	2395.6
Carauari	1301001	26472	289.8	25685.7
Matinha	2106508	414	289.6	1.8
Davinópolis	2103752	340	285	55
Governador Edison Lobão	2104552	618	282.8	21
Serra Nova Dourada	5107883	1481	282.2	245.3
Nazaré	1714302	398	282	33
São Raimundo do Doca Bezerra	2111631	284	280.3	3.4
Santa Rita	2110203	800	279.6	314.5
Santo Antônio dos Lopes	2110302	781	278.5	1.6
Reserva do Cabaçal	5107156	371	271.9	99.1
São José dos Basílios	2111250	365	269.2	2.8
Curuçá	1502905	674	266	272.6
Caseara	1703909	1698	264.5	322.5
Fortuna	2104206	705	264.1	177.1
Campo Novo do Parecis	5102637	9467	262.7	1568.6
Codajás	1301308	18940	258.6	14915.6
Central do Maranhão	2103125	370	257.3	1.5
Tufilândia	2112274	280	255.9	0
Lajeado Novo	2105989	1055	254.1	19.4
Pirapemas	2108801	696	253.9	0
São João do Paraíso	2111052	2069	251.9	20.6
Belém	1501402	1071	246.5	824
Miranda do Norte	2106755	356	245.5	45.9
Peri Mirim	2108405	409	245.3	34.2
Uarini	1304260	10449	239	9492.4
Vitória do Mearim	2112902	736	236.7	24.4
Manoel Urbano	1200344	9741	234.1	9449.4
Cocalinho	5103106	16562	231.6	1740.7
Atalaia do Norte	1300201	80044	231.5	77364.6
Caapiranga	1300839	9551	231.4	8427.7
Lagoa da Confusão	1711902	10578	230.4	2007.3
São Roberto	2111672	230	230.3	0
São Caetano de Odivelas	1507102	752	230.1	384.3
Couto de Magalhães	1706001	1591	229.9	94.2
Jutaí	1302306	71771	229.4	67383.6
Faro	1503002	11794	227.1	10380.6
Bela Vista do Maranhão	2101772	255	225.5	0
Pedra Branca do Amaparí	1600154	9496	223.9	6262.8
Cantanhede	2102705	809	223.4	0.4
Ipixuna	1301803	14195	221.1	13800.7
Praia Norte	1718303	290	219.1	32.8
Brasilândia do Tocantins	1703602	643	218.8	4.8
Capinzal do Norte	2102754	635	217.6	0
Vigia	1508209	536	216.6	318.2
Peritoró	2108454	757	216.2	0
Dom Pedro	2103802	374	216.1	6.7
Esperantina	1707405	504	216.1	13.3
Buriti do Tocantins	1703800	250	215.2	0.7
Igarapé do Meio	2105153	397	214.6	7.3
Pauini	1303502	44594	212.4	41496.8
Juarina	1711803	482	210.3	13.5
Santa Isabel do Rio Negro	1303601	64132	207.5	58882.8
Apicum-Açu	2100832	655	206.4	161.3
Marechal Thaumaturgo	1200351	8145	203.9	7549.9
Beruri	1300631	17412	203.5	15693.1
Cedral	2103109	263	201.3	20.2
Boa Vista do Ramos	1300680	2588	200	1115.6
Nova Nazaré	5106174	4039	199.3	1062.1
Campo Verde	5102678	4794	197.7	53.1
Angico	1701051	441	197.6	31.9
Graça Aranha	2104701	274	197.4	76.6
Lago dos Rodrigues	2105948	197	197	0
São João de Pirabas	1507474	703	196.5	288.6
Barcelos	1300409	124166	195.9	89377.3
São Sebastião do Uatumã	1303957	10775	195.4	7982.3
Vitória do Jari	1600808	2483	194.4	1020
Anamã	1300086	2474	192.6	1965.9
Novo Santo Antônio	5106315	4375	191.1	496.7
Colinas	2103505	2065	190.6	157.8
Oiapoque	1600501	22643	190.1	12256.8
Bernardo do Mearim	2101939	264	189.8	0.1
Curralinho	1502806	3626	187.5	2407.9
Benjamin Constant	1300607	9151	186.9	7721.8
Sapezal	5107875	13640	184	2711.7
Olinda Nova do Maranhão	2107456	200	183.7	0.6
Formoso do Araguaia	1708205	13459	183.3	848.1
Alto Alegre do Maranhão	2100436	424	183.2	1
Bagre	1501105	4402	179.9	3333.9
Pedreiras	2108207	291	179.2	0.1
Cutias	1600212	2118	179	299.2
Primavera	1506104	261	176.8	79.5
Governador Archer	2104503	442	175.4	0
São Paulo de Olivença	1303908	20470	174.6	13083.4
Laranjal do Jari	1600279	30971	174.3	22796.4
Cuiabá	5103403	3539	173.8	173.5
Terra Alta	1507961	209	170	38.2
Pindaré-Mirim	2108504	240	168.7	0
Guiratinga	5104203	5361	167.6	3.4
Anajás	1500701	6939	162.6	4836.1
Magalhães Barata	1504109	326	161.7	147.8
Porto Walter	1200393	6461	161.2	5381.5
Calçoene	1600204	14284	160.1	7404.8
Santa Bárbara do Pará	1506351	279	159.8	118.5
Itiquira	5104609	8638	159.8	225.7
Luzinópolis	1712454	281	155.8	21
Melgaço	1504505	6782	154.9	5550.3
Governador Luiz Rocha	2104628	377	154.5	169.1
Tabatinga	1304062	3346	154.4	838.6
Trizidela do Vale	2112233	225	152.6	0
São João Batista	2111003	699	148.1	56.7
Santarém Novo	1506906	231	147.4	83.1
Porto Rico do Maranhão	2109056	227	146.1	20.6
Juruá	1302207	19848	143.6	16918.2
Maurilândia do Tocantins	1712801	741	143.3	64.6
Jatobá	2105450	393	142	107.9
Assis Brasil	1200054	2986	141.4	2801.3
Axixá do Tocantins	1702901	151	139.5	11.5
São Sebastião do Tocantins	1720309	288	139.2	0
Marianópolis do Tocantins	1712504	2096	139.1	194
Itapiranga	1302009	4245	133.4	3366.2
Ferreira Gomes	1600238	5048	133.3	2724.7
Santo Antônio do Içá	1303700	12746	132.4	11277.9
Montes Altos	2107001	1348	128.7	55.1
Benevides	1501501	189	125	63.6
Jordão	1200328	5692	122.3	5547.5
São Sebastião da Boa Vista	1507706	1636	120.1	1146.4
Itamarati	1301951	26048	119.9	21945.8
Lima Campos	2106003	326	115.2	0
Novo Airão	1303205	38112	112	34949.9
Senador Alexandre Costa	2111748	432	111.1	132
Amaturá	1300060	4904	110.7	3494.4
Nossa Senhora do Livramento	5106109	5200	109.4	79.8
Cachoeirinha	1703826	354	108.1	37.9
Maraã	1302801	17221	108	14626.1
Carrasco Bonito	1703891	195	106.8	0
Aguiarnópolis	1700301	237	106.4	23.4
Campos de Júlio	5102686	6832	106.2	473.1
Amapá	1600105	9185	104.5	1685.2
Salvaterra	1506302	1048	103.8	473.5
São João da Ponta	1507466	196	103	92.6
Mazagão	1600402	13141	102.2	10912
São José de Ribamar	2111201	390	100.3	82.7
Goianorte	1708304	1806	100.1	53.8
Muaná	1504901	3776	98.9	1679.5
Fonte Boa	1301605	12393	97.1	11261.6
Urucurituba	1304401	2915	93.9	128.7
Gurupá	1503101	8550	93	4041.5
Chaves	1502509	13114	92.7	2867.3
Colares	1502608	612	90.4	521.2
Itaubal	1600253	1705	88.7	350.1
Ananindeua	1500800	185	87.4	97.4
Rosário	2109601	694	85.3	502.3
Cajapió	2102408	917	85	325.5
