Municipio,CodIbge,Estado,AreaKm2,Desmatado2007,Incremento20062007,Floresta2007,Nuvem2007,NaoObservado2007,NaoFloresta2007,Hidrografia2007
Pontes e Lacerda,5106752,MT,8465,3685.4,13.4,1451.2,0,3,3325.4,0
Confresa,5103353,MT,5799,3615.2,66,1861.2,0,0,320.5,2.1
Goianésia do Pará,1503093,PA,7048,3604.1,53.1,2940.1,20.5,1.8,0,481.5
Barra do Bugres,5101704,MT,7244,3573.8,14.3,2402.4,0,0,1264.3,3.5
Bom Jardim,2102002,MA,6647,3379.9,12.3,2135.5,1065.7,1.4,57.4,7.1
Viseu,1508308,PA,4943,3374.7,2.6,1441.6,9.1,1.4,35.2,81
Xinguara,1508407,PA,3794,3359.3,18.4,415.8,0,0,0,18.9
Rio Maria,1506161,PA,4123,3340.6,21.2,643.9,0,0,130.6,7.9
Colniza,5103254,MT,28134,3320.4,256.7,24388.9,51.1,7,310.6,56
Gaúcha do Norte,5103858,MT,16900,3285.2,68.6,8969.6,0,0,4614.5,30.7
Dom Eliseu,1502939,PA,5296,3261.8,66.6,1977.3,55.3,1.6,0,0
Marcelândia,5105580,MT,12294,3231,79.6,8824.5,0,4,218.7,15.8
Ulianópolis,1508126,PA,5115,3209.6,29.3,1566.2,336.4,2.8,0,0
Peixoto de Azevedo,5106422,MT,14402,3199,109,9951.8,0,2.9,1173,75.3
Ariquemes,1100023,RO,4480,3154.7,32.2,1235.4,0,0,89.7,0.2
Lábrea,1302405,AM,69669,3039.2,112.1,62738.9,1643.6,8.7,1792.2,446.4
Nova Maringá,5108907,MT,11528,3025.6,16.8,7802.6,0,0.8,690.8,8.2
Conceição do Araguaia,1502707,PA,5848,2981.8,13.6,875.7,0,0.3,1867.5,122.7
Barra do Corda,2101608,MA,8054,2950.2,106.5,2597.9,0,1,2498.9,6
Nova Canaã do Norte,5106216,MT,5975,2941.1,34.8,1936.1,0,0,1061.2,36.6
Comodoro,5103304,MT,21849,2934.3,29.2,9108.7,0,17.4,9785.7,2.9
Rio Branco,1200401,AC,9509,2914.2,17.3,6572.9,21.8,0.1,0,0
Porto dos Gaúchos,5106802,MT,7016,2888,11.9,4056.6,0,0,48.5,22.9
Piçarra,1505635,PA,3324,2857.9,18.1,398.6,0,0,0,67.5
Tomé-Açu,1508001,PA,5168,2851.9,32.8,2159.8,0,156.3,0,0
Nova Bandeirantes,5106158,MT,9561,2834.4,140.7,6507.3,0,1,91.1,127.2
Nova Mutum,5106224,MT,9546,2821.4,7.9,3348.8,0,0.6,3368.6,6.6
Uruará,1508159,PA,10794,2777.6,154.4,6229.3,1777.4,9.5,0,0.2
Machadinho d'Oeste,1100130,RO,8589,2712.9,78.1,5438.4,0,0,380.3,57.4
Nova Mamoré,1100338,RO,10244,2680,139.2,6101.8,58.5,4.3,1356.6,42.8
Araguaína,1702109,TO,4019,2673,2.9,422,0,0.8,900.3,22.9
Bom Jesus do Araguaia,5101852,MT,4282,2672.5,5,1231.5,0,0,376.2,1.8
Redenção,1506138,PA,3830,2646.3,5.5,478,0,0.1,705.6,0
Eldorado dos Carajás,1502954,PA,2967,2640.5,29.8,326.5,0,0,0,0
Jaru,1100114,RO,2976,2610,4.3,321.2,0,0,44.8,0
Chupinguaia,1100924,RO,5163,2607.9,13.3,2225.3,0,0,329.4,0.4
Ji-Paraná,1100122,RO,6955,2596,3.1,4257.1,0,1.9,65.6,34.4
Breu Branco,1501782,PA,3950,2594.4,52.2,842.5,249.7,3,0.9,259.5
Ipixuna do Pará,1503457,PA,5245,2563.3,26.9,2642.1,1.8,3,6.8,28
Nova Monte Verde,5108956,MT,6512,2550.1,40.7,3803.7,0,0,150.3,7.9
Capitão Poço,1502301,PA,2924,2536.4,4.4,0,27.2,361.3,0,0
São Geraldo do Araguaia,1507458,PA,3283,2525.4,14.4,411.8,0,0,313.9,31.9
Santa Terezinha,5107776,MT,6463,2491.7,56.5,2676.5,0,0.2,1245.9,48.7
Colíder,5103205,MT,3038,2491.4,4.5,540.5,0,0,2.4,3.7
Cacoal,1100049,RO,3820,2481.9,10.2,1305.8,0,0,26.4,5.9
Itinga do Maranhão,2105427,MA,3612,2475.3,11.2,965.9,169.9,0.8,0,0.1
Castanheira,5102850,MT,3963,2454.1,23.5,1475.9,0,1,3.3,28.7
Tabaporã,5107941,MT,8233,2424.9,47.7,3561.3,0,0.7,2239.6,6.5
Brasil Novo,1501725,PA,6370,2404.9,111.8,3200.8,755.8,2.3,0.1,6.1
Novo Mundo,5106265,MT,5801,2402.1,51.9,2844.5,0,0.2,536,18.2
Guarantã do Norte,5104104,MT,4717,2337.7,60.9,1654.5,0,0,724.6,0.2
Pimenta Bueno,1100189,RO,6284,2312.4,43.8,2915.6,0,0,1050.5,5.5
Tucumã,1508084,PA,2513,2258,13.8,246.9,0,0.4,0,7.7
Acará,1500206,PA,4363,2215.3,37.8,0,0,2113.4,27.1,9.2
Alta Floresta d'Oeste,1100015,RO,7138,2203.7,14.7,3198,0,6.4,1706.4,23.5
Centro Novo do Maranhão,2103174,MA,8366,2191.8,13.8,5842.1,328.5,0.8,0,2.8
Paranaíta,5106299,MT,4833,2172.4,61.8,2571.1,0,1.6,31.6,56.3
Tangará da Serra,5107958,MT,11596,2152.6,0.8,652.3,0,0,8790.1,1
Cáceres,5102504,MT,24446,2149.7,9.1,1680.2,0,1328.5,18192,1095.6
Corumbiara,1100072,RO,3082,2140.7,4.6,843.9,0,0,97.4,0
Buritis,1100452,RO,3315,2133.4,116.4,1176.7,0,0,4.8,0.1
Amarante do Maranhão,2100600,MA,7737,2125,26.7,3868.9,52.2,6.1,1684.8,0
São Miguel do Guaporé,1100320,RO,8102,2072.6,19.2,4229.6,0,0.1,1799.7,0
Espigão d'Oeste,1100098,RO,4549,2069.6,16.4,2183,0,0,295.9,0.5
Bom Jesus das Selvas,2102036,MA,2700,2066.7,15.3,603.7,29.6,0,0,0
Bannach,1501253,PA,2963,2061.3,51.9,839.6,0,0,62.1,0
Curionópolis,1502772,PA,2375,2047.9,9.5,310,10.8,1.6,4.7,0
Tailândia,1507953,PA,4451,2026.9,57.9,2416.8,4.7,2.6,0,0
Sinop,5107909,MT,3193,2023.5,3.1,1125.5,0,0,29.2,14.8
Paranatinga,5106307,MT,24185,1996.6,33.3,5515,0,5.5,16659.9,8
Costa Marques,1100080,RO,12890,1991.7,67.1,7424,0,52.5,3378.8,43
Apiacás,5100805,MT,20402,1991.7,73.8,17103.2,0,3.8,1053.7,249.6
São Francisco do Guaporé,1101492,RO,4805,1972.8,58.5,1896.3,81.1,0,854.8,0
Zé Doca,2114007,MA,2435,1949.2,4.4,458.9,26.1,0.8,0,0
Terra Nova do Norte,5108055,MT,2303,1930.5,20.4,369,0,0,3.5,0
Vera,5108501,MT,2951,1914.4,5.9,1017.4,0,1.4,17.7,0.1
Turiaçu,2112407,MA,2601,1902.3,7.4,421.2,162.5,0.9,48.2,65.9
Canarana,5102702,MT,10839,1869.3,3,2177.7,0,1.7,6784.1,6.2
Boca do Acre,1300706,AM,23013,1862.4,30.9,20880.6,78.7,1.9,58.1,131.3
Alto Alegre do Pindaré,2100477,MA,1951,1859.9,0.3,28.2,9.6,0.6,52.7,0
Poxoréo,5107008,MT,6923,1853,1.9,100.4,0,0,4969.6,0
Floresta do Araguaia,1503044,PA,3454,1847.9,18.3,385,0,0.2,1172.9,48
Rondolândia,5107578,MT,12742,1837.5,17.7,10825.6,0,1.4,52.3,25.2
Anapu,1500859,PA,11909,1836.7,81,9044.6,844.7,4.9,6.8,171.3
Buriticupu,2102325,MA,2567,1825,18.8,735.9,4.4,0.7,0,1
Medicilândia,1504455,PA,8271,1812.4,143.3,5902.2,552.2,3.3,0,0.9
Campo Novo de Rondônia,1100700,RO,3491,1805.8,81.8,1406.8,2.4,0,276,0
Matupá,5105606,MT,5153,1796,74,3138.5,0,0,218.5,0
Araguatins,1702208,TO,2640,1781.3,5.3,251.7,0.5,0.7,540.4,65.4
Nova Lacerda,5106182,MT,4756,1745.7,8.1,1514.4,0,0,1495.9,0
Feliz Natal,5103700,MT,11448,1745.7,21.9,8971.2,0,4.2,704.6,22.3
Ouro Preto do Oeste,1100155,RO,1991,1739,3.4,233.8,0,0.3,15.9,2
São José do Rio Claro,5107305,MT,5060,1733.8,29,1919.6,0,0,1403.9,2.7
Theobroma,1101609,RO,2219,1728.8,14.9,489.7,0,0,0,0.5
Canaã dos Carajás,1502152,PA,3157,1723.1,3.9,1323.3,5.4,0,105.1,0.1
Vitória do Xingu,1508357,PA,2969,1721.1,10.9,757.9,334.4,2.4,0.1,153.1
Bragança,1501709,PA,2108,1712.6,0.6,227.5,74.8,0.5,37.4,55.2
Bom Jesus do Tocantins,1501576,PA,2824,1710.8,14.4,961.6,37.5,0.8,71.7,41.6
Carlinda,5102793,MT,2414,1710.6,6.7,670.6,0,0,0,32.8
Arame,2100956,MA,3075,1706.4,43.5,1029,0,1.5,338,0.1
Candeias do Jamari,1100809,RO,6933,1704,48.7,4835.5,11.7,0.2,0,381.6
Óbidos,1505106,PA,28043,1697.6,39.6,18837,1552.4,6.6,4593.4,1356
Cotriguaçu,5103379,MT,9149,1668.1,121.8,7326.5,0,0.1,20.9,133.4
Pedro do Rosário,2108256,MA,1770,1667.3,4.4,28.3,4.1,0.3,70,0
Itacoatiara,1301902,AM,8926,1665.3,10,3953.1,810.3,3.8,829.4,1664.1
Vilhena,1100304,RO,11583,1655.8,15.5,8234.3,0,3.8,1687.6,1.5
Lago da Pedra,2105708,MA,1655,1655,0,0,0,0,0,0
Rurópolis,1506195,PA,7025,1649.7,72,5325.2,0,0.2,0,49.9
Alto Paraíso,1100403,RO,2681,1633.3,59.6,1029.8,0,0.1,0.7,17.1
Bandeirantes do Tocantins,1703057,TO,1678,1626.1,0.4,51.6,0,0,0.3,0
Almeirim,1500503,PA,72969,1619.9,33.7,55425.7,12111.2,62.7,2712.7,1036.8
Ribeirão Cascalheira,5107180,MT,11364,1605.9,17.2,1804.8,0,0.2,7937.3,15.8
Presidente Médici,1100254,RO,1774,1598,1,148.5,0,0,17.6,9.9
Itaúba,5104559,MT,4543,1594.5,21.7,2494.3,0,0,421,33.2
CanaBrava do Norte,5102694,MT,3450,1584.2,11.7,663.2,0,0,1202.4,0.2
Placas,1505650,PA,7174,1560.5,64,5307,303.3,3,0.1,0.1
Apuí,1300144,AM,54481,1547.9,94.8,51770.9,314.5,15.1,624.1,208.5
Baião,1501204,PA,3766,1516.3,16.2,1093.8,441.7,2.4,475.3,236.5
Cláudia,5103056,MT,3819,1504.3,4.2,2306.2,0,0,0,8.5
Aurora do Pará,1500958,PA,1824,1497,20.8,0,0,321.9,0,5.5
Nova Santa Helena,5106190,MT,2625,1477.9,20.7,1144.8,0,0.1,2.2,0
Sena Madureira,1200500,AC,26182,1474.6,18.2,24685.2,0,19.3,2.9,0
Plácido de Castro,1200385,AC,2099,1471.9,6.5,612.6,11.2,3.3,0,0
Arapoema,1702307,TO,1558,1461.8,0.2,73.3,0,0,0,22.9
Cacaulândia,1100601,RO,1986,1444.8,18,500.1,0,0,41.1,0
Jacundá,1503804,PA,2014,1442.3,12.1,306.1,0.3,0,0,265.3
Manicoré,1302702,AM,48687,1428.1,39.3,42249.7,19.5,17.4,4145.8,826.5
Santa Carmem,5107248,MT,3921,1423.3,11.2,2497.7,0,0,0,0
Nova Esperança do Piriá,1504950,PA,2830,1403.9,17.5,1256.4,168.1,1.6,0,0
Santa Helena,2109809,MA,2336,1398.7,4.8,107.3,90.7,0.7,632.1,106.5
Guajará-Mirim,1100106,RO,25257,1394.3,8.7,19665.4,149.5,82.3,3798.4,167.1
Garrafão do Norte,1503077,PA,1616,1391.1,4.2,202.8,21,1.1,0,0
Oriximiná,1505304,PA,107778,1389.5,25,77186.9,23687.5,108.2,3638.4,1767.5
Mucajaí,1400308,RR,12878,1388.9,61.8,6304.6,4948,2.8,196.3,37.4
Brasiléia,1200104,AC,4484,1378.9,7.2,3093.1,0,11.7,0,0.3
Alvorada d'Oeste,1100346,RO,3060,1356.2,3.9,882.4,0,0,821.4,0
Porto Acre,1200807,AC,3071,1343.9,13.3,1716.6,7.7,2.8,0,0
Monte Negro,1101401,RO,1956,1338.7,36.8,572.9,0,0,44.4,0
Governador Jorge Teixeira,1101005,RO,5128,1335.7,18.4,3539.7,61.5,0,191.1,0
Itaipava do Grajaú,2105351,MA,1558,1335.2,11.8,221.5,0,1.3,0,0
Santa Cruz do Xingu,5107743,MT,5625,1332.1,11.9,2606.5,0,0,1622.9,63.5
São Domingos do Capim,1507201,PA,1687,1318.7,19.4,0,0,371.7,0,0
Rolim de Moura,1100288,RO,1471,1316.5,2.4,154.5,0,0,0,0
Cujubim,1100940,RO,3901,1314.2,68.6,2584.3,0,0.2,0.1,2.2
Parauapebas,1505536,PA,7019,1310.7,15.2,5523.4,98.7,0,84.9,1.3
Cantá,1400175,RR,7714,1306.5,31.1,3370.3,2122.7,3.1,827.6,83.8
Xambioá,1722107,TO,1641,1301.6,10.4,299.7,0,0.1,11,28.6
Portel,1505809,PA,25425,1280.4,87.3,18226.4,4683.6,6.9,385.9,841.8
Alenquer,1500404,PA,22275,1279.3,18.5,16038.7,1885,7.2,2474.1,590.7
Cidelândia,2103257,MA,1473,1278.3,11.6,164.5,1.2,0.6,21,7.4
Senador Guiomard,1200450,AC,1887,1274.9,6.2,560.7,51.4,0,0,0
Jacareacanga,1503754,PA,53409,1270.8,32.7,45449.6,750.7,8.7,5211,718.2
Barra do Garças,5101803,MT,9147,1267.6,5,234.6,0,3.8,7626.4,14.6
Santa Fé do Araguaia,1718865,TO,1682,1259.3,7.8,366.6,0,0,0,56.1
Maués,1302900,AM,40079,1259.3,14.1,28537.2,8110.5,6.2,873.7,1292.1
Alto Alegre dos Parecis,1100379,RO,3993,1258.1,15.3,1799,0,4.1,917.8,14
Bujari,1200138,AC,3572,1254.6,12.2,2316.9,0,0.5,0,0
São Domingos do Araguaia,1507151,PA,1396,1252.4,11.4,143,0.6,0,0,0
Pimenteiras do Oeste,1101468,RO,6067,1237.4,16.8,2341.7,0,35.3,2428.1,24.5
Santa Luzia do Pará,1506559,PA,1361,1229,0,86.9,17.9,27.2,0,0
Manaus,1302603,AM,11474,1226,2.1,8685.8,7.9,3.1,2.6,1548.6
Araputanga,5101258,MT,1608,1224.7,0.3,348,0,0.7,34.6,0
Cachoeira do Piriá,1501956,PA,2439,1223.3,0.7,1172.1,33.9,2.3,0,7.4
Juruena,5105176,MT,3200,1219.7,58,1790.7,0,0,160.9,28.7
Ourilândia do Norte,1505437,PA,13840,1214.3,20.2,9455.2,0.9,0.3,3165.9,3.4
Irituia,1503507,PA,1387,1201.6,5,0,0.4,190.9,0,0
Bacabal,2101202,MA,1707,1199.2,0,0,0,145.4,360.9,2.5
Colorado do Oeste,1100064,RO,1459,1185.4,1.9,220.4,0,0,53.2,0
São José dos Quatro Marcos,5107107,MT,1284,1179.2,0.5,67,0,0,37.8,0
Vale do Anari,1101757,RO,3166,1171.4,24.1,1964.2,0,0,11.4,19
Governador Newton Bello,2104651,MA,1177,1168.6,0,8.3,0,0.1,0,0
São Gabriel da Cachoeira,1303809,AM,112501,1167.8,0.3,77281.5,31684.6,392.8,489.5,1484.8
Autazes,1300300,AM,7634,1163.2,18,3404.8,1585.1,3.6,464.2,1013.1
Nova Brasilândia,5106208,MT,3269,1160.5,0.9,197.9,0,0,1883,27.6
Sapucaia,1507755,PA,1302,1158.3,4,143.7,0,0,0,0
Tarauacá,1200609,AC,16278,1157,13.2,15113.1,0,2.2,0,5.7
Turilândia,2112456,MA,1529,1156.9,10.1,91.5,81.1,0.7,136.8,62
Tuntum,2112308,MA,3619,1155.4,9.1,486.4,0,0.2,1935.1,41.9
Nova Olinda do Maranhão,2107357,MA,2487,1154.1,0.5,1304.2,27.9,0.8,0,0
Ananás,1701002,TO,1596,1151.2,0.4,199.3,0,1.8,203.6,40.1
Denise,5103452,MT,1304,1138.4,1.2,160.5,0,0,5.1,0
Nova Ipixuna,1504976,PA,1605,1132.8,14.8,246.1,6.8,0,123.4,95.9
Xapuri,1200708,AC,5416,1131.4,1.9,4284.1,0,0.4,0.1,0
Salto do Céu,5107750,MT,1316,1128.8,1.8,155,0,0,32.2,0
Juruti,1503903,PA,8307,1121.3,6.4,5140.8,302.4,2.7,633.9,1105.9
Alto Boa Vista,5100359,MT,2242,1110.8,6.9,553.6,0,0,577.6,0
Imperatriz,2105302,MA,1376,1107.7,2.2,91.1,0,0,155.3,21.9
Serrano do Maranhão,2111789,MA,1222,1101.8,0,73.5,30.7,0.3,2.3,13.4
Parecis,1101450,RO,2567,1100,22.9,981.9,2.7,0,482.1,0.3
Seringueiras,1101500,RO,2280,1091.6,21,1011.9,9.5,0,167,0
Cametá,1502103,PA,3090,1090.1,2.3,761.8,128.4,0.8,658.2,450.7
Vitorino Freire,2113009,MA,1130,1087.6,0,0,0,0,44.8,0
Careiro,1301100,AM,6126,1083.2,2.6,4295.8,344.7,1.3,80.8,320.2
Feijó,1200302,AC,25248,1081.1,15.5,24101.7,0,58.3,0.4,6.5
Grajaú,2104800,MA,7480,1060.6,72.7,1667.3,0,0,4752.1,0
Aveiro,1501006,PA,17094,1059,34.1,15071,221.1,5.8,18.2,718.9
Pau d'Arco,1716307,TO,1304,1051.2,2.1,136.1,0,0,83.8,32.9
Rio Crespo,1100262,RO,1744,1047.4,13.3,673.4,0,0,23.2,0
João Lisboa,2105500,MA,1134,1043.2,4,90.1,0,0.7,0,0
Santo Antônio do Leverger,5107800,MT,12270,1029.7,1.1,1118.5,0,0.3,10099.9,21.6
Rorainópolis,1400472,RR,33850,1021.3,19.2,24576.8,22.6,8.6,7643.4,577.3
Guaraí,1709302,TO,2279,1012.9,1.8,180.3,0,0.1,1081.1,4.6
Governador Nunes Freire,2104677,MA,1047,1011,0,35.7,0,0.3,0,0
Nova Olímpia,5106232,MT,1570,1004.9,0.5,248.6,0,0,316.5,0
Jauru,5105002,MT,1221,1003,0,103.9,0,0.3,113.8,0
Brejo Grande do Araguaia,1501758,PA,1191,998.7,7.4,136.2,0,0,29.1,27
Aragominas,1701309,TO,1179,986.7,6.3,165.4,0,0,17.9,9
União do Sul,5108303,MT,4583,979.3,51.4,3577.8,0,2.1,23.8,0
Trairão,1508050,PA,11996,972.9,67.2,10676,245.5,0.2,1.1,100.3
Santa Luzia d'Oeste,1100296,RO,1207,968.5,3.2,236.3,2.2,0,0,0
Coroatá,2103604,MA,2298,965.6,0,0.5,0,1331.9,0,0
Cabixi,1100031,RO,1322,963.9,5.4,341.6,0,0.7,11.3,4.5
Vila Nova dos Martírios,2112852,MA,1197,957.6,3.2,94.4,0,1.4,131.3,12.3
Muricilândia,1713957,TO,1194,949.9,0.9,218.4,0,0,0,25.7
Parintins,1303403,AM,5961,943.6,4.5,1382.8,217.8,2.5,1132.3,2282
Nova Marilândia,5108857,MT,1943,942.4,16.2,431,0,0.2,569.4,0
Monção,2106904,MA,1359,940.8,18.7,101.7,1.7,1.2,189.5,124.1
Paulo Ramos,2108108,MA,937,937.8,0,0,0,0,0,0
Santo Afonso,5107263,MT,1172,935.3,3.2,232,0,0,4.7,0
Mirassol d'Oeste,5105622,MT,1077,928,0.5,114.8,0,0.1,34.1,0
Lambari d'Oeste,5105234,MT,1338,926.4,0.9,237.6,0,0.6,172.9,0.5
Nova Guarita,5108808,MT,1089,920.1,1.6,168.3,0,0,0,0.6
Juscimeira,5105200,MT,2206,918.9,0.5,42,0,0,1244,1.1
Nortelândia,5106000,MT,1353,916.3,5.4,286.1,0,0,150.6,0
Pau d'Arco,1505551,PA,1675,914.6,3.5,346.2,0,0.1,414.1,0
Cândido Mendes,2102606,MA,1748,914.1,0.1,566.7,66.8,0.5,82.7,117.2
Caracaraí,1400209,RR,47820,911.2,22.6,22124.5,9707.8,10.3,14491.9,574.3
Alcântara,2100204,MA,1502,905.8,0.8,178.1,1.5,0.4,71.8,344.4
Bernardo Sayão,1703206,TO,930,892.3,0,24.6,0,0,0,13.1
Castanhal,1502400,PA,1035,892.2,3.7,0,0,144.8,0,0
Centro do Guilherme,2103158,MA,1084,886.3,0.4,197.6,0,0.1,0,0
Nova Brasilândia d'Oeste,1100148,RO,1166,881.8,3.2,219.5,0,0,64.7,0
Itaporã do Tocantins,1711100,TO,924,876.2,0.5,47.3,0,0.5,0,0
Prainha,1506005,PA,12600,871.5,27.5,4782.8,2513.7,9.5,2872.5,1550
São Miguel do Guamá,1507607,PA,1117,870.9,6.9,1.1,0,245,0,0
Pinheiro,2108603,MA,1483,867.9,6.7,85,8.7,0.5,415.5,105.4
Vale do Paraíso,1101807,RO,973,866.9,1.3,102.1,0,0,3.4,0.6
Santa Luzia do Paruá,2110039,MA,914,865.6,0.2,11.1,6.7,0.4,30.2,0
São João do Araguaia,1507508,PA,1291,862.5,11.9,242.7,3.5,0,73.3,109
Acrelândia,1200013,AC,1610,857,10.3,538.3,212.7,2,0,0
Porto Alegre do Norte,5106778,MT,3982,850.4,4.6,680.5,0,0,2451.1,0
Canutama,1300904,AM,30283,846,41.7,28140.2,7.7,5.3,988.3,295.5
Epitaciolândia,1200252,AC,1710,844.3,2.5,857.1,0,8.5,0,0.1
Pequizeiro,1716653,TO,1212,840.8,0.1,69,0,0,302.2,0
Caroebe,1400233,RR,12122,840.2,50.2,10876.9,297,11.4,12.8,83.7
Itapuã do Oeste,1101104,RO,4131,837.4,20.2,3084.7,0,0.3,2.5,206.1
Porto de Moz,1505908,PA,17429,834.3,55.1,6078.2,5927.4,5.5,3132.2,1451.4
Araguaiana,5101001,MT,6421,828.2,0.2,530.5,0,15.6,5031.1,15.6
Rondonópolis,5107602,MT,4166,823.8,0.8,273.5,0,0,3063,5.7
Nova Olinda,1714880,TO,1780,822.8,0.2,17.7,0,0.6,938.9,0
Capixaba,1200179,AC,1765,821.2,3.3,937.5,0,6.3,0,0
São Domingos do Maranhão,2110708,MA,1321,806.3,15.7,397,0,0,117.7,0
Dom Aquino,5103601,MT,2207,801.4,0.2,46.3,0,0,1359.3,0
Novo Aripuanã,1303304,AM,41459,800,44.5,38239.8,26.8,27.9,1623.2,741.3
Palestina do Pará,1505494,PA,986,796.4,8.8,159.6,0,0,0.4,29.6
Cerejeiras,1100056,RO,2804,794.9,4.4,767.2,0,0,1241.9,0
Belterra,1501451,PA,4404,789.1,11.8,2879.5,130.4,1.8,0,603.2
Nova Xavantina,5106257,MT,5527,781.3,0,273.5,0,0,4445.4,26.8
Guajará,1301654,AM,9389,769.4,2.9,8000.8,337.9,0,273.9,7
Piraquê,1717206,TO,926,762,0.7,90.6,0,0.2,73.2,0
Coari,1301209,AM,58834,754.9,3.3,52026.9,2465.4,2.5,821.5,2762.8
Manacapuru,1302504,AM,7381,754.8,2,4398.5,1.4,1.3,804.5,1420.5
Maranhãozinho,2106375,MA,964,752.7,0,211.2,0,0.1,0,0
Barreirinha,1300508,AM,5759,751.7,4.8,3451.6,187.3,2.2,408.8,957.4
Colméia,1716703,TO,995,751.6,0.2,23.2,0,0.4,219.8,0
Pio XII,2108702,MA,827,749,0,0,0,0,47.1,32.3
Araguanã,2100873,MA,810,746.3,0,26.7,37,0,0,0
Araguanã,1702158,TO,837,741,1.8,69.2,0,0,12.5,14.3
Novo Horizonte do Oeste,1100502,RO,852,738.2,0.4,109.1,0,0,4.7,0
Figueirópolis d'Oeste,5103809,MT,893,735.5,0.2,47.1,0,0,110.4,0
Novo Horizonte do Norte,5106273,MT,940,731.5,2.2,200.9,0,0,0,7.6
Augusto Corrêa,1500909,PA,1101,730.3,4.9,287.4,2.4,0.2,4.6,76.1
Presidente Dutra,2109106,MA,805,715.4,2.6,89.6,0,0,0,0
Castanheiras,1100908,RO,901,713.1,0.7,185.1,0,0,0.6,2.2
São Francisco do Brejão,2110856,MA,751,709.1,2.8,41.9,0,0,0,0
Ministro Andreazza,1101203,RO,805,707,0.6,98,0,0,0,0
Lagoa Grande do Maranhão,2105963,MA,742,705.9,2.1,36.1,0,0,0,0
Alto Alegre,1400050,RR,25870,696.3,7.5,9540.3,12808.7,117.2,2610.4,97.1
Marajá do Sena,2106359,MA,833,695.4,1.8,137.6,0,0,0,0
Vale de São Domingos,5108352,MT,2007,694.9,0.3,501.6,0,0.2,810.3,0
Tucuruí,1508100,PA,2094,688.4,12.4,548.3,367.9,1.1,4.8,483.5
Nova União,1101435,RO,815,688,0.8,123.1,0,0.1,3.8,0
Jaciara,5104807,MT,1657,686.2,0,13.1,0,0,957.7,0
Mirinzal,2106805,MA,697,682.5,0,8.8,5.3,0.1,0,0.3
