Municipio,CodIbge,Estado,AreaKm2,Desmatado2005,Incremento20042005,Floresta2005,Nuvem2005,NaoObservado2005,NaoFloresta2005,Hidrografia2005
Abaetetuba,1500107,PA,1617,673,3.2,218.3,73.4,228,12.7,411.6
Colinas do Tocantins,1705508,TO,848,662.4,2.1,4.2,0,0.6,180.8,0
Santa Rita do Trivelato,5107768,MT,3347,659.3,2.4,688.3,0,0,1999.4,0
Senador La Rocque,2111763,MA,751,659.2,22.1,91.8,0,0,0,0
Tucuruí,1508100,PA,2094,659,7.6,943.3,3.4,0,4.8,483.5
Cruzeiro do Sul,1200203,AC,8352,658.9,20.8,7657.2,0,35.7,0.2,0
Presidente Figueiredo,1303536,AM,25567,657.5,13.9,21480.1,3.3,5.4,1,3419.7
Carutapera,2102903,MA,1267,648.5,3.8,405.4,5.4,0.5,123.2,84
São Luís Gonzaga do Maranhão,2111409,MA,981,643,0,1,0,335.4,1.6,0
Jenipapo dos Vieiras,2105476,MA,1522,639.5,1.9,710.4,0.2,0,171.9,0
Buritirana,2102358,MA,825,626.2,46.9,184.5,0,0,14.3,0
Conceição do Lago-Açu,2103554,MA,836,625.3,0,0,0,0.1,98.4,114.2
Humaitá,1301704,AM,33431,623.2,15.7,28902,0,2.1,3120.5,783.2
Bujaru,1501907,PA,1010,618.8,10.2,0,0,394.6,0,0
Mirante da Serra,1101302,RO,1206,615.5,12.7,374.6,0,0.1,215.8,0
Envira,1301506,AM,13904,604.5,16.2,13211.5,0.4,5.3,0.1,82.2
Tefé,1304203,AM,24187,601.9,6.7,22692.6,1.5,1.8,168.5,720.7
Concórdia do Pará,1502756,PA,694,596.4,3.5,0,0,99.3,0,0
Poção de Pedras,2108900,MA,663,588.9,0,0,0,74.2,0,0
Conquista D'oeste,5103361,MT,2708,575.3,4.4,814.8,0,2.1,1315.8,0
Cururupu,2103703,MA,940,570.1,0,253.8,30.9,0.6,6.5,78.1
Diamantino,5103502,MT,7640,569,20.5,1645.6,0,1.1,5424.3,0
Olho d'Água das Cunhãs,2107407,MA,562,562,0,0,0,0,0,0
Indiavaí,5104500,MT,601,561.8,0.5,39.1,0,0.1,0,0
Abel Figueiredo,1500131,PA,617,558.2,15.9,58.6,0,0.2,0,0
Iracema,1400282,RR,14271,554.4,7,12881.9,701.6,91.4,35.4,6.3
Porto Franco,2109007,MA,1427,554,21.9,96.7,0,0.1,761.2,15
Planalto da Serra,5106455,MT,2451,553.5,0.3,41.3,0,0.2,1856,0
Rio Preto da Eva,1303569,AM,5839,548.7,2.4,5278.7,0,1.1,0,10.5
Presidente Sarney,2109270,MA,732,546.5,0.2,62.5,37.1,0,83.3,2.6
Maracaçumé,2106326,MA,635,537.7,0.7,97.2,0.1,0,0,0
Senador José Porfírio,1507805,PA,14388,534,55.9,13378.1,5,0.3,84.8,385.8
Breves,1501808,PA,9570,529.5,0.9,7847.1,85.1,1.7,85.9,1020.7
Junco do Maranhão,2105658,MA,543,529.2,0.3,13.3,0,0,0,0.5
Satubinha,2111722,MA,613,523.5,0,0.6,0,0,84.6,4.3
Santa Isabel do Pará,1506500,PA,719,522.5,1.7,0,0,197.3,0,0
Bonito,1501600,PA,590,513.6,4.1,0,0,76.7,0,0
Lucas do Rio Verde,5105259,MT,3663,511.2,16.2,654,0,0,2497.8,0
Capanema,1502202,PA,618,504.5,1.5,0,0,87.1,26.9,0
Borba,1300805,AM,44453,500,11.5,41515.8,0,13,587.2,1837
Riachinho,1718550,TO,615,499.9,5.1,80.3,0,0.5,34.3,0
Bacuri,2101301,MA,794,499.5,0,174.7,26.1,0.3,5.5,87.9
São Luiz,1400605,RR,1537,496.6,15.8,1038.2,0,0.1,0,2.1
Mocajuba,1504604,PA,874,489.8,0,137.9,2.8,0,168.4,75.1
Viana,2112803,MA,1174,488.6,0.5,94.3,12.7,0,382.5,195.9
Brejo de Areia,2102150,MA,487,487.5,0,0,0,0,0,0
Manaquiri,1302553,AM,4003,487.2,0.2,3121.4,0,0,106.7,287.7
Joselândia,2105609,MA,692,484.8,19.5,50.4,0,142.9,0,13.9
São Felipe d'Oeste,1101484,RO,546,483.8,6.3,62.2,0,0,0,0
Ribamar Fiquene,2109551,MA,907,476.3,14.2,74.5,0,0,341,15.2
Penalva,2108306,MA,794,474.8,1.9,26.7,14.7,0,154.6,123.2
Gonçalves Dias,2104404,MA,888,474.7,30.2,285.7,0,127.6,0,0
Ourém,1505403,PA,566,474.1,3.4,0.3,2.7,88.9,0,0
Bequimão,2101905,MA,779,467.6,0.1,41.4,35.8,0,195,39.2
Tracuateua,1508035,PA,856,460.2,3.4,161.3,8.2,18.5,188.2,19.6
São Mateus do Maranhão,2111508,MA,792,456.4,0,0,0,223.1,104.6,8.9
Careiro da Várzea,1301159,AM,2641,455.3,9.4,848.2,0,0.2,708.4,628.9
Iranduba,1301852,AM,2228,453.9,1,1333.8,4.6,0,132.6,303.1
Nhamundá,1303007,AM,14135,452.6,5,12204.1,26,1.9,342.6,1107.8
Bom Lugar,2102077,MA,452,452.1,0,0,0,0,0,0
Esperantinópolis,2104008,MA,486,448.9,0,1,0,36.1,0,0
São Pedro da Água Branca,2111532,MA,726,446.9,4.4,43.2,0,0.9,208.5,26.5
Igarapé-Miri,1503309,PA,2003,445.1,0.2,882.4,151.4,0.2,204.6,319.3
São João da Baliza,1400506,RR,4305,441.8,11.7,3856.9,0.8,0.1,0.4,5
Mãe do Rio,1504059,PA,471,441.7,0,0,0,30.6,0,0
Teixeirópolis,1101559,RO,467,441.4,0.1,25.6,0,0,0,0
Palmeirândia,2107605,MA,534,440.7,0,8.7,4.2,0,58.3,22.1
Presidente Médici,2109239,MA,441,439.5,0,1.2,0,0.3,0,0
Rodrigues Alves,1200427,AC,3491,436.4,7,3001.9,0,52,0.7,0
Primavera de Rondônia,1101476,RO,610,421.3,10.1,95.9,0,0,92.6,0.2
Alto Paraguai,5100508,MT,2054,419.8,0.4,122.3,0,0,1511.9,0
Silves,1304005,AM,3758,419.8,2.4,2608.3,2.6,0,128.1,599.2
Rio Branco,5107206,MT,501,417.9,0.8,10.1,0,0.5,72.5,0
São Francisco do Pará,1507409,PA,480,410.4,6.2,0,0,72.2,0,0
Santa Inês,2109908,MA,411,407.8,0,0,0,0,0,4
Anajatuba,2100709,MA,1132,406.8,0.3,60.9,0.6,0,552,111.7
Santa Maria do Pará,1506609,PA,460,406.3,1.4,0,0,56,0,0
Codó,2103307,MA,4434,404.4,0,1615.5,0,2414.1,0,0
Campestre do Maranhão,2102556,MA,618,403.6,22.6,50.1,0,0,154.6,9.7
Nova Olinda do Norte,1303106,AM,5624,402.2,2.8,4505.7,0,0.3,281.7,434.1
Fortaleza do Tabocão,1708254,TO,622,401.1,0,0.2,0,0,220.7,0
Augustinópolis,1702554,TO,417,398.8,1.5,17.5,0,0.1,0.6,0
Matões do Norte,2106631,MA,793,395.9,0.8,0,0.6,391.9,4.3,0.7
São João do Carú,2111029,MA,622,393.8,5.1,228.2,0,0,0,0
Arari,2101004,MA,1116,386.6,1.1,64.9,3,0.1,583.3,78.1
Marapanim,1504406,PA,796,386.4,4.2,0,19.6,346.5,13.1,31.1
Chapada dos Guimarães,5103007,MT,6204,380.5,5.1,139.8,0,1.7,5483.1,198.9
Igarapé Grande,2105203,MA,380,379.9,0,0.1,0,0,0,0
Porto Estrela,5106851,MT,2066,377.1,3,226.2,0,0,1462.7,0
Lago Verde,2105906,MA,466,376.4,0,0,0,0,85.3,5.1
Macapá,1600303,AP,6420,371,8.5,1860.6,114.1,1.9,3121.6,950.8
Nova Timboteua,1505007,PA,492,367.4,1.9,0,0,125,0,0
Guimarães,2104909,MA,609,367.1,0,95.6,4.1,0,7.8,134.4
Arenápolis,5101308,MT,413,366,1.3,47,0,0,0,0
Eirunepé,1301407,AM,16471,363.8,2.2,15740.4,4.9,5.3,174.6,182
Porto Esperidião,5106828,MT,5834,360.7,6,224.5,0,6.5,5242.3,0
São Bento,2110500,MA,462,360.1,0,1.6,0.2,0,99.6,0.5
Itaguatins,1710706,TO,745,352.9,16.5,71.3,0,0,309,11.8
Peixe-Boi,1505601,PA,454,351.5,1.6,0,0,103.9,0,0
São Luís,2111300,MA,840,348.6,7.2,176,23.3,0.4,0,291.7
São Bento do Tocantins,1720101,TO,1113,347.1,6,79.5,0,1.4,685,0
Barão de Melgaço,5101605,MT,11180,343.8,3.6,2229.2,0,12.9,8484.6,109.5
Amapá do Maranhão,2100550,MA,446,338.9,3.3,107.1,0,0,0,0
Presidente Kennedy,1718402,TO,774,337.1,0.2,104.5,0,0.6,331.8,0
Mâncio Lima,1200336,AC,4947,333.1,7.1,4471.1,0,142.8,0,0
São Miguel do Tocantins,1720200,TO,400,330.4,3.6,52.3,0,0,4.2,13.1
Bonfim,1400159,RR,8141,329.4,3.3,1618.2,5.9,13.3,6129.9,44.3
Nobres,5105903,MT,3857,328.5,19.5,254.5,0,0,3274,0
Urucará,1304302,AM,28014,323.8,1.3,26605.1,14.9,0.9,422.9,646.4
Godofredo Viana,2104305,MA,648,322.3,1.4,258,6.7,0.2,25,35.8
Terra Santa,1507979,PA,1900,320.9,6.2,798,0.1,0.2,390.1,390.7
Inhangapi,1503408,PA,475,318.6,1.3,0.1,0,156.3,0,0
Miranorte,1713304,TO,1037,318,0.3,10.9,0,0,708.1,0
Maracanã,1504307,PA,786,317.5,6.4,0,7.3,422.4,13.2,25.6
Santo Antônio do Tauá,1507003,PA,540,312.9,0.1,0,0,227.2,0,0
Lago do Junco,2105807,MA,312,312.9,0,0,0,0,0,0
Curvelândia,5103437,MT,749,312.8,3.2,111,0,0.2,323.1,1.9
Boa Vista do Gurupi,2101970,MA,405,309.2,1.2,90.5,0.3,0.1,0,4.9
Barcarena,1501303,PA,1315,308.5,3.8,0,14.6,707.6,0,286.3
Wanderlândia,1722081,TO,1382,308.2,12.6,149.8,0,0,924,0
Luís Domingues,2106201,MA,468,307,0.9,134.3,1.2,0.1,4.1,21.3
São Pedro da Cipa,5107404,MT,344,306.3,0,6.8,0,0,30.9,0
Carmolândia,1703883,TO,340,306.1,1,33.8,0,0.1,0,0
Porto Grande,1600535,AP,4405,302.3,19.7,3039,377.4,21.4,644.4,20.5
Tocantinópolis,1721208,TO,1084,300.2,7,135.3,0,0,623,25.5
Curuá,1502855,PA,1430,298.5,3.9,389.5,0,0.6,271.6,469.8
São Vicente Ferrer,2111706,MA,394,297.6,0,0,0,0,97.7,0
Alvarães,1300029,AM,6029,294.1,4.3,5568.1,0,0,39,127.8
Sítio Novo do Tocantins,1720804,TO,325,292.1,3.4,32.9,0,0,0,0
Glória d'Oeste,5103957,MT,848,291,1.2,47.3,0,0,509.7,0
Tapauá,1304104,AM,90959,290.7,4.1,87001.7,4.1,1.9,2159.9,1500.7
Matinha,2106508,MA,414,288.1,0,2,1.5,0,50.3,72.1
Carauari,1301001,AM,26472,285.6,3,25757.4,10.9,7.1,12.7,398.3
Itapecuru Mirim,2105401,MA,1182,282.6,22.1,607.6,0,6.5,282.8,2.5
Davinópolis,2103752,MA,340,281.9,7.9,58.1,0,0,0,0
São Raimundo do Doca Bezerra,2111631,MA,284,280.1,0,3.6,0,0.3,0,0
Governador Edison Lobão,2104552,MA,618,279.7,5.1,24.1,0,0,300.9,13.3
Nazaré,1714302,TO,398,279.6,10.7,35.4,0,0,83,0
Santo Antônio dos Lopes,2110302,MA,781,278.5,0,1.6,0,500.9,0,0
Reserva do Cabaçal,5107156,MT,371,269.2,0,101.8,0,0,0,0
Serra Nova Dourada,5107883,MT,1481,268,2.6,259.5,0,0,953.5,0
São José dos Basílios,2111250,MA,365,263.6,7.7,7.9,0,81.8,0,11.7
Caseara,1703909,TO,1698,260.8,19.1,326.2,0,0.1,1079.6,31.3
Tartarugalzinho,1600709,AP,6716,259.5,6.4,2766.3,256.3,16.5,3229.5,187.9
Central do Maranhão,2103125,MA,370,257.3,0,10.6,0.9,0,98.8,2.4
Campo Novo do Parecis,5102637,MT,9467,257.1,12.9,1579.2,0,0,7630.7,0
Tufilândia,2112274,MA,280,255.9,0,0,0,0,25.3,0
Governador Eugênio Barros,2104602,MA,829,255.4,35,297,0,276.6,0,0
Codajás,1301308,AM,18940,254.8,1.2,16516.5,0.1,2.5,728.6,1437.5
Pirapemas,2108801,MA,696,253.9,0,0,0,442.5,0,0
Curuçá,1502905,PA,674,253.5,0.3,0,36.2,338.6,0.8,47.2
Lajeado Novo,2105989,MA,1055,253.1,10.4,20.4,0,0,781.5,0
São João do Paraíso,2111052,MA,2069,249.1,9.2,23.3,0,0.8,1795.8,0
Santa Rita,2110203,MA,800,246.4,17.2,354,0.3,0,177.5,21.8
Amajari,1400027,RR,28788,244.2,3.3,21512.3,1191,465.5,5295,80
Peri Mirim,2108405,MA,409,243.6,0,18.8,19,0,126.7,0.9
Belém,1501402,PA,1071,243.4,1,0,0,828.9,0,0
Vitória do Mearim,2112902,MA,736,230.3,0,23.1,8.1,0.2,464,10.3
São Roberto,2111672,MA,230,230.3,0,0,0,0,0,0
Caapiranga,1300839,AM,9551,230,0.7,8705.7,5.7,0.1,181.4,428.1
Atalaia do Norte,1300201,AM,80044,228.5,3.2,79045.9,36.5,314,16.9,402.2
Uarini,1304260,AM,10449,228.3,3.3,9685.6,0,0,100.6,434.5
Couto de Magalhães,1706001,TO,1591,226,3.9,98.1,0,0,1228.2,38.7
Bela Vista do Maranhão,2101772,MA,255,225.5,0,0,0,0,30.2,0
Fortuna,2104206,MA,705,225.3,11.4,211.4,0,263,5.3,0
Cocalinho,5103106,MT,16562,224.4,16.6,1744.5,0,29.6,14453.6,109.9
Jutaí,1302306,AM,71771,223.4,1.1,69870,413.2,6.9,96.8,1160.7
Cantanhede,2102705,MA,809,221.8,0.2,0.2,0,575,12,0
Faro,1503002,PA,11794,219.1,4.7,11302.5,0.1,0.4,89.4,182.5
São Caetano de Odivelas,1507102,PA,752,219.1,0.9,0,0,397.7,0.6,135.3
Brasilândia do Tocantins,1703602,TO,643,218.8,0,4.8,0,0.2,419.2,0
Manoel Urbano,1200344,AC,9741,218.6,20.2,9469.7,0,9.8,0,42.9
Lagoa da Confusão,1711902,TO,10578,218.2,32.7,2019.5,0,0.4,8229.2,110.7
Capinzal do Norte,2102754,MA,635,217.6,0,0,0,417.9,0,0
Peritoró,2108454,MA,757,216.2,0,0,0,541.6,0,0
Buriti do Tocantins,1703800,TO,250,215,0.1,0.9,0,0,28.9,5.2
Esperantina,1707405,TO,504,214.2,1.5,15.2,0,0,225,49.6
Miranda do Norte,2106755,MA,356,213.8,4.4,75.9,1.2,51.2,13.6,0.3
Praia Norte,1718303,TO,290,213.3,4,38.6,0,0,29.5,8.6
Ipixuna,1301803,AM,14195,212.3,9.5,13846.2,0,0.6,65.7,70.2
Vigia,1508209,PA,536,211.6,2.1,0,0,326.3,0,0
Juarina,1711803,TO,482,210.3,0,13.5,0,0,237,21.2
Igarapé do Meio,2105153,MA,397,209.3,0,11.4,1.5,0.2,174.1,0.5
Dom Pedro,2103802,MA,374,207.4,13.5,14.4,0,152.2,0,0
Apicum-Açu,2100832,MA,655,206.3,0,228.2,52.7,0.3,9,158.5
Pedra Branca do Amaparí,1600154,AP,9496,206,1.8,8877.7,374.4,33.6,0,4.3
Santa Isabel do Rio Negro,1303601,AM,64132,205.3,1.3,61455.4,819.8,70.9,948.6,632
Cedral,2103109,MA,263,201.1,0,52.9,0.9,0.1,0.3,7.7
Beruri,1300631,AM,17412,200.2,0.6,15752.5,0,2.2,884.9,572.2
Boa Vista do Ramos,1300680,AM,2588,197.4,1.3,1130.1,0,0,854,406.5
Pauini,1303502,AM,44594,197,9.2,44109.8,0,2.3,23.7,261.2
Lago dos Rodrigues,2105948,MA,197,197,0,0,0,0,0,0
Campo Verde,5102678,MT,4794,196.1,5.7,54.8,0,1,4542.1,0
Angico,1701051,TO,441,193.4,5.7,36.2,0,0.6,210.8,0
Barcelos,1300409,AM,124166,192.5,0.9,100307.8,2059.6,55.6,17049.5,4501
Anamã,1300086,AM,2474,191.9,0.4,2024.6,2.1,0,34.8,220.6
Bernardo do Mearim,2101939,MA,264,189.8,0,0.1,0,74.1,0,0
Vitória do Jari,1600808,AP,2483,187,1.2,1501.6,283.3,0.8,380.8,129.5
Marechal Thaumaturgo,1200351,AC,8145,186.4,11.6,7867.8,0,90.1,0.2,0.5
São Sebastião do Uatumã,1303957,AM,10775,186.4,1.4,9896.1,0,0.5,65.3,626.7
Curralinho,1502806,PA,3626,184.9,1.5,2790.9,34.2,0.8,241.7,373.5
São João de Pirabas,1507474,PA,703,183.7,15.1,140.4,8.9,285.1,7.5,77.4
Olinda Nova do Maranhão,2107456,MA,200,183.7,0,0.5,0.1,0,1.5,14.2
Benjamin Constant,1300607,AM,9151,183.3,0.5,8744,0.6,16.6,0,206.5
Alto Alegre do Maranhão,2100436,MA,424,183.2,0,1,0,239.8,0,0
Graça Aranha,2104701,MA,274,182.8,13.2,91.2,0,0,0,0
Nova Nazaré,5106174,MT,4039,180.6,3.8,1080.9,0,0.7,2767.5,9.3
Pedreiras,2108207,MA,291,179.2,0,0.1,0,111.7,0,0
Formoso do Araguaia,1708205,TO,13459,178.5,5.7,847,0,371.7,11892,169.8
Sapezal,5107875,MT,13640,176.5,18.9,2864.3,0,5.7,10593.1,0.4
Cutias,1600212,AP,2118,173.7,1,405,20.6,0.5,1452.3,65.9
Bagre,1501105,PA,4402,173.7,2.7,3708.5,205,0.1,61.9,252.8
Cuiabá,5103403,MT,3539,173,3.2,174.4,0,0.4,3191.2,0
Primavera,1506104,PA,261,173,1.6,0,0,84.5,4.1,0
Colinas,2103505,MA,2065,172.4,18,169.9,0,257.4,1465.3,0
São Paulo de Olivença,1303908,AM,20470,172,1.1,19476,145.7,0.3,85.4,590.6
Novo Santo Antônio,5106315,MT,4375,171.5,24.4,516.3,0,0.2,3591.6,95.4
Oiapoque,1600501,AP,22643,168.8,3.5,15897.8,689,4953,920.2,14.2
Pindaré-Mirim,2108504,MA,240,168.7,0,0,0,0.1,51.6,20.3
Governador Archer,2104503,MA,442,168.5,4.3,0,0,273.6,0,0
Guiratinga,5104203,MT,5361,167.4,0,0.3,0,190.2,5003.1,0
Terra Alta,1507961,PA,209,165.5,0.3,0.6,0,42.9,0,0
Anajás,1500701,PA,6939,162.2,1.5,5804.9,622.9,1.5,212,135.5
Laranjal do Jari,1600279,AP,30971,159.6,2.8,29105.7,1225.7,269.7,146.9,63.4
Itiquira,5104609,MT,8638,159.3,2.3,221.1,0,83,8167.6,7
Magalhães Barata,1504109,PA,326,158.5,3.8,0,0,155.4,0,12.1
Santa Bárbara do Pará,1506351,PA,279,156.4,0.2,0,0,124,0,0
Luzinópolis,1712454,TO,281,154.9,3.2,21.9,0,0,104.2,0
Trizidela do Vale,2112233,MA,225,152.6,0,0,0,72.5,0,0
Tabatinga,1304062,AM,3346,150.7,0.9,3108.9,4.5,29.6,1.3,51
Melgaço,1504505,PA,6782,148.5,0.8,5889.4,44.9,0.9,167.3,531
São João Batista,2111003,MA,699,148.1,0,55.8,1,0,357.7,136.4
Porto Walter,1200393,AC,6461,146.6,11.7,6309.8,0,1.6,3,0
Porto Rico do Maranhão,2109056,MA,227,146.1,0,71.6,2.3,0,0.4,6.6
Santarém Novo,1506906,PA,231,142.5,9.4,0,0,90.9,0,0
Maurilândia do Tocantins,1712801,TO,741,140.5,2.3,67.4,0,0,521.2,11.9
Axixá do Tocantins,1702901,TO,151,139.2,0.8,11.8,0,0,0,0
São Sebastião do Tocantins,1720309,TO,288,139.2,0.2,0,0,0,133.1,16.8
Calçoene,1600204,AP,14284,138.7,6.6,11009.1,898.8,431.7,1710.7,95
Assis Brasil,1200054,AC,2986,138,8.9,2817,0,31,0,0
Juruá,1302207,AM,19848,137.8,2.5,18595.3,229.6,8.9,142,734.4
Marianópolis do Tocantins,1712504,TO,2096,132.5,12.9,200.6,0,0,1761.7,1.2
Itapiranga,1302009,AM,4245,131.1,0.7,3788.3,0.3,0,155.9,169.4
Santo Antônio do Içá,1303700,AM,12746,129.1,0.4,11291.8,714.8,65.2,90.4,454.7
Ferreira Gomes,1600238,AP,5048,127.2,3.1,2854.5,351.8,7.9,1641.8,64.8
Governador Luiz Rocha,2104628,MA,377,126.5,22.6,196.4,0,28.9,25.2,0
Montes Altos,2107001,MA,1348,125.7,4.9,58.1,0,0,1164.2,0
Benevides,1501501,PA,189,122.9,0.1,0,0,66.6,0,0
São Sebastião da Boa Vista,1507706,PA,1636,119.9,0.2,1199,25.5,0.3,174.3,117
Lima Campos,2106003,MA,326,115.2,0,0,0,210.9,0,0
Jatobá,2105450,MA,393,115.2,14.9,134.7,0,0,143.1,0
Itamarati,1301951,AM,26048,114.9,2.4,25633.4,4.6,1.5,3.1,290.5
Jordão,1200328,AC,5692,111.6,2.2,5566.9,0.2,12.8,0.1,0.4
Amaturá,1300060,AM,4904,110.3,0,4035.2,325.6,0,222.9,210
Novo Airão,1303205,AM,38112,109.8,0.1,34855.5,1587.7,0.7,210.9,1347.4
Nossa Senhora do Livramento,5106109,MT,5200,109.3,0.4,79.9,0,3.8,5004.7,2.3
Cachoeirinha,1703826,TO,354,107.2,3.7,38.8,0,0,208,0
Carrasco Bonito,1703891,TO,195,106.6,0,0,0,0.1,83,5.8
Aguiarnópolis,1700301,TO,237,105.8,2.4,24,0,0.1,101.7,5.4
Campos de Júlio,5102686,MT,6832,105,1.1,474.8,0,4.4,6247.8,0
Maraã,1302801,AM,17221,103.9,1.4,14604.9,52.5,5.4,604.7,1849.6
Salvaterra,1506302,PA,1048,103.1,0.4,135.2,13.7,357.1,420.3,18.6
Goianorte,1708304,TO,1806,99.7,1.1,54.2,0,0.1,1652,0
Muaná,1504901,PA,3776,98.3,0.4,1704.6,119,1,1365.4,487.7
São João da Ponta,1507466,PA,196,94.9,2.4,0,0,101.7,0,0
Senador Alexandre Costa,2111748,MA,432,94.5,16,145.6,0,191.9,0,0
Fonte Boa,1301605,AM,12393,94.3,0,11221.4,108.8,2.1,154.3,812.1
Amapá,1600105,AP,9185,94.2,1.2,2862.7,340.7,2.4,4906.5,978.5
São José de Ribamar,2111201,MA,390,92.9,4.6,88.3,1.2,35.1,0,172.5
Urucurituba,1304401,AM,2915,92.8,0.4,131.5,0,0,1690,1000.7
Chaves,1502509,PA,13114,91,0.8,3799.6,227,1.5,5240.1,3754.8
Itaubal,1600253,AP,1705,87.2,0.4,414.2,4.6,0.2,776.1,422.7
Colares,1502608,PA,612,87.2,0.7,0,0,525.6,0,0
Gurupá,1503101,PA,8550,86.9,3.6,6546,104.4,1.5,516.7,1294.5
Ananindeua,1500800,PA,185,86.4,0.5,0,0,99.5,0,0
Cajapió,2102408,MA,917,85,0.3,300.6,29.5,0,115.4,386.5
Sampaio,1718808,TO,200,81.9,0.4,11.5,0,0.5,98,8.1
Tonantins,1304237,AM,6618,78.9,0.9,5498.1,658.1,1.6,66.9,314.4
Bacabeira,2101251,MA,624,78.2,14.8,221.1,2.4,0.1,226.3,95.9
Mazagão,1600402,AP,13141,78,1.8,10372.8,1086.8,10.3,1347,246.1
Anori,1300102,AM,5850,76.7,2.1,4699.2,0.5,0.3,640.2,433.1
Poconé,5106505,MT,17281,76.7,0.8,1298.2,0,36.5,15380.3,489.3
Palmeirante,1715705,TO,2447,76.4,0.4,10.2,0,0,2344.7,15.7
Quatipuru,1506112,PA,326,74,0.7,58.8,8.1,117.2,15.6,52.3
Santa Terezinha do Tocantins,1720002,TO,271,72.7,1.5,24.6,0,0.5,173.2,0
Rosário,2109601,MA,694,71.7,8.1,527.6,0.8,0,0,93.9
Cachoeira do Arari,1502004,PA,3114,71.2,0.2,260.2,49.7,207.6,2267.5,257.8
Serra do Navio,1600055,AP,7761,69.1,0.2,7582.9,98.6,0.7,0,9.7
Paço do Lumiar,2107506,MA,135,68.5,4.8,55.7,0.9,0,0,9.9
Santana,1600600,AP,1578,67,1.4,481.5,45,0.6,938.9,45
Marituba,1504422,PA,103,65.4,0.3,0,0,37.7,0,0
Rosário Oeste,5107701,MT,8805,64.7,0.6,25.3,0,0,8705.9,9.1
Santa Rosa do Purus,1200435,AC,6225,63.4,6.3,6097.6,0,28.9,0.1,35
Pacaraima,1400456,RR,8083,62.8,0,1614.4,0.6,125.2,6264.3,15.7
Pracuúba,1600550,AP,4966,62.1,0.2,3363.9,291.5,3.9,1175.8,68.8
Dois Irmãos do Tocantins,1707207,TO,3772,61.6,1.5,80.8,0,1.9,3627.7,0
Limoeiro do Ajuru,1504000,PA,1495,58.7,0.4,837.8,40.5,0.5,51.5,506
Palmeiras do Tocantins,1713809,TO,751,58,0.7,22.1,0,0.1,669.4,1.4
Sítio Novo,2111805,MA,3140,57.7,2,15.9,0,869.1,2197.3,0
Presidente Juscelino,2109205,MA,450,53.4,4.9,346.9,0,2.5,45,2.2
Cajari,2102507,MA,552,52.5,0.1,26.6,8.2,0,353.2,111.5
Santa Filomena do Maranhão,2109759,MA,409,52.1,4.1,18.6,0,0,338.3,0
Ponta de Pedras,1505700,PA,3380,51.6,0.2,553,57.1,1.9,2253.7,462.7
Japurá,1302108,AM,57561,50.2,1.7,53242.2,2639.7,98.3,2.6,1528
Darcinópolis,1706506,TO,1558,46.4,0.6,8.4,0,0,1497,6.2
Araguacema,1701903,TO,2787,46.1,4.4,423.6,0,0,2240.8,76.5
Buriti Bravo,2102309,MA,1605,40,4.5,1041,0,524,0,0
Água Boa,5100201,MT,7486,35.7,0.8,125.6,0,3.8,7320.9,0
Dueré,1707306,TO,3434,34.2,2.8,243.4,0,1158,1994.4,4
Pium,1717503,TO,10036,34.1,5.2,1669.9,0,0.9,8081.5,249.6
Soure,1507904,PA,3528,33.2,0,215.2,1.6,475.9,2501.3,300.8
Vargem Grande,2112704,MA,1988,32.9,1,1253.3,0,701.8,0,0
Recursolândia,1718501,TO,2229,32.2,0,94.2,0,1.5,2101.1,0
Presidente Vargas,2109304,MA,475,31.4,2.1,217.7,0,210.3,15.4,0.2
Fernando Falcão,2104081,MA,3546,30.2,3.4,88.9,0,0,3426.9,0
Formosa da Serra Negra,2104099,MA,3976,27.7,2,30.6,0,2389.6,1528.1,0
Luciára,5105309,MT,4152,26.2,2.5,405.7,0,0,3676.3,43.8
São José do Povo,5107297,MT,443,25.9,0,0,0,0,417.1,0
Axixá,2101103,MA,205,25.6,0.9,120.7,1.1,0,0,57.6
Afuá,1500305,PA,8382,25.5,1.2,5313,15.4,0.5,286.9,2740.7
Uiramutã,1400704,RR,8116,25.3,0.4,2113.2,33.6,52.8,5883.3,7.8
Salinópolis,1506203,PA,219,23.1,0.2,134.4,18.6,15.9,10.4,16.6
Cachoeira Grande,2102374,MA,716,20.9,3.3,319.8,0,307.5,64.3,3.5
Pedra Preta,5106372,MT,4191,20.4,1.3,1.1,0,0,4169.5,0
Santa Rita do Tocantins,1718899,TO,3288,20.4,2.7,15.9,0,1110.2,2141.4,0.1
Pedro Afonso,1716505,TO,2021,20,0.5,31.5,0,0.1,1952.7,16.7
Divinópolis do Tocantins,1707108,TO,2355,18.3,1,55.9,0,0.1,2280.7,0
Normandia,1400407,RR,7003,18.1,0,493.1,9.9,8.1,6451.8,22
Rio dos Bois,1718709,TO,849,17.5,0,0,0,0,828,3.7
Timbiras,2112100,MA,1509,16.8,0,1075.2,0,417,0,0
Boa Vista,1400100,RR,5726,16.7,0,233.8,0,0,5382.8,92.7
Bacurituba,2101350,MA,685,16.4,0,31.4,0.4,0,358,278.8
Morros,2107100,MA,1745,15.9,2.2,1463.8,0.4,252.4,10.3,2.2
Raposa,2109452,MA,65,12.7,0.2,42.5,0.5,0.1,0.8,8.4
Estreito,2104057,MA,2736,9.3,0.6,6.7,0,0.1,2700.8,19.1
